报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
无形资产(万元),5321,5428,2509,2523,2538,2553,2568,2582,2612,2641,373,354,364,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),54338,54338,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),75,80,85,96,109,122,135,150,182,214,42,26,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),17,22,25,28,36,42,44,46,51,34,39,37,71,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),75307,75450,12800,12678,10037,9642,9658,9718,5658,5729,3496,2992,2826,
资产总计(万元),143347,133780,58625,58501,56504,35317,34349,34652,31832,32415,30652,25885,18968,
短期借款(万元),3966,3498,--,--,--,--,--,--,--,--,--,--,1500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1470,1707,792,550,485,484,500,1097,972,1609,840,908,--,
应付账款(万元),12719,10572,7118,7877,6484,6330,6461,6644,5537,5619,6877,5609,5451,
预收账款(万元),131,97,143,42,74,65,74,54,62,66,77,60,532,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),978,573,428,550,460,398,457,526,597,530,701,388,378,
应交税费(万元),1174,865,502,681,712,957,585,654,579,688,687,784,653,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,552,932,1382,3408,1140,--,597,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1065,27452,669,673,1361,685,600,451,489,358,461,151,261,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),21502,44764,9652,10372,9575,8918,9229,10358,9618,12279,10783,7899,9372,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,66,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),295,308,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),61,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),356,374,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),21858,45138,9652,10372,9575,8918,9229,10358,9618,12279,10783,7899,9372,
实收资本(或股本)(万元),19303,16000,10000,10000,10000,7500,7500,7500,7500,7500,7500,7500,6657,
资本公积(万元),82788,54159,21956,21956,21956,4862,4862,4862,4862,4862,4862,4862,1095,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2358,2358,2358,2358,1869,1869,1869,1869,1412,1412,1003,480,109,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),17040,14704,14660,13815,13105,12168,10890,10063,8440,6361,6504,5144,1736,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),121489,88641,48973,48129,46929,26399,25121,24294,22214,20136,19869,17986,9596,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),121489,88641,48973,48129,46929,26399,25121,24294,22214,20136,19869,17986,9596,
负债和所有者权益(或股东权益)总计(万元),143347,133780,58625,58501,56504,35317,34349,34652,31832,32415,30652,25885,18968,		
  
