报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
固定资产原值(万元),--,17620,--,16001,12192,--,--,--,--,
累计折旧(万元),--,4726,--,3800,2361,--,--,--,--,
固定资产净值(万元),--,12894,--,12201,9831,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),13610,12894,12472,12201,9831,7292,6947,5642,3716,
在建工程(万元),2944,2095,66,47,--,32,18,--,102,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),2503,2473,2497,2522,2061,1012,1026,852,439,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),266,268,251,224,338,261,290,51,58,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),219,177,174,101,104,50,61,30,11,
其他非流动资产(万元),557,1067,767,397,695,1737,1555,343,346,
非流动资产合计(万元),20099,18974,16227,15493,13029,10997,10546,6918,4672,
资产总计(万元),117587,44597,45076,43409,32808,21183,20645,15449,8978,
短期借款(万元),--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,
应付账款(万元),1282,1186,1114,966,816,743,1052,4431,2727,
预收账款(万元),1846,1485,1321,1393,751,414,386,877,585,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1345,1227,791,2299,1508,436,1144,816,540,
应交税费(万元),1011,1026,966,2108,1265,365,522,449,307,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,244,244,244,--,382,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),2145,1698,1520,1516,859,447,444,416,732,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),7629,6622,5957,8526,5444,2405,3930,6990,4892,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),123,60,69,77,21,48,59,53,24,
长期递延收益(万元),655,493,636,423,450,--,--,--,--,
递延所得税负债(万元),82,70,34,87,33,92,136,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),860,623,739,587,504,140,196,53,24,
负债合计(万元),8489,7245,6696,9113,5948,2545,4126,7042,4915,
实收资本(或股本)(万元),13200,9900,9900,9900,9900,9900,9900,2601,2601,
资本公积(万元),69608,5987,5987,5987,5967,5234,5234,--,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),2549,2549,2549,2549,1134,145,145,790,135,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),23361,18523,19653,15563,9642,3075,925,5015,1222,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),108727,36968,38099,34009,26650,18354,16203,8406,3958,
少数股东权益(万元),370,384,282,287,210,285,316,--,105,
所有者权益(或股东权益)合计(万元),109097,37352,38380,34296,26860,18639,16519,8406,4063,
负债和所有者权益(或股东权益)总计(万元),117587,44597,45076,43409,32808,21183,20645,15449,8978,		
  
