报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),4146,4141,4198,4240,4266,4292,1515,1561,1574,1614,1498,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),41,30,64,59,81,103,28,56,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),187,184,178,174,168,176,143,171,135,95,160,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),12453,12226,12280,12330,12463,12590,10366,10817,9614,8296,10356,
资产总计(万元),87172,78146,78014,77717,55724,52914,54104,50857,50274,46622,53613,
短期借款(万元),6500,--,--,--,2000,--,2000,--,5000,9200,13250,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,3900,1500,--,8900,
应付账款(万元),4479,2849,2797,2311,2062,2528,2195,2014,1571,1088,1100,
预收账款(万元),408,66,71,15,115,44,541,90,129,62,561,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),910,768,361,1396,1124,956,1729,1159,946,767,917,
应交税费(万元),383,396,281,281,357,580,319,-129,-538,-359,-432,
应付利息(万元),--,--,--,--,2,--,2,--,8,14,23,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),421,398,455,749,781,527,447,481,783,152,10416,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),13100,4476,3966,4752,6442,4634,7234,7515,9399,10924,34735,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),236,242,249,255,434,403,411,382,241,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,67,66,
非流动负债合计(万元),236,242,249,255,434,403,411,382,241,67,66,
负债合计(万元),13336,4718,4214,5007,6876,5037,7645,7897,9640,10991,34801,
实收资本(或股本)(万元),12000,12000,12000,12000,9000,9000,9000,9000,9000,9000,2222,
资本公积(万元),44252,44252,44252,44252,24485,24485,24485,24485,24485,24485,4800,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3055,3055,3055,3055,2616,2616,2616,1858,1337,642,3662,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),14529,14121,14493,13404,12747,11776,10358,7616,5813,1504,8128,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),73836,73428,73800,72711,48848,47877,46459,42959,40634,35631,18812,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),73836,73428,73800,72711,48848,47877,46459,42959,40634,35631,18812,
负债和所有者权益(或股东权益)总计(万元),87172,78146,78014,77717,55724,52914,54104,50857,50274,46622,53613,		
  
