报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),124925,123936,94968,96409,97611,88268,75384,69843,74443,67241,61752,60518,58757,53031,46354,45228,39270,33823,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,59038,--,--,--,--,--,--,--,
其他流动资产(万元),123481,141542,169590,69227,6906,4771,3609,43722,30518,58488,--,84329,3739,3689,2897,2110,2300,2620,
流动资产合计(万元),622294,670291,634339,563886,290796,276402,232556,262234,247933,257262,232853,245404,243156,129213,125584,117856,94280,80422,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),8887,7974,9617,8605,7955,7211,7670,6786,6330,5861,5886,6961,6402,5963,5980,4894,3310,3381,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,537,
固定资产原值(万元),--,296560,--,232696,--,215239,--,196682,--,177626,--,153452,--,140261,121769,114689,106573,--,
累计折旧(万元),--,101624,--,89886,--,81987,--,75180,--,68370,--,63092,--,58803,53780,50417,42486,--,
固定资产净值(万元),--,194936,--,142810,--,133252,--,121501,--,109256,--,90359,--,81458,67990,64272,64086,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),200962,194936,150265,142810,136486,133252,123055,121501,116162,109256,99837,90359,83097,81458,67990,64272,64086,62209,
在建工程(万元),106932,92426,53134,47742,31462,21604,9148,8046,11819,14741,18192,18250,17208,15783,12836,9874,2718,2069,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),56859,55082,47979,48290,48470,38063,37590,37349,20631,17306,16056,14941,12102,12141,11717,10442,10601,10641,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),28678,28678,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,108,
长期待摊费用(万元),4207,4256,5185,4200,3595,2981,3223,2616,2067,1784,1426,1135,1030,897,653,604,561,364,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),5973,6267,1862,1909,2295,2236,1257,1100,1040,1055,1014,1045,1004,970,902,990,543,452,
其他非流动资产(万元),15689,13561,23394,18498,16500,12175,19288,13404,12842,5001,2479,6328,5485,6558,6579,2322,314,1765,
非流动资产合计(万元),428187,403181,292149,272769,247478,218235,201946,191516,171604,155717,145604,139733,127043,124485,107372,94113,82849,81526,
资产总计(万元),1050482,1073471,926489,836655,538274,494638,434501,453751,419538,412979,378457,385138,370199,253698,232955,211969,177129,161948,
短期借款(万元),75000,80900,50000,--,20000,20000,20000,20000,--,--,--,--,--,25500,--,--,11000,26000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),134895,109903,133023,104595,32673,6889,6304,7046,6499,6406,6032,5283,4284,3097,760,--,--,--,
应付账款(万元),136780,158885,88984,101160,110260,106319,76432,71745,73695,76553,56477,59811,59798,66757,56136,55440,44322,39454,
预收账款(万元),2794,1879,2217,2583,2616,1804,900,1050,980,1294,1442,1330,1159,895,1782,1288,1454,984,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),6383,11631,6750,5549,4741,7851,5144,4239,3436,5522,3604,2953,2479,4002,2484,3317,2782,2406,
应交税费(万元),9640,8238,4446,4236,7213,8594,4679,4233,3702,4782,3518,3340,2790,3108,3836,3879,1267,1546,
应付利息(万元),82,987,49,--,11,11,--,--,--,--,--,--,--,42,--,--,26,40,
应付股利(万元),--,2,--,--,--,--,--,--,--,--,--,--,--,--,288,1483,3898,6026,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),4287,40283,1371,1233,959,630,497,453,671,362,808,1852,1441,270,416,370,324,202,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),369860,412706,286840,219355,178472,152097,113955,108766,88982,94918,71880,74570,71950,103671,65701,65776,65072,76657,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),10079,10147,8878,2892,2906,2921,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),1427,1427,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),11506,11575,8878,2892,2906,2921,0,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),381366,424280,295718,222247,181378,155018,113955,108766,88982,94918,71880,74570,71950,103671,65701,65776,65072,76657,
实收资本(或股本)(万元),72758,72758,72758,72758,64910,64910,64910,64910,64910,64910,64910,64910,64910,52000,52000,52000,52000,52000,
资本公积(万元),373685,373685,373692,373692,145490,145490,145490,145490,145490,145490,145489,145489,145489,19201,19201,19201,19201,19201,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),29750,29750,21524,21524,21524,21524,15552,15552,15552,15552,11506,11506,11476,11506,7425,7425,4000,1445,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),190762,170819,160353,143947,122508,105244,92017,116491,102202,89632,82144,86106,73845,64832,86016,65010,34489,12707,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,15,--,--,0,
归属于母公司股东权益合计(万元),666791,646864,628287,611907,354418,337154,317963,342435,328152,315595,304056,308012,295724,147534,164658,143632,109690,85353,
少数股东权益(万元),2324,2327,2483,2501,2478,2465,2583,2550,2403,2466,2521,2556,2525,2493,2597,2561,2367,-63,
所有者权益(或股东权益)合计(万元),669115,649191,630771,614408,356896,339620,320546,344985,330555,318061,306577,310568,298249,150027,167255,146193,112056,85291,
负债和所有者权益(或股东权益)总计(万元),1050482,1073471,926489,836655,538274,494638,434501,453751,419538,412979,378457,385138,370199,253698,232955,211969,177129,161948,		
  
