报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,
固定资产原值(万元),--,395221,372988,--,302561,--,--,172697,--,--,--,--,--,--,--,--,88671,--,
累计折旧(万元),--,82374,74462,--,59669,--,--,40244,--,--,--,--,--,--,--,--,27941,--,
固定资产净值(万元),--,312847,298526,--,242892,--,--,132453,--,--,--,--,--,--,--,--,60730,--,
固定资产减值准备(万元),--,3661,3661,--,4317,--,--,4317,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),308395,309186,294865,289306,238575,152177,123494,128136,106635,101114,84545,88337,75267,73145,71349,67770,60730,60026,
在建工程(万元),82746,80748,95668,61745,82612,141023,123047,105761,87541,79969,74778,71226,60588,48552,39620,35208,31365,28929,
工程物资(万元),827,710,686,472,844,66,803,1098,298,441,337,2520,265,274,86,10,228,--,
固定资产清理(万元),--,--,--,--,--,-59,0,--,319,321,384,--,382,319,319,203,205,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),25813,22960,23313,20565,14656,13798,11775,11482,9799,8035,6969,8318,6480,6094,6071,6161,5304,5305,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),5741,5741,5741,5741,5741,475,475,650,56,56,--,225,--,--,--,--,--,--,
长期待摊费用(万元),1304,1336,1432,764,748,1069,699,402,827,873,455,319,522,369,368,380,297,360,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),4387,4330,4649,4726,4790,162,46,3282,22,--,--,3424,--,--,--,--,--,--,
其他非流动资产(万元),9840,10389,8140,15988,14695,11,3,6997,4,26,--,5746,--,--,--,--,--,--,
非流动资产合计(万元),607727,611425,610148,450765,412756,354924,292216,293054,237380,222715,199302,214094,175322,148415,136483,127414,--,--,
资产总计(万元),751384,768760,760414,607696,584374,555522,484709,455993,475520,435603,372388,358528,376846,306728,250841,236953,214944,205740,
短期借款(万元),111125,121417,120817,108300,113500,108200,90500,73000,68000,63000,45600,47000,54500,54500,30500,17800,17800,14800,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,16649,--,16260,16065,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),57103,52358,70840,56420,54006,30737,25905,44110,36137,28052,29459,39021,24734,17294,14523,16416,12271,14202,
预收账款(万元),85138,78815,65635,74930,68456,73523,67065,49506,71561,60774,43731,36603,61437,54178,48774,48479,46078,46854,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1066,1274,4128,873,2499,488,404,2053,502,413,349,1775,394,388,326,239,--,--,
应交税费(万元),1981,2792,4588,4112,5064,-7533,-6658,3229,-7371,-6250,-5614,2047,-5370,-4275,-4078,-3327,-2566,--,
应付利息(万元),--,562,255,--,--,-471,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,5520,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-101,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),14735,18239,17980,21166,20462,32186,26351,29357,24437,29984,25216,29086,25633,25701,26627,22649,22508,25483,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),35910,29213,36113,98086,77480,--,--,26150,1100,1100,1100,16200,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,16827,16579,16321,16083,--,--,16491,--,--,--,--,--,--,
流动负债合计(万元),307058,304670,320355,363887,341467,259477,220146,243726,210449,177074,156490,188223,177587,163851,116672,102256,96036,98900,
长期借款(万元),108580,122599,106367,62164,81162,121082,116562,82799,125460,124605,86650,53696,75690,70838,66133,63486,54970,42035,
应付债券(万元),--,--,--,--,--,49927,49890,49852,49815,49777,50021,49702,49946,--,--,--,--,--,
长期应付款(万元),31004,31201,34304,13586,3008,5784,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),3484,3504,3745,2212,2515,11722,8635,--,8345,8271,8296,--,9372,14957,14980,14953,11546,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),8681,8792,9015,9126,9313,10226,6249,7078,--,--,--,6994,--,--,--,--,--,--,
递延所得税负债(万元),17114,18444,18523,--,--,1354,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,6338,6088,4256,--,4256,--,--,--,--,--,
非流动负债合计(万元),168863,184541,171953,87088,95998,200094,181336,139730,189957,188741,149223,110392,139264,85796,81113,78439,66516,53189,
负债合计(万元),475922,489211,492309,450975,437465,459572,401482,383456,400405,365815,305713,298616,316851,249647,197785,180695,162553,152090,
实收资本(或股本)(万元),69104,69104,69104,69104,47750,20500,20500,20500,20291,20291,20500,20500,20500,20500,20500,20294,20294,--,
资本公积(万元),40521,40521,40521,40508,35783,1444,1444,540,1444,1444,1444,--,1444,1444,1444,1444,1444,1444,
减:库存股(万元),--,--,--,--,--,--,--,209,--,--,--,209,--,--,--,--,--,--,
专项储备(万元),1171,1318,1010,1922,1434,0,1,953,1,--,1,666,--,--,--,--,--,--,
盈余公积(万元),1164,1164,1164,721,5413,5540,5540,5044,4803,4803,4952,4772,4310,4310,4841,5781,4120,4120,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-15,--,
未分配利润(万元),18900,17485,8664,2749,14808,29460,30382,23757,26935,24285,21761,22195,19819,24477,24586,23161,21516,21999,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),227837,234109,225425,115004,105188,56944,57867,50585,53474,50823,48658,47924,46073,50731,47290,50679,47359,48844,
少数股东权益(万元),47625,45440,42680,41717,41722,39007,25360,21952,21641,18965,18018,11988,13922,6351,5765,5578,5032,4807,
所有者权益(或股东权益)合计(万元),275462,279549,268105,156721,146909,95951,83227,72537,75115,69788,66675,59912,59995,57081,53055,56258,52391,53651,
负债和所有者权益(或股东权益)总计(万元),751384,768760,760414,607696,584374,555522,484709,455993,475520,435603,372388,358528,376846,306728,250841,236953,214944,205740,		
  
