报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
存货(万元),8686,8638,13291,10480,14982,15509,14877,14594,21687,24867,18364,22971,18095,17093,18512,18973,16607,16604,15696,18255,20139,21176,23557,29450,26501,31895,32257,38730,32551,36039,31318,28681,25505,28304,29048,27892,32816,30020,25688,20111,27315,26592,26305,24957,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
一年内到期的非流动资产(万元),3657,3657,3677,3677,3827,3827,3827,5827,5827,5827,5827,7827,12827,15827,21827,21827,21827,21827,21827,21827,24827,24828,25828,25828,12541,12541,12541,12541,12541,12541,12541,14541,14541,14541,15000,15000,--,--,--,0,--,--,0,0,
其他流动资产(万元),764,1307,1915,886,2259,2119,2260,1343,212,317,525,1939,801,728,719,443,756,4,808,373,829,602,630,625,220,232,201,198,665,1232,917,175,154,29,49,49,55,--,--,0,449,471,65,0,
流动资产合计(万元),71113,70149,63782,74873,62134,82268,73952,87329,78920,91984,104989,118549,117357,127352,131014,122797,106465,122533,147668,153300,150047,151904,142189,162266,128129,143316,157149,176038,169547,199965,182863,182811,199786,209341,199499,183003,175544,163230,165778,147342,154937,163391,167363,154165,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
可供出售金融资产(万元),280,1300,1665,1665,2263,2263,2263,2263,2765,2765,2765,2765,2765,--,--,--,--,--,--,--,--,--,--,--,--,--,1314,1265,1164,1388,1662,1877,1672,1827,2255,1663,2098,2624,3504,5479,--,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
长期应收款(万元),514,514,514,514,514,514,514,514,635,664,659,175,201,224,216,439,222,221,316,244,1409,1961,1512,1514,16112,16477,16057,16024,14007,14007,13979,13979,13979,13979,13979,13979,--,--,--,0,--,--,0,0,
长期股权投资(万元),29657,29145,27658,27034,25887,25190,24285,23795,28114,27231,26065,25313,26779,29288,27745,30648,31915,31016,30013,29513,31471,30872,30822,24822,25059,24962,25094,23022,24080,23675,21423,21619,22310,21702,20435,21804,22895,22456,22898,22679,23492,23046,21581,21228,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
投资性房地产(万元),617,637,636,3147,3188,3229,3406,3450,3493,3536,3580,3623,3481,3521,3560,3600,3694,4470,777,786,27233,27548,27864,28179,27991,28294,28605,28949,29850,30194,30596,30935,35507,35901,36231,36636,38563,38957,39386,39826,40523,40854,41275,41665,
固定资产原值(万元),--,125055,--,126057,--,126130,--,125013,--,122377,--,141279,--,152948,--,150128,--,148916,--,143328,--,123470,--,126242,--,132992,--,137002,--,157512,--,156748,--,157203,--,154291,--,174077,--,172265,--,166584,0,166292,
累计折旧(万元),--,66173,--,64092,--,61365,--,58553,--,56922,--,72574,--,77198,--,74729,--,73630,--,74808,--,78637,--,78484,--,80664,--,82101,--,97170,--,94056,--,91384,--,87661,--,92957,--,88944,--,85617,0,82233,
固定资产净值(万元),--,58882,--,61965,--,64765,--,66460,--,65455,--,68705,--,75750,--,75399,--,75286,--,68521,--,44834,--,47757,--,52328,--,54901,--,60342,--,62692,--,65819,--,66630,--,81120,--,83321,--,80967,0,84059,
固定资产减值准备(万元),--,10447,--,10586,--,9187,--,9233,--,9283,--,11590,--,12004,--,12037,--,11998,--,11811,--,13338,--,13588,--,12858,--,13492,--,15160,--,15261,--,15322,--,15047,--,11298,--,11302,--,10964,0,11055,
固定资产(万元),49524,48435,49917,51378,54039,55578,57326,57227,53257,56172,58295,57115,61998,63746,62244,63361,61465,63288,55294,56710,30561,31495,33103,34169,36991,39470,40034,41409,44230,45182,46096,47430,48508,50497,50536,51582,67487,69822,70457,72019,69371,70003,70873,73004,
在建工程(万元),138,91,88,63,6,5,7,1408,8622,7732,7667,6180,2871,2389,4325,1468,4576,1338,1415,5034,25127,22619,13719,15695,8471,5645,4545,3804,3024,2467,2549,2157,1538,8166,12758,12847,14563,14513,14228,13914,14991,16141,17163,12270,
工程物资(万元),--,--,--,--,--,--,--,--,1,--,--,--,6,7,4,--,--,--,1,--,4,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
固定资产清理(万元),8,15,12,22,-29,-18,-18,--,23,23,2,--,15,-5,--,--,--,--,--,7,-78,-78,-84,--,--,5,--,--,--,0,--,0,3,0,--,--,-20,--,-4,0,-0,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
无形资产(万元),15852,15624,15819,16183,17935,18297,18412,18673,13496,13901,13261,13667,14039,14423,14727,15028,15390,16669,16893,17220,19798,20126,20459,20726,17949,18365,18609,18863,12527,12671,12877,13046,12862,12856,13105,13276,12437,12654,12835,13109,13093,12134,12307,12495,
开发支出(万元),9459,9027,8366,8175,6580,6311,6087,5881,6322,6040,5567,4928,3393,3215,2938,2720,1692,1370,1114,998,857,804,855,734,3126,2915,2723,2565,5304,4023,3727,3437,3720,3383,3165,2840,2695,2048,1933,1825,1439,910,510,0,
商誉(万元),--,--,--,--,--,--,--,--,962,962,962,962,962,962,962,962,962,962,962,962,962,962,962,962,962,962,962,962,962,962,962,962,962,962,962,962,150,150,150,150,29,29,29,102,
长期待摊费用(万元),--,--,--,--,55,58,26,36,46,60,48,51,63,138,170,203,226,261,146,171,204,235,274,290,307,354,348,401,349,372,400,281,677,676,683,806,1106,1326,1411,1283,1222,1307,481,540,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
递延所得税资产(万元),27,27,33,33,15,15,15,15,15,15,15,15,26,26,26,26,26,54,54,54,45,45,45,45,45,49,49,132,54,54,54,54,241,241,241,241,2688,2688,2679,2679,3449,3449,3417,3417,
其他非流动资产(万元),452,442,518,519,519,572,361,357,257,323,113,336,287,27917,27906,27891,27645,27607,27639,27938,56,54,102,103,267,341,329,325,410,386,378,392,184,249,226,419,248,291,187,184,112,114,115,116,
非流动资产合计(万元),106528,105258,105228,108733,110972,112013,112684,113620,118009,119425,118998,115131,116887,145850,144823,146347,147813,147257,134625,139636,137651,136646,129634,127238,137281,137839,138669,137722,135960,135379,134703,136169,142163,150438,154576,157055,164908,167528,169665,173148,167722,167987,167751,164837,
资产总计(万元),177641,175408,169010,183606,173106,194281,186636,200948,196929,211409,223987,233680,234244,273203,275837,269143,254278,269789,282293,292936,287699,288549,271823,289504,265410,281155,295818,313760,305506,335344,317567,318981,341949,359779,354076,340058,340452,330758,335443,320489,322660,331378,335114,319002,
短期借款(万元),63229,66202,64620,68047,70973,66798,62927,69010,63708,71048,66905,81720,68606,72382,84594,83945,89369,80309,85152,82023,92519,98047,113427,117921,116994,98456,90812,95914,92949,90931,74832,78632,80688,90001,93567,84398,72831,77961,82484,93813,80026,79539,82349,67143,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,--,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应付票据(万元),58996,50782,47486,50902,42725,62063,51858,61719,59570,55833,61594,62640,72785,80803,84162,79478,70398,80770,86612,90765,83401,65290,32969,31910,13673,22615,48217,44261,39686,51758,47878,51295,68573,76278,74734,77124,74433,51696,48518,42325,55527,46881,60110,66129,
应付账款(万元),33481,28871,31291,30025,32891,31081,31225,29501,34116,38207,41532,36747,38119,39987,40840,36078,35675,37333,28072,35399,44699,51190,48501,55573,39514,43764,45353,53175,35445,54830,50438,43863,44359,53621,50864,47416,58090,60607,61251,38866,45124,59116,54127,46999,
预收账款(万元),6531,8160,10547,9562,5417,4521,7832,6140,5857,5882,6585,4431,5219,5713,7182,6068,5805,7348,5927,5081,9629,9169,8180,8886,10488,10227,14122,11079,12500,6481,9957,8470,6265,10412,12365,8272,8051,11379,13630,7777,11714,11765,11301,10986,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应付职工薪酬(万元),3780,3758,4345,11622,963,812,4682,2844,747,728,648,945,614,574,567,627,775,830,748,1091,565,1052,1231,1539,1193,1122,1035,1713,1737,1493,1389,1372,1340,1242,1070,1476,1465,1342,1195,1842,1495,2078,1553,2006,
应交税费(万元),13439,13262,13302,13383,13149,13356,13787,13642,10662,10339,12665,13668,11411,11737,11601,12818,10445,10238,12712,12728,12459,12007,12158,12902,12674,13903,13841,15227,15407,17050,17886,18539,19201,18056,18683,15117,14546,13274,15401,17549,12213,12099,12224,11308,
应付利息(万元),--,--,1,109,--,10,98,110,--,--,--,134,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,1,1,1,1,1,1,1,1,--,--,1,1,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
其他应付款(万元),11235,10025,9090,16806,6937,10319,7371,7568,12806,11953,11382,13226,16510,45368,26479,29741,12927,20490,20261,17358,4678,7693,3361,8724,4743,5154,5247,13826,4618,4272,4112,5938,7389,6823,2637,4809,5062,5512,3473,6603,7996,10556,6207,7456,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
一年内到期的非流动负债(万元),235,729,956,1274,1294,799,990,1274,--,--,--,--,--,--,1000,1000,2000,2000,1340,1340,--,--,--,--,--,10000,10000,10000,500,500,4500,4500,4500,4500,4500,4633,4500,4500,4500,4500,4500,4500,4500,4500,
其他流动负债(万元),84,82,88,85,105,105,87,85,81,104,--,117,--,--,--,133,--,--,--,156,1,1,1,1,1,1,1,1,1,1,1,1,290,290,15,43,--,--,--,0,176,90,117,0,
流动负债合计(万元),191010,181872,181726,201816,174452,189865,180858,191893,187546,194095,201311,213629,213265,256562,256424,249887,227393,239317,240824,245942,247951,244449,219829,237455,199279,205242,228628,245197,202843,227316,210991,212609,232606,261226,258437,243290,238979,226273,230454,213276,218770,226625,232489,216528,
长期借款(万元),2428,6170,2966,2566,--,--,--,--,--,--,--,--,--,--,--,--,--,260,3224,3239,6974,6911,8222,8223,6800,6800,--,--,10056,10054,10055,10055,14500,4500,5200,4500,9267,9267,9267,9267,13902,13902,13910,13900,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
长期应付款(万元),--,--,79,61,338,1125,1222,1222,2776,3051,3318,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,55,55,--,55,--,--,--,0,--,--,0,0,
专项应付款(万元),10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,80,80,1087,1017,1017,1068,2021,3140,2270,904,569,776,1742,1422,1345,1981,2552,2889,1008,1958,185,294,
预计非流动负债(万元),399,390,419,406,2690,2708,2604,2606,2219,2238,2350,2302,2431,2473,2461,2315,2360,2359,2607,2234,2313,2305,2336,2333,100,121,118,112,237,223,227,308,193,176,91,94,--,--,--,0,--,--,0,0,
长期递延收益(万元),4186,4451,4716,4981,5246,5515,5784,6071,2284,2520,2756,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,--,0,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,551,551,551,551,568,568,749,708,710,743,654,837,821,844,916,797,262,341,473,769,--,--,6,6,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140,--,146,145,542,515,592,579,578,741,778,768,865,814,813,804,--,0,--,--,491,193,233,184,183,183,0,0,
非流动负债合计(万元),9610,13336,10866,10700,8284,9358,9620,9909,7289,7820,8435,2312,2441,2483,2471,2325,2510,2629,5988,5628,10390,10292,11781,11766,9134,9247,2662,2656,13889,14974,14020,12908,16138,6351,7949,6868,11365,11782,12525,13109,15094,16044,14101,14200,
负债合计(万元),200620,195208,192592,212516,182736,199223,190478,201802,194835,201915,209746,215942,215707,259045,258895,252212,229903,241946,246812,251570,258341,254741,231609,249221,208413,214489,231289,247852,216732,242290,225011,225517,248744,267577,266386,250158,250344,238055,242979,226386,233864,242669,246590,230728,
实收资本(或股本)(万元),68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,68728,
资本公积(万元),9988,9988,9757,9757,9757,9757,9757,9757,11126,11126,11126,11126,11126,11126,11126,11126,11126,11126,11126,11126,11787,11787,11787,11787,9371,9371,10168,10160,10075,10264,10764,10796,10622,10753,10960,10486,10856,11303,12051,13730,9371,9351,9351,9351,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
专项储备(万元),--,--,--,--,--,--,67,--,--,78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,--,0,--,
盈余公积(万元),58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58562,58838,58838,58838,58562,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
未分配利润(万元),-163304,-158949,-160760,-166478,-148024,-143905,-144200,-135699,-134453,-127908,-123093,-119711,-118914,-123615,-120741,-120861,-113757,-110295,-103693,-96851,-109508,-104631,-98040,-98325,-79217,-72353,-74025,-72602,-50262,-45197,-46320,-45740,-45651,-45830,-49118,-46321,-46979,-47244,-47421,-47630,-48851,-48965,-49072,-49051,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,464,789,726,815,854,837,1769,788,547,130,880,1233,138,2954,1750,1615,1320,370,457,779,493,-484,-1871,-1932,-1376,1078,280,359,308,347,260,270,
归属于母公司股东权益合计(万元),-28267,-24467,-27082,-32796,-12978,-8505,-7635,795,3616,10970,15711,19181,19967,15591,18401,18371,25513,28959,36493,42354,30117,34577,41917,41985,57582,67263,65182,66464,88423,92728,92191,93125,92755,91730,87262,89523,89791,92426,92201,93748,88394,88299,88104,87861,
少数股东权益(万元),5288,4667,3499,3886,3347,3563,3793,-1649,-1522,-1476,-1470,-1443,-1430,-1433,-1459,-1440,-1138,-1116,-1011,-988,-759,-769,-1703,-1703,-586,-597,-653,-556,352,327,365,339,450,472,428,377,317,277,263,355,401,411,420,414,
所有者权益(或股东权益)合计(万元),-22979,-19800,-23582,-28910,-9630,-4942,-3842,-854,2094,9494,14241,17738,18537,14158,16942,16931,24375,27843,35481,41367,29358,33808,40214,40283,56997,66666,64529,65908,88775,93055,92556,93464,93204,92202,87690,89900,90108,92703,92464,94104,88795,88710,88524,88274,
负债和所有者权益(或股东权益)总计(万元),177641,175408,169010,183606,173106,194281,186636,200948,196929,211409,223987,233680,234244,273203,275837,269143,254278,269789,282293,292936,287699,288549,271823,289504,265410,281155,295818,313760,305506,335344,317567,318981,341949,359779,354076,340058,340452,330758,335443,320489,322660,331378,335114,319002,		
  
