报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),4432,4832,866,1100,1105,2826,1583,3280,4560,3100,5185,
应付账款(万元),23804,25780,31130,34592,21656,15514,14484,19084,26928,29578,20781,
预收账款(万元),1979,566,1085,--,--,10,--,--,135,--,97,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),875,780,1271,679,1077,640,1020,632,1017,1021,808,
应交税费(万元),4858,3221,4780,1437,1550,1777,3529,1652,57,-5700,1068,
应付利息(万元),--,--,--,23,18,--,--,--,--,1752,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1751,1390,1415,1141,1243,7230,1182,1098,1036,1108,2717,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),14286,14286,24714,22363,14083,14250,10250,10250,10250,12530,9800,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),146315,129644,124941,121234,106632,116347,90048,104896,108230,86370,58582,
长期借款(万元),28571,32143,39286,46429,64000,66396,32583,37708,27833,37470,20225,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1861,1900,1979,835,862,432,472,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,499,526,235,--,
非流动负债合计(万元),30432,34043,41265,47263,64862,66828,33055,38207,28359,37705,20225,
负债合计(万元),176747,163687,166206,168498,171493,183175,123104,143103,136589,124075,78807,
实收资本(或股本)(万元),24070,18050,18050,18050,18050,18050,18050,18050,18050,18050,18050,
资本公积(万元),102805,64546,64546,64303,64303,64303,64303,64303,64303,64305,64221,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4443,4443,4443,3370,3370,3059,3059,2534,2534,1983,998,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),85661,72345,54290,47293,49368,46297,44098,37223,31147,30419,23430,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),216980,159385,141330,133016,135091,131709,129510,122110,116034,114757,106700,
少数股东权益(万元),5340,4813,4293,9967,9622,9350,8400,6220,5733,5347,5398,
所有者权益(或股东权益)合计(万元),222320,164198,145623,142983,144713,141060,137910,128330,121766,120104,112098,
负债和所有者权益(或股东权益)总计(万元),399067,327885,311829,311480,316206,324235,261014,271433,258355,244179,190905,		
  
