报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),3011,2467,1789,3673,2277,2266,1847,
应交税费(万元),704,927,1011,1743,473,497,342,
应付利息(万元),3,3,2,3,29,68,86,
应付股利(万元),--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),2068,2246,1995,2478,1053,1438,403,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),71079,65640,56976,61067,51978,104707,82870,
长期借款(万元),--,--,--,--,3052,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),410,451,119,300,893,80,80,
长期递延收益(万元),--,731,767,722,483,166,89,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),696,--,--,--,--,--,--,
非流动负债合计(万元),1105,1182,885,1022,4428,246,169,
负债合计(万元),72184,66822,57861,62089,56406,104954,83039,
实收资本(或股本)(万元),13333,10000,10000,10000,10000,8000,8000,
资本公积(万元),58160,20709,20709,20709,20709,1718,1717,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),1072,1072,1072,1072,242,--,--,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),16833,14453,11353,8388,391,-5295,-14385,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),88516,45105,41781,38749,30704,4357,-4706,
少数股东权益(万元),--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),88516,45105,41781,38749,30704,4357,-4706,
负债和所有者权益(或股东权益)总计(万元),160700,111927,99642,100838,87110,109311,78333,		
  
