报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),2385,2155,1973,1811,1644,1274,610,398,437,
长期递延收益(万元),513,535,557,579,623,650,513,364,347,
递延所得税负债(万元),177,200,193,289,94,105,--,--,1,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),3075,2890,2723,2679,2361,2028,1123,762,785,
负债合计(万元),34781,30527,26522,29833,27126,25506,26414,20816,16983,
实收资本(或股本)(万元),40080,33480,33480,33480,33480,7500,7500,7500,7500,
资本公积(万元),67891,25,25,25,25,1300,1300,1300,1300,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),907,802,735,707,585,436,266,266,147,
盈余公积(万元),7684,7684,7684,7684,5032,5032,3056,3056,1725,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),38023,31332,26234,22290,13053,25449,25922,20679,9916,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),154557,73389,68241,64327,52329,39860,38068,32750,20622,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),154557,73389,68241,64327,52329,39860,38068,32750,20622,
负债和所有者权益(或股东权益)总计(万元),189337,103916,94763,94160,79455,65366,64481,53566,37605,		
  
