报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
资产总计(万元),42779,44261,43476,42261,42731,42678,39984,39107,38348,38884,38174,36963,36353,22172,20418,19536,18726,14981,13388,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),879,1173,1078,1278,1546,1174,1050,851,751,788,1156,992,777,1095,648,952,1035,843,875,
预收账款(万元),1156,1422,2138,1637,1516,1377,1269,1004,807,1146,1087,1268,810,913,916,551,648,263,1292,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),357,712,557,429,294,669,541,408,294,736,495,382,268,528,429,328,537,440,291,
应交税费(万元),545,504,305,516,320,610,269,388,323,403,461,405,581,676,601,467,566,378,364,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),12,14,38,23,15,20,19,33,50,187,123,134,161,4,16,32,13,4,2,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),2948,3826,4116,3884,3690,3850,3149,2684,2225,3260,3321,3180,2597,3216,2610,2330,2799,1928,2824,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,22,22,22,22,22,22,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,22,22,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,0,0,22,22,22,22,22,22,22,22,0,0,0,
负债合计(万元),2948,3826,4116,3884,3690,3850,3149,2684,2247,3282,3343,3202,2619,3238,2632,2352,2800,1928,2824,
实收资本(或股本)(万元),8160,8160,8160,8160,8160,8160,8160,8160,4080,4080,4080,4080,4080,3060,3060,3060,3060,3060,3060,
资本公积(万元),11994,11994,11994,11994,11994,11994,11994,11994,16074,16074,16074,16074,16074,2842,2842,2842,2842,2842,2842,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2155,2155,1822,1822,1822,1822,1531,1531,1531,1531,1259,1259,1259,1259,953,953,953,656,418,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),18265,17674,16926,16102,16869,16324,15143,14735,14417,13918,13410,12351,12322,11778,10938,10336,9078,6496,4245,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-7,-7,-6,-1,--,
归属于母公司股东权益合计(万元),39831,40435,39360,38377,39040,38828,36835,36423,36101,35602,34830,33761,33734,18934,17786,17185,15927,13054,10564,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),39831,40435,39360,38377,39040,38828,36835,36423,36101,35602,34830,33761,33734,18934,17786,17185,15927,13054,10564,
负债和所有者权益(或股东权益)总计(万元),42779,44261,43476,42261,42731,42678,39984,39107,38348,38884,38174,36963,36353,22172,20418,19536,18726,14981,13388,		
  
