报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),13884,13961,9249,9305,8879,8995,1001,481,497,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),23,23,23,23,23,23,23,23,--,
长期待摊费用(万元),340,315,354,175,133,151,137,36,38,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),178,169,190,171,145,156,123,150,107,
其他非流动资产(万元),845,586,557,674,1711,1284,3874,673,963,
非流动资产合计(万元),53768,53438,48412,47342,45989,43187,28549,10887,8171,
资产总计(万元),164021,155300,158168,102126,100380,94736,77007,61116,35842,
短期借款(万元),17400,13451,16327,10900,15285,16306,12880,9500,10949,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,0,--,20,--,--,--,--,1001,
应付账款(万元),11195,10497,11711,10444,8701,8802,9327,5648,7837,
预收账款(万元),5465,3613,3231,1579,4028,1313,1642,1132,533,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),675,729,693,1335,534,726,681,585,395,
应交税费(万元),848,561,1041,962,752,1156,1024,1579,415,
应付利息(万元),29,22,33,24,32,36,23,17,17,
应付股利(万元),--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),2683,3062,3014,2496,2259,1885,1491,1332,3104,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),20,40,60,80,65,115,47,100,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),38315,31973,36112,27840,31658,30339,27116,19893,24251,
长期借款(万元),6540,6960,7380,7800,6770,7000,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2634,1849,1849,1849,1804,1727,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),9174,8809,9229,9649,8574,8727,0,0,0,
负债合计(万元),47489,40782,45341,37489,40232,39066,27116,19893,24251,
实收资本(或股本)(万元),20800,20800,20800,15600,15600,15600,15600,6389,4000,
资本公积(万元),65484,65484,65484,25907,25907,25907,25907,22119,1500,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),21,24,26,19,21,12,7,--,--,
盈余公积(万元),1736,1736,1736,1736,1032,1032,596,743,665,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),28491,26474,24782,21375,17587,13119,7781,11972,5425,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),116532,114518,112827,64637,60148,55670,49891,41223,11590,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),116532,114518,112827,64637,60148,55670,49891,41223,11590,
负债和所有者权益(或股东权益)总计(万元),164021,155300,158168,102126,100380,94736,77007,61116,35842,		
  
