报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),83559,108029,145520,146668,155664,160765,113764,30122,28073,35337,68368,64053,32665,6748,4983,6000,4357,4085,
流动资产合计(万元),344687,335654,321607,301301,314271,312572,303761,168273,170422,174182,175938,172810,175040,89329,71150,70601,53913,61016,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),6165,6165,6165,45,45,45,45,45,45,45,45,150,150,150,--,150,150,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,150,--,--,150,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,46628,--,42454,--,40361,--,37778,--,34250,--,23567,--,22425,20641,19640,--,--,
累计折旧(万元),--,15245,--,13279,--,11575,--,10125,--,8868,--,7765,--,6877,6216,5494,--,--,
固定资产净值(万元),--,31383,--,29175,--,28785,--,27654,--,25383,--,15802,--,15548,14426,14146,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),31647,31383,29691,29175,28928,28785,28238,27654,27275,25383,21993,15802,15691,15548,14426,14146,13831,3273,
在建工程(万元),347,138,1724,1651,1628,1490,1793,1609,1206,1163,2190,1703,1058,1015,935,887,866,5198,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),14990,15141,16924,17062,14929,15014,14486,14597,5305,5375,5412,5456,5367,5541,5492,5567,5733,5694,
开发支出(万元),3742,3442,2702,2176,1825,1479,1010,687,366,201,--,--,--,--,--,--,--,--,
商誉(万元),94547,69413,59856,59856,52923,52923,53920,45233,29821,28439,16097,6697,6697,6697,6697,6697,5177,5177,
长期待摊费用(万元),10941,10908,9254,8612,8590,8750,7228,7112,6935,6669,6411,6339,6159,6204,4651,3802,4133,3309,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),646,445,488,171,159,147,154,126,216,263,607,562,615,613,702,792,741,524,
其他非流动资产(万元),3018,5568,3938,587,773,920,--,770,4687,1950,3100,1200,--,--,--,--,--,--,
非流动资产合计(万元),166042,142602,130741,119335,109800,109553,106873,97834,75856,69487,55855,37909,35738,35766,33053,32040,30632,23325,
资产总计(万元),510728,478256,452348,420636,424070,422125,410634,266107,246277,243669,231794,210719,210778,125095,104203,102641,84545,84341,
短期借款(万元),1300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2700,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),84117,92022,76732,50890,65971,74504,65900,54877,53023,60515,50799,43853,44235,43478,30756,33746,26036,28399,
应付账款(万元),50730,31868,35862,36395,32295,24550,26352,29331,29503,21054,23209,16847,21346,13132,13756,9954,8668,10106,
预收账款(万元),1569,1132,1222,1203,1169,1183,942,865,485,569,312,314,275,286,294,322,143,107,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),8392,10598,9351,7194,5894,7999,5744,4878,4263,5390,4323,3482,3145,4273,3068,3394,2527,1865,
应交税费(万元),7780,5774,6135,5648,4746,4796,4012,4130,3854,3601,3127,3034,2873,2634,2338,2394,1614,1548,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,
应付股利(万元),4536,5474,5474,6862,--,--,--,--,--,--,8000,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),18344,8850,4473,5543,4867,6970,12275,13970,7561,10242,4863,1800,2237,1305,1389,2147,2457,3978,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),176829,155756,139249,113735,114942,120002,115224,108051,98689,101371,94633,69330,74111,65106,51601,51957,41446,48707,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),4522,4535,4548,4561,4575,4588,4614,4614,347,360,373,386,399,412,--,465,517,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,438,--,--,5,
非流动负债合计(万元),4522,4535,4548,4561,4575,4588,4614,4614,347,360,373,386,399,412,438,465,517,5,
负债合计(万元),181351,160291,143797,118296,119517,124590,119838,112665,99035,101731,95006,69717,74510,65519,52039,52421,41963,48712,
实收资本(或股本)(万元),36269,36269,36269,36269,36269,36269,36269,32000,32000,32000,16000,16000,16000,12000,12000,12000,12000,12000,
资本公积(万元),200734,200734,200734,200734,200734,200734,200581,72311,72311,72311,88311,88311,88311,19774,19774,19774,19774,19774,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),5179,5179,3363,3363,3363,3363,2434,2434,2434,2434,1707,1707,1707,1707,1023,1023,560,136,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),84634,74538,67022,60483,62820,55884,50361,45635,39652,34425,30084,34345,29670,25558,18931,16986,9930,3494,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),326816,316720,307389,300850,303186,296251,289646,152380,146397,141170,136102,140364,135689,59038,51728,49782,42263,35403,
少数股东权益(万元),2561,1245,1163,1490,1367,1284,1150,1062,845,768,685,639,579,538,436,438,319,225,
所有者权益(或股东权益)合计(万元),329377,317965,308551,302340,304553,297535,290796,153442,147242,141938,136788,141003,136268,59576,52164,50220,42582,35628,
负债和所有者权益(或股东权益)总计(万元),510728,478256,452348,420636,424070,422125,410634,266107,246277,243669,231794,210719,210778,125095,104203,102641,84545,84341,		
  
