报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1773,2104,651,773,721,776,736,417,1024,2080,2335,1533,2330,3320,2239,2611,2799,2033,1871,
应付账款(万元),12660,12551,10361,10120,10926,10468,8637,8566,9025,8287,10490,12330,12789,11941,11945,11412,13933,10206,5708,
预收账款(万元),534,286,1365,1430,1384,1193,756,1064,763,1079,1783,1808,1891,2142,2762,6681,7439,2005,4124,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1598,2796,1864,1297,1656,2888,1941,1647,1821,2733,1669,1976,2009,2533,1562,1166,2085,1679,1951,
应交税费(万元),413,3466,658,1920,375,2026,624,560,341,1672,847,1355,635,2802,2247,1745,2197,2055,1566,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1979,2050,798,604,588,656,708,1008,750,1005,996,1826,1955,2214,2747,3347,1155,343,963,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,538,3172,2764,3795,3595,3351,1150,--,
其他流动负债(万元),915,915,338,367,151,244,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),41702,30998,16035,16510,15801,22452,17401,13562,14524,17356,18121,23366,29609,35451,35376,37402,40460,28771,20182,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,1991,3500,5513,6111,7899,6550,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1457,1511,994,1027,1060,1092,1174,1207,1240,1273,1381,1403,1448,1469,1623,--,697,244,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,594,--,--,--,
非流动负债合计(万元),1457,1511,994,1027,1060,1092,1174,1207,1240,1273,1381,1403,3440,4969,7136,6705,8596,6794,0,
负债合计(万元),43159,32509,17029,17537,16860,23544,18575,14769,15764,18629,19502,24769,33048,40420,42512,44107,49055,35566,20182,
实收资本(或股本)(万元),23999,23999,23999,13307,13307,13307,13307,13307,13307,13307,13307,13307,9980,9980,9980,9980,9980,9980,9980,
资本公积(万元),21081,21020,20865,30313,30313,30313,30313,30313,30313,30313,30313,30313,37,37,37,37,37,37,37,
减:库存股(万元),1244,1244,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4529,4529,3687,3707,3687,3687,3339,3339,3339,3339,3126,3105,3105,3109,2749,2749,2749,2375,1674,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),42171,41974,40229,38301,40322,40139,38193,36504,34930,34833,32805,34752,33181,31880,29418,26902,25648,19396,14295,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,--,--,--,
归属于母公司股东权益合计(万元),90429,90232,88771,85651,87679,87504,85185,83488,81899,81805,79558,81475,46302,45006,42184,39667,38414,31788,25987,
少数股东权益(万元),96,109,107,128,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7,
所有者权益(或股东权益)合计(万元),90525,90342,88878,85780,87679,87504,85185,83488,81899,81805,79558,81475,46302,45006,42184,39667,38414,31788,25994,
负债和所有者权益(或股东权益)总计(万元),133684,122850,105907,103316,104539,111048,103760,98258,97663,100433,99060,106244,79350,85426,84696,83774,87469,67354,46176,		
  
