报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),1198,1198,1198,1198,655,153,153,80,--,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),14114,12855,11120,10786,5891,3912,1378,716,45,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),55194,53935,25082,24748,19308,16828,11094,7295,4045,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),55194,53935,25082,24748,19308,16828,11094,7295,4045,
负债和所有者权益(或股东权益)总计(万元),69398,68795,37271,38677,29661,27461,22911,11979,5193,		
  
