报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),13661,13797,7971,8025,8004,7987,3984,3984,3976,3998,93,90,89,74,79,63,64,39,37,36,33,36,35,35,38,28,28,32,10,5,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),3170,3227,7818,7947,8086,8134,7740,7697,7550,1833,1833,1833,1833,1833,1833,1833,1833,1833,1833,1833,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),2932,2960,3123,3338,3571,3221,2594,2565,2738,2793,2800,1854,1948,1842,702,555,578,133,--,--,--,--,--,--,--,--,--,--,73,9,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3356,3246,1571,1490,1422,1411,1348,1092,890,877,605,477,494,532,375,364,297,293,258,237,213,210,180,147,124,103,102,72,73,62,
其他非流动资产(万元),5330,4635,1615,4139,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),103311,99733,86338,85034,73535,71668,58603,56612,55981,48284,41321,39297,39752,40502,38628,36593,35071,33535,31968,31885,15186,14400,12905,12463,11579,11027,10592,8396,6324,2838,
资产总计(万元),337095,331828,313483,296947,299904,290155,269807,252240,243062,222673,153837,144637,144163,143547,140612,133617,131516,125913,118645,108670,101785,99987,97787,94032,90431,39670,34757,28709,19543,10704,
短期借款(万元),3714,3745,--,1015,1039,1744,1679,1667,1625,--,--,--,--,--,--,--,--,--,--,--,--,627,1621,1743,1953,2094,2900,1465,1600,1600,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),71329,54499,44914,41751,41562,31626,23390,22239,13579,10480,4871,6675,5079,3199,2549,--,--,--,--,--,--,--,--,--,--,--,--,52,--,--,
应付账款(万元),49906,65714,54095,46956,44068,46757,48609,38849,37743,33884,31381,24519,23035,27739,30402,32226,29353,27741,24778,19186,16170,16270,14824,12242,9538,9616,6948,7226,3899,1570,
预收账款(万元),2217,2567,1766,1122,1781,1266,730,476,715,126,293,43,30,26,41,26,--,31,--,--,--,21,--,--,9,8,6,85,--,2,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),4444,3991,2699,1971,3087,3151,2363,1734,1932,1858,1432,1028,1434,1593,1610,1186,2063,1936,1600,1023,1397,1353,561,363,606,706,540,606,469,168,
应交税费(万元),2197,2067,1667,940,1588,2122,1669,1146,1439,934,1026,611,1288,1448,916,356,840,1089,949,538,937,569,869,420,819,406,191,39,175,186,
应付利息(万元),2,2,--,11,11,24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),36,36,59,59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1445,--,772,--,--,--,--,--,--,303,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),4762,4358,4524,4276,4295,4632,2264,2586,2335,1235,513,577,469,1034,1404,752,745,493,356,1053,204,372,561,661,1022,250,970,135,196,187,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,3917,3797,3612,3580,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,500,500,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,3,4,5,5,2,2,--,
流动负债合计(万元),138604,136979,113642,101899,101042,94903,80704,68696,59368,48516,39515,33453,31335,35038,36923,34545,33000,31289,27683,21800,20153,19213,19209,15431,13950,13085,12060,10112,6341,4016,
长期借款(万元),--,--,--,--,--,--,3658,3606,3588,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,500,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),7837,7763,6613,6733,6870,6928,1742,1801,1860,1919,1571,1107,1143,1179,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),1680,1697,1714,1731,1748,1764,1781,1798,1815,1832,1848,1865,1882,1899,1916,1932,1949,1975,2001,2026,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1114,1150,763,603,215,223,230,238,245,253,260,268,283,298,--,--,
非流动负债合计(万元),9518,9460,8327,8464,8617,8693,7181,7205,7263,3750,3419,2973,3025,3078,3029,3082,2713,2578,2216,2249,230,238,245,253,260,268,283,298,500,0,
负债合计(万元),148122,146439,121969,110363,109660,103596,87885,75901,66631,52267,42934,36425,34360,38116,39952,37627,35713,33867,29898,24049,20383,19451,19454,15684,14210,13352,12342,10410,6841,4016,
实收资本(或股本)(万元),125007,125007,125160,124918,69399,69399,68805,68805,68805,68805,62234,62234,28288,28288,28288,28288,21760,21760,21760,21760,21760,13600,13600,8000,8000,5954,5954,5954,4580,2000,
资本公积(万元),1424,1424,933,614,56133,56133,53702,53910,53910,53910,1804,1804,27266,27266,27248,27258,33786,33786,33786,33786,33786,41946,41946,47546,47546,2126,2126,2126,3500,244,
减:库存股(万元),2304,2304,3451,2889,2949,2949,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),10439,10002,9889,9385,9050,8653,8171,7672,7371,7065,6966,6703,6454,6006,5515,5035,4569,4181,3836,3460,3121,2831,2372,2372,1915,1915,1525,1113,462,489,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),51466,48221,54574,50043,53903,50517,46404,41918,42593,40024,39223,36945,47536,43575,39296,35021,35255,31862,28875,25615,22734,22159,20415,20430,18759,16321,12809,9105,4159,3955,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),186183,182562,187195,182352,186031,182320,177345,172448,172608,169804,110227,107685,109543,105135,100347,95603,95370,91589,88258,84622,81402,80536,78333,78348,76221,26317,22415,18299,12702,6688,
少数股东权益(万元),2790,2826,4319,4232,4214,4238,4577,3890,3823,602,677,527,260,295,313,387,433,456,489,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),188973,185389,191514,186584,190244,186559,181922,176339,176431,170406,110903,108212,109802,105431,100660,95989,95803,92046,88747,84622,81402,80536,78333,78348,76221,26317,22415,18299,12702,6688,
负债和所有者权益(或股东权益)总计(万元),337095,331828,313483,296947,299904,290155,269807,252240,243062,222673,153837,144637,144163,143547,140612,133617,131516,125913,118645,108670,101785,99987,97787,94032,90431,39670,34757,28709,19543,10704,		
  
