报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,53,
流动负债合计(万元),5150,6497,5195,6802,4458,3325,3210,1934,1708,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,0,0,0,
负债合计(万元),5150,6497,5195,6802,4458,3325,3210,1934,1708,
实收资本(或股本)(万元),6800,6800,5100,5100,5100,5100,5100,3505,3505,
资本公积(万元),15952,15952,2228,2228,2228,2228,2228,31,31,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),42,--,--,--,--,--,--,--,--,
盈余公积(万元),383,369,331,331,190,65,65,372,277,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),9387,9108,8784,8503,5418,3636,3117,4688,2769,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),32564,32229,16443,16162,12936,11029,10511,8595,6582,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),32564,32229,16443,16162,12936,11029,10511,8595,6582,
负债和所有者权益(或股东权益)总计(万元),37714,38726,21638,22964,17394,14354,13721,10529,8290,		
  
