报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2006-12-31,2005-12-31,
资产总计(万元),9096529,8931526,9365926,9487568,9178688,8921770,8698794,8749433,9258232,8391403,8082091,7775742,7515625,7515959,7439983,7399401,6872336,6689839,6805136,6719024,7135954,6735442,6470342,6053712,5655050,5232020,4841002,4552303,4018448,3840123,3652046,3494169,3140872,2964614,2880300,2789617,2715639,2621755,2522274,2559878,1679916,1135308,548437,
短期借款(万元),1199745,985587,1252026,1343182,1356828,1235004,411083,511582,678119,539447,636993,499774,454647,455112,360159,583440,450998,277415,446590,491547,699064,639985,494628,521295,513592,381509,565033,546552,408498,449615,529418,532988,361379,334065,358752,341806,255356,235429,203100,138873,328998,126192,59458,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
交易性金融负债(万元),226683,231424,236874,16361,8502,9314,647712,724796,797944,680487,807546,913734,845040,859754,891989,895734,768508,674673,721816,701331,759474,652144,720633,569773,466895,400565,76444,60003,605,232,--,0,--,0,0,0,0,0,--,721,0,15740,1029,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
应付票据(万元),15480,17942,23639,12845,21908,25207,63814,26927,22583,23118,27064,35472,39347,28298,25396,20623,26969,28165,27448,9896,36888,31315,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,1261,1639,0,0,0,
应付账款(万元),356994,421684,405900,389713,519408,472739,412679,406928,432965,444284,377375,424706,393828,401141,471518,492825,446355,459352,369109,284683,346010,417401,515370,414492,372274,323211,177009,143840,97997,102479,123156,119269,107821,97819,98922,79009,68803,72771,91317,85552,59026,38517,24542,
预收账款(万元),226016,214311,277545,257262,184142,208655,288627,251589,227457,191815,174794,154646,122632,100522,64447,68219,63061,57706,107904,106701,149345,93755,194640,138905,106450,101275,128187,94497,85354,43011,70831,59817,37510,31028,30012,27359,27822,12738,47655,26992,10759,13672,612,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
应付职工薪酬(万元),41443,66176,46233,42064,40797,65267,43800,40342,46993,56962,34933,24569,26388,38944,23704,22389,24226,32142,21455,23972,25314,31812,22252,20333,23688,27685,19338,20160,20200,23716,16880,16475,19945,22117,10720,10731,11874,14593,13856,13138,12969,6145,5163,
应交税费(万元),116729,117569,63221,62107,56166,49087,32687,59346,80602,69859,74227,63503,67199,65607,94298,78333,78210,101480,114934,113031,149160,169203,146298,130924,131131,170939,125134,87864,87973,103036,69602,60984,47308,56436,50728,67463,53755,62733,94039,78630,76685,56693,26701,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,3219,--,--,--,--,--,--,0,--,0,0,0,--,--,100,4,0,0,0,
应付股利(万元),12608,419,719,151157,857,2717,2576,130318,5105,11900,1714,174976,1594,3594,10219,184186,2074,553,553,219515,1747,5740,40,218908,7762,2313,740,146573,2329,2907,1339,1718,1409,4768,990,5468,8512,8977,4540,2543,2765,0,12,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
其他应付款(万元),324732,364212,342420,413781,326470,395348,404388,456621,433830,428920,327911,312507,258502,262673,285054,288935,195052,226710,206779,193850,156929,202921,165183,201744,204866,207322,177893,134499,206596,173402,89940,88014,107718,110258,88089,113491,125618,138267,102502,106956,131879,70898,25734,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
一年内到期的非流动负债(万元),447981,460034,445239,447155,421783,421861,307046,224477,829277,605365,429466,298639,143144,134761,145567,110668,146793,137798,132820,106812,52510,53587,17421,16139,16365,21644,34193,51592,50397,65245,7383,7683,5738,33831,29678,29993,26570,20413,25400,31161,40764,20184,5089,
其他流动负债(万元),--,--,--,300000,500000,500000,500000,400000,400480,100482,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,26500,26500,26500,0,0,--,--,142,142,0,0,0,
流动负债合计(万元),2968411,2879359,3093816,3435626,3436860,3385199,3114412,3232926,3955354,3152639,2896559,2907060,2352321,2350406,2372350,2745351,2202247,1995997,2149409,2251337,2376440,2297862,2276465,2232513,1846243,1636464,1303972,1285580,959948,963642,908549,913449,715327,716821,667891,675320,578310,565922,583913,486352,663844,348041,148339,
长期借款(万元),689237,659905,644502,549351,635049,577542,627068,834885,817284,925119,898684,835163,854029,833948,736824,660254,640939,699784,894573,821379,876170,665463,581638,422609,347192,236071,293273,276918,262786,230307,252401,224560,80081,40741,59642,69430,88439,96937,113104,123432,275966,260867,65503,
应付债券(万元),1378005,1377912,1627609,1627415,1627222,1627031,1626842,1330000,1018775,830000,830000,622065,793196,792372,793918,543631,543414,540588,293982,295183,299318,298777,301417,300444,298725,298751,305282,178765,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
长期应付款(万元),56383,56370,45256,42717,40514,39762,119998,109474,124162,117122,40455,41152,40927,41386,35483,35661,32180,30926,20385,16405,18063,16947,19045,16248,16921,15960,8959,16083,14036,15715,25395,27178,27991,27248,20620,20518,25032,26452,27649,26615,23657,19220,14762,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,6794,--,3386,0,4238,0,0,2359,2220,1399,1921,1880,1774,1465,1069,
预计非流动负债(万元),83621,86101,86440,86884,88600,87131,74538,73992,72395,72040,71994,14395,14503,17749,16798,16798,14712,14712,15610,15610,15610,16702,--,--,--,--,--,--,--,--,1950,0,--,0,0,0,--,--,--,0,0,0,0,
长期递延收益(万元),44660,45142,41696,43057,44056,45347,47223,48075,--,50328,53151,50700,52454,53873,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,3496,--,--,--,--,0,--,0,--,
递延所得税负债(万元),63146,62452,57658,55508,48307,48107,47942,48088,52243,51330,50707,49795,49463,59334,53855,56137,43890,44354,47003,43847,44673,44709,28731,22288,22342,22639,24071,24201,18679,21943,13177,14112,15061,14389,13971,14131,13873,13133,182,2567,2813,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,48602,--,--,--,--,--,57774,55675,45374,54933,70070,58138,57877,36686,45470,28554,8885,8867,5256,5901,--,5649,--,3646,--,4068,0,0,--,--,--,0,0,0,0,
非流动负债合计(万元),2315052,2287883,2503162,2404930,2483747,2424921,2543611,2444515,2133461,2045939,1944990,1613270,1804571,1798661,1694653,1368155,1320510,1385297,1341624,1250562,1311711,1079284,976301,790143,694065,582288,636841,501869,302295,273614,296308,269495,127372,86446,97729,106438,129564,137921,142856,154495,304210,281552,81334,
负债合计(万元),5283463,5167242,5596978,5840557,5920606,5810119,5658024,5677442,6088815,5198578,4841549,4520330,4156891,4149067,4067003,4113506,3522757,3381294,3491033,3501899,3688151,3377146,3252766,3022656,2540308,2218752,1940813,1787449,1262243,1237256,1204857,1182944,842700,803267,765620,781758,707874,703842,726769,640846,968055,629592,229673,
实收资本(或股本)(万元),230312,230312,230312,230312,215407,215407,215407,215407,215407,215432,215432,215432,215728,215728,216279,216459,216459,217002,218120,218120,218120,218120,218120,218120,218120,218120,218120,218120,145413,145413,145413,145413,145413,145413,145413,145413,145413,145413,145413,145413,131413,105130,52565,
资本公积(万元),1110921,1110992,1111000,1115319,670337,670336,643035,717151,726138,723254,708138,722887,733000,732995,753003,736545,730609,742479,767283,759378,773283,777071,795041,766420,771304,768949,811639,831309,933751,937713,916785,901796,902826,904952,920823,921529,917885,911844,903457,992130,15565,30289,82771,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,253,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
专项储备(万元),17484,17686,22110,19297,16661,15941,17102,17563,15616,13952,17403,15180,13587,10845,12282,11614,11454,10195,13291,12271,11616,9820,7822,5573,3973,3349,4334,6032,5532,5650,7940,9507,7393,7175,11293,12072,--,--,--,0,--,0,--,
盈余公积(万元),131940,131940,131940,131940,131940,131940,131940,131940,131940,131940,131940,131940,131940,131940,131940,131940,131940,131940,131940,131940,131940,131940,132228,131940,131940,131940,99980,99980,99980,99980,99980,99980,99918,99980,99980,99980,107372,106065,75483,75483,75483,55741,29921,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
未分配利润(万元),2128012,2019476,1890123,1819244,1907455,1806892,1765362,1676747,1758532,1752156,1755793,1720705,1800669,1759172,1721567,1635606,1749894,1697832,1664235,1595102,1775367,1703416,1543827,1420767,1507405,1400415,1307270,1176053,1145839,1006531,904952,794420,796620,669153,603960,508192,549381,460421,441453,489521,315255,174783,72735,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-34563,-25239,-26469,-38221,-29217,-30110,-25509,-22208,-20306,-19853,-18357,-21912,-16245,-14311,-12224,-12131,-7847,-8726,-9562,-9655,-9850,-9870,-13334,-10305,-5569,-6344,-4013,-371,0,
归属于母公司股东权益合计(万元),3548881,3499972,3426078,3296383,2913186,2776247,2680567,2662287,2722604,2753717,2760269,2749427,2842176,2805945,2800508,2706924,2813887,2761226,2765398,2686701,2884817,2818159,2676732,2522967,2614384,2500861,2425098,2317183,2318291,2183157,2067223,1942391,1942608,1817018,1771620,1677316,1706716,1613439,1560237,1696202,533703,365571,237991,
少数股东权益(万元),264185,264312,342870,350628,344895,335403,360203,409705,446813,439108,480274,505985,516557,560947,572471,578970,535692,547319,548706,530423,562986,540138,540844,508090,500358,512407,475091,447671,437914,419710,379965,368834,355564,344328,343061,330543,301049,304474,235269,222829,178159,140144,80773,
所有者权益(或股东权益)合计(万元),3813066,3764285,3768947,3647011,3258081,3111651,3040770,3071992,3169417,3192826,3240543,3255412,3358733,3366892,3372979,3285894,3349579,3308545,3314104,3217124,3447803,3358297,3217576,3031057,3114742,3013268,2900189,2764854,2756205,2602867,2447189,2311225,2298172,2161346,2114680,2007858,2007765,1917913,1795506,1919032,711861,505716,318764,
负债和所有者权益(或股东权益)总计(万元),9096529,8931526,9365926,9487568,9178688,8921770,8698794,8749433,9258232,8391403,8082091,7775742,7515625,7515959,7439983,7399401,6872336,6689839,6805136,6719024,7135954,6735442,6470342,6053712,5655050,5232020,4841002,4552303,4018448,3840123,3652046,3494169,3140872,2964614,2880300,2789617,2715639,2621755,2522274,2559878,1679916,1135308,548437,		
  
