报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收利息(万元),224,235,--,268,273,276,278,269,214,162,115,57,18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,
其他应收款(万元),--,8523,12120,14014,13824,13242,16509,6171,8299,7302,8496,7333,6342,6403,7837,3114,1300,955,1260,1092,1436,1168,1533,972,877,1834,3544,2812,2899,2441,1693,2677,1057,1266,1722,1286,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
存货(万元),150818,173539,112429,126576,139710,113600,82571,104746,127157,91443,84454,113696,99184,114060,42781,107589,94922,90801,54640,76237,88747,66071,59497,96156,88316,102360,76994,108083,102148,114899,73147,70327,73353,68913,37901,44087,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,58,93,258,278,314,350,204,362,402,431,344,353,126,126,6,8,22,46,69,101,--,0,--,--,--,44,66,91,0,0,
其他流动资产(万元),79415,91416,107730,73536,95547,153586,127370,94645,100797,118089,91640,60941,37430,55683,80397,20425,33740,221,53043,1693,422,220,44499,30337,290,159,132,235,280,761,--,--,0,0,0,0,
流动资产合计(万元),376071,394454,416513,317810,371918,391983,345314,298864,373419,348618,327176,307503,299557,344127,349019,304482,317230,300391,292865,245552,279975,273025,296334,269764,294688,304023,298769,314829,318041,289507,268288,249471,181613,177305,115869,79578,
发放贷款及垫款(万元),11089,11089,10941,10743,9367,9478,9565,7857,7895,8455,9297,7953,5161,4922,7372,6787,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
可供出售金融资产(万元),--,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
长期股权投资(万元),22658,22732,25110,25126,25635,25683,26223,25823,25344,24547,24096,9191,9294,8255,--,--,--,--,380,380,380,380,380,380,380,380,380,380,380,380,380,380,362,362,360,358,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
投资性房地产(万元),11799,11964,11770,11930,12101,12245,12152,11836,10833,10971,8655,8672,8393,8466,2633,2666,2698,2731,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
固定资产原值(万元),--,293465,--,286839,--,279346,--,250806,--,225784,--,199990,--,182484,--,156665,--,141225,--,100006,--,71195,--,62080,--,58588,--,49359,--,47762,--,41056,0,40173,24934,--,
累计折旧(万元),--,70404,--,62970,--,55103,--,48679,--,42122,--,39022,--,33331,--,28625,--,23889,--,20559,--,18877,--,16845,--,15011,--,13059,--,11519,--,9792,0,8428,6169,--,
固定资产净值(万元),--,223062,--,223869,--,224243,--,202127,--,183663,--,160969,--,149152,--,128040,--,117336,--,79447,--,52318,--,45235,--,43577,--,36300,--,36244,--,31264,0,31745,18765,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
固定资产(万元),--,223062,219640,223869,220077,224243,198179,202127,180612,183663,154283,160969,149243,149152,129850,128040,115761,117336,94244,79447,52269,52318,44991,45235,45298,43577,37789,36300,35862,36244,33486,31264,31246,31745,18765,12749,
在建工程(万元),--,18528,23207,16108,20042,19473,42344,37361,59521,53733,79137,66119,73211,63162,74501,57918,52170,40904,45453,55985,77001,70096,61760,50302,36238,29210,17886,9166,6617,3304,2924,5558,686,1566,10374,5580,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,339,451,--,--,--,--,2,--,--,0,6,--,194,221,0,0,-26,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
无形资产(万元),43689,43980,45261,45563,45718,46010,46300,46591,47350,47645,47875,50733,45676,45762,43537,42743,41999,42215,33878,30319,30503,30687,29708,29887,28225,24994,25128,24865,21383,21321,20064,15076,15156,15265,12026,7932,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
长期待摊费用(万元),1594,1597,1718,1722,1726,1731,1824,1821,1455,1543,1456,1500,1421,885,968,957,556,393,424,456,606,402,547,564,581,410,115,139,162,10,34,12,14,15,215,60,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延所得税资产(万元),6320,6212,4942,4974,4763,4715,5329,6414,6713,5727,4941,5655,5514,6033,5483,4630,3931,3724,1816,660,1357,1238,1429,1293,948,886,616,558,313,313,86,189,334,333,563,297,
其他非流动资产(万元),540,574,497,499,679,610,988,1035,484,516,185,185,388,388,440,1197,1197,1197,1197,4442,1927,1197,1199,1357,1517,2801,--,0,--,--,--,--,0,0,0,0,
非流动资产合计(万元),336883,340119,343465,340915,340488,344570,343284,341245,340588,337181,330305,311358,298683,287406,257794,238532,218693,208880,177732,172141,164045,156318,140014,129018,113189,102258,81914,71409,64723,61572,57169,52700,47798,49286,42277,26976,
资产总计(万元),712954,734572,759978,658725,712406,736553,688598,640109,714006,685799,657481,618861,598239,631533,606813,543014,535923,509271,470597,417694,444020,429343,436348,398782,407877,406281,380683,386238,382764,351079,325457,302171,229411,226591,158145,106554,
短期借款(万元),85500,95000,85000,73422,87635,72214,85418,74387,60225,14409,500,16493,--,--,--,--,--,--,--,--,--,--,101,101,--,--,--,100,16500,34000,49000,43000,45000,34000,12110,22100,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付票据(万元),--,83976,--,67627,75751,71033,41246,55519,88971,86266,79139,68537,76505,89740,88655,82338,81456,70364,42920,41038,49306,43165,50732,57548,73511,79746,77094,99266,87257,42921,1558,4774,34255,51129,28684,7770,
应付账款(万元),--,12351,--,8358,10645,19698,8016,10911,37221,18062,22126,47724,38142,35848,24966,16021,17610,16072,9242,28300,28160,19742,25262,30847,18604,14704,15531,20226,15898,11117,13907,20331,37178,24577,7989,6447,
预收账款(万元),50031,50784,87265,20203,47961,91585,74205,23644,46893,89235,79589,22600,32843,46949,47332,30364,43300,58710,66715,14885,34790,47136,51158,18061,34795,60293,41145,31672,34878,42269,44890,27563,28430,36202,38128,17931,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付职工薪酬(万元),8558,9048,8251,7617,8043,8587,8436,7532,7277,9607,8013,6177,7158,9169,9335,7535,7054,7487,6607,6317,6322,8443,6220,5779,6246,5538,4607,3338,4148,2937,5218,4616,4370,2459,2016,2743,
应交税费(万元),1703,2652,1951,2520,2344,2752,2840,2209,3866,4677,4219,4750,5783,8553,7789,6325,3787,3391,2182,990,2770,1973,2967,2761,2030,1299,2142,1361,966,825,2309,1695,833,721,-487,-665,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1008,739,471,202,1008,739,471,202,1008,716,448,--,--,--,0,--,--,--,--,0,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,254,--,0,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他应付款(万元),--,14173,13055,13152,17564,15668,15112,14419,14548,15242,21286,19547,16549,14919,15229,12201,11956,9760,8949,8360,10988,7756,7720,7480,7620,7902,7901,7265,7637,6902,6750,6299,3764,5697,12779,4223,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,20000,19985,19970,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,3000,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,321,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
流动负债合计(万元),242924,267982,292121,192898,249944,281537,235273,188620,259000,237497,215194,185829,176980,226185,214029,175225,165365,166792,137353,100361,132538,129223,144877,123024,142807,169483,148419,163227,167284,140971,123886,108278,153830,154785,104220,60548,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,3000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19955,19940,19925,19910,19895,19880,20000,20000,20000,--,--,--,--,--,--,--,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期递延收益(万元),21821,22324,21407,21817,22311,22522,23022,23240,23679,23789,22959,23194,22565,22477,20379,19873,19575,16795,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15774,15058,14101,13025,10974,7448,6469,6445,6476,6424,6339,6357,1646,1662,1497,1497,1563,1613,
非流动负债合计(万元),21821,22324,21407,21817,22311,22522,23022,23240,23679,23789,22959,23194,22565,22477,20379,19873,39530,36735,35699,34968,33996,32905,30974,27448,26469,6445,6476,6424,6339,6357,1646,1662,1497,1497,1563,4613,
负债合计(万元),264745,290306,313528,214716,272255,304059,258295,211860,282679,261287,238153,209022,199545,248663,234408,195098,204894,203528,173051,135329,166534,162127,175851,150472,169276,175928,154895,169652,173623,147328,125532,109939,155327,156281,105783,65161,
实收资本(或股本)(万元),115688,115688,115688,115688,115727,115727,115727,115727,116509,116509,116509,116606,58303,58356,58356,58236,29118,28561,28561,28561,21970,21970,21970,21970,16900,16900,16900,16900,13000,13000,13000,13000,9750,9750,9750,9750,
资本公积(万元),29687,29687,29687,29687,29873,29873,29956,29956,31805,31805,30730,31213,89516,89855,87737,86405,115523,108488,108488,108488,115079,115079,115079,115079,120149,120149,120149,120149,124049,124019,124019,125029,18471,18377,18012,17616,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
盈余公积(万元),28806,28806,23956,23956,23956,23956,23102,23102,23102,23102,19925,19925,19925,19925,17109,17109,17109,17109,13255,13255,13255,13255,11060,11060,11060,11060,9165,9165,9165,9165,7704,7704,7704,7704,4992,2856,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
未分配利润(万元),259381,255367,260683,257870,254278,246814,244708,241090,240103,232129,230293,221821,211046,195713,190517,169217,163864,151069,146721,131540,126661,116387,112388,100201,90492,82244,79574,70373,62927,57567,55202,46498,38159,34479,19610,11171,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
归属于母公司股东权益合计(万元),433562,429548,430014,427201,423834,416370,413494,409875,411518,403544,397457,389566,378791,363849,353719,330967,325614,305227,297025,281844,276964,266690,260497,248310,238601,230353,225788,216587,209141,203751,199926,192231,74084,70310,52363,41393,
少数股东权益(万元),14647,14718,16436,16808,16317,16123,16810,18374,19809,20968,21871,20273,19903,19021,18686,16950,5415,516,520,521,522,525,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
所有者权益(或股东权益)合计(万元),448209,444266,446450,444009,440151,432494,430304,428249,431327,424512,419329,409839,398694,382870,372405,347916,331029,305744,297545,282365,277486,267215,260497,248310,238601,230353,225788,216587,209141,203751,199926,192231,74084,70310,52363,41393,
负债和所有者权益(或股东权益)总计(万元),712954,734572,759978,658725,712406,736553,688598,640109,714006,685799,657481,618861,598239,631533,606813,543014,535923,509271,470597,417694,444020,429343,436348,398782,407877,406281,380683,386238,382764,351079,325457,302171,229411,226591,158145,106554,		
  
