报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
固定资产净值(万元),378442,--,381748,--,205725,--,210932,--,217204,--,149241,--,180420,--,172361,--,133707,--,133879,--,129119,--,131208,--,101737,--,103888,--,105548,--,109026,--,104545,0,64425,66321,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
固定资产(万元),378442,378884,381748,329029,205725,207877,210932,220642,217204,187778,149241,178926,180420,182776,172361,169528,133707,132962,133879,126994,129119,130489,131208,100823,101737,102582,103888,104401,105548,107668,109026,103196,104545,63394,64425,66321,69598,
在建工程(万元),88001,74812,74812,121273,121273,119128,114186,112471,102038,132748,160970,76569,62993,65141,76537,42598,64280,60318,59972,36681,29949,23182,17364,13289,7662,4578,3208,2143,728,646,128,2828,1485,87,72,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
固定资产清理(万元),--,33,--,47,--,-8,--,22,--,-125,--,79,--,36,--,13,--,2,--,8,0,5,--,8,--,9,--,45,--,44,0,--,0,27,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
无形资产(万元),78470,79230,79926,68716,69405,70070,70682,70751,71207,71901,72567,74096,74906,74390,76036,75151,75541,75849,76195,77190,77779,78018,78625,79105,79607,59252,59410,59339,59680,52239,52651,53019,53300,52129,52495,4955,5083,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,385,0,0,0,0,0,
商誉(万元),12251,12251,12251,27862,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,6215,
长期待摊费用(万元),53570,56695,57609,53273,52509,48509,49762,43187,45004,48718,48841,51839,52389,59312,63782,63440,64173,59429,60440,61022,63133,64270,48086,41122,41787,40942,40818,34246,36073,35806,36966,30173,27330,27725,27896,21639,19092,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
递延所得税资产(万元),4553,4553,4553,3240,4237,7210,7223,5101,5101,5918,5918,6778,6778,7463,7615,3992,3997,5038,4969,4374,3678,2827,4592,4454,3738,3101,4211,3731,3086,2635,3933,2360,1902,2316,2316,1874,1205,
其他非流动资产(万元),35727,19656,14038,16828,21957,29359,19669,41095,43748,42557,44802,40013,27786,29152,28908,22027,25677,54724,42708,44167,48467,51346,58193,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
非流动资产合计(万元),702238,677288,677244,670632,536447,536040,519063,542807,526052,523955,516462,443050,417522,430520,437489,382964,373590,394537,384378,356651,358340,356351,344282,245015,240746,216679,217750,210120,211332,205252,208919,208176,194777,151891,153418,101004,101192,
资产总计(万元),1445690,1532187,1540683,1505478,1387080,1407992,1475803,1405102,1299405,1354610,1388445,1231403,1063104,1106851,1149905,1033901,944300,988857,1049357,997533,905626,961814,946556,921139,773446,805612,880520,829687,712870,763947,714972,709098,604507,441833,393329,304358,251740,
短期借款(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,2700,--,165,210,420,510,405,285,240,285,--,--,--,--,--,--,0,--,0,0,0,0,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应付票据(万元),--,--,--,0,--,--,--,--,50,200,--,350,550,480,1080,1100,300,650,720,300,1330,1430,1290,1040,1160,2090,2070,2460,1930,2010,2010,1410,2680,2060,1360,1010,1752,
应付账款(万元),291910,337042,367152,270349,270402,250355,345962,259482,252959,258099,313460,261409,189213,188351,234845,163425,153108,152189,218457,146044,148174,146321,180593,135284,126792,113652,175505,144549,132014,140187,127928,109369,114149,128623,115565,87626,71045,
预收账款(万元),419284,445096,434929,530417,455042,481369,466641,487534,407934,417740,390686,410496,336589,372075,354945,396043,339308,376813,362325,352570,278304,316914,285261,324719,229360,257922,255304,258551,191683,222196,196425,231330,147663,171534,141014,110211,89878,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应付职工薪酬(万元),21492,16675,36267,21326,16532,13520,25183,21543,15986,12860,20014,19214,14514,11415,16793,20730,16900,13549,19388,19151,15778,12598,18701,17551,14450,11480,15100,15135,11680,9982,12976,12135,10018,8277,10869,12735,9480,
应交税费(万元),14926,20275,17029,10514,6678,10153,13227,13354,8951,22204,39617,17514,8339,5356,19279,-44603,-51370,-48452,-30225,16074,2573,6910,16006,21998,-4701,2646,26481,22586,1773,7279,9828,11392,324,4470,10773,5244,6310,
应付利息(万元),--,--,--,0,--,--,--,25,30,33,25,19,14,--,--,--,0,0,1,1,0,0,0,1,--,--,--,--,--,--,0,--,0,0,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他应付款(万元),73090,73370,75838,70317,63091,64943,57134,56979,55233,50844,50880,54029,51196,52458,57475,51139,51132,41355,41166,45558,52884,58076,41239,35562,34324,32592,34999,30780,30341,28642,30443,25025,21825,20303,20158,18810,18554,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他流动负债(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,4080,3677,2541,5120,4915,4144,2824,5438,6439,5381,4050,6429,4409,3519,2381,4359,3607,2954,2193,3274,0,0,
流动负债合计(万元),820702,892458,931216,902921,811745,820340,908146,838917,741143,761980,814683,763031,600415,630135,687117,591914,513220,538856,617372,585123,503591,545358,548769,542879,406766,424433,515888,478469,372941,412678,383970,394268,299613,337460,303012,235636,197019,
长期借款(万元),--,--,--,0,--,--,--,16486,16486,18605,16326,10953,6661,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
预计非流动负债(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1834,1732,811,811,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
长期递延收益(万元),8789,6260,5792,5079,5709,4457,6737,4945,4748,3318,5066,3669,3994,3190,5117,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
递延所得税负债(万元),988,988,988,17399,1090,1090,1090,998,998,998,998,868,868,868,868,98,98,98,98,98,98,98,98,94,94,94,94,94,94,94,0,--,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
非流动负债合计(万元),9777,7248,6779,22478,6799,5547,7827,22428,22232,22920,22390,15490,11523,4058,5985,98,98,98,98,1932,1829,909,909,94,94,94,94,94,94,94,0,0,0,0,0,0,0,
负债合计(万元),830479,899705,937995,925399,818544,825887,915973,861345,763375,784900,837073,778521,611937,634193,693102,592012,513318,538954,617470,587055,505421,546267,549678,542973,406860,424526,515982,478563,373035,412771,383970,394268,299613,337460,303012,235636,197019,
实收资本(或股本)(万元),120030,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80677,80677,80677,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,40010,40010,40010,40010,35000,35000,35000,25000,
资本公积(万元),130909,170919,170919,170919,170919,170919,170919,170919,170919,170919,171162,171162,171162,171162,171162,173939,171162,171162,171162,171162,171162,171162,171162,171162,171162,171162,171161,171161,171161,191166,191166,190314,190314,3991,3991,3991,5951,
减:库存股(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,657,657,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
盈余公积(万元),40339,40339,40339,40339,40339,40339,40339,40339,40339,40339,40339,40339,40339,40339,40339,40010,40010,38998,38998,28403,28403,25687,25687,22676,22676,20131,20131,18740,17573,16459,14876,12511,12511,10203,10203,6322,3313,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
未分配利润(万元),323568,340830,311029,288369,276694,290302,268017,251959,244188,277984,259616,161555,159811,181279,165399,147342,139843,159747,141705,130862,120552,138578,119878,104135,92519,109521,93074,81159,71008,103540,84950,71995,62058,55178,41123,23408,20457,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
归属于母公司股东权益合计(万元),614835,632092,602303,579648,567987,581597,559315,543246,535474,569264,551140,453075,451331,472799,456919,441968,431035,449927,431884,410447,400137,415446,396747,377992,366376,380833,364387,351080,339762,351175,331002,314830,304893,104373,90317,68722,54721,
少数股东权益(万元),377,389,385,431,548,508,514,511,556,446,232,-193,-164,-141,-116,-79,-52,-23,3,30,69,100,131,175,210,252,152,44,73,--,0,--,0,0,0,0,0,
所有者权益(或股东权益)合计(万元),615212,632482,602688,580079,568536,582105,559830,543757,536030,569710,551372,452882,451167,472658,456803,441889,430982,449904,431888,410478,400206,415547,396877,378167,366587,381085,364539,351124,339835,351175,331002,314830,304893,104373,90317,68722,54721,
负债和所有者权益(或股东权益)总计(万元),1445690,1532187,1540683,1505478,1387080,1407992,1475803,1405102,1299405,1354610,1388445,1231403,1063104,1106851,1149905,1033901,944300,988857,1049357,997533,905626,961814,946556,921139,773446,805612,880520,829687,712870,763947,714972,709098,604507,441833,393329,304358,251740,		
  
