报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
存货(万元),8106,7602,8180,6704,6818,6525,6137,7698,7986,8108,6837,7826,4750,4937,5546,5174,5329,5244,6261,5210,5704,5708,5731,4876,5066,5035,4957,4108,4156,4423,3374,2680,2488,2568,2263,1486,1646,1596,1986,1642,1565,1742,1741,1421,1356,1318,2409,2666,2545,2325,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他流动资产(万元),2516,2446,1929,1543,1629,1578,1195,1348,1298,1228,--,600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,103,179,130,78,
流动资产合计(万元),45155,41919,42693,41165,35678,41003,39281,41566,29181,33365,26875,38909,26932,27602,22701,22940,29773,30839,29111,28715,36328,45610,16474,9722,10583,14555,11919,11350,12010,17254,14541,19531,17347,17312,9417,12315,14341,18754,6092,8153,6991,9590,8871,9749,10542,11173,12631,13971,14997,17220,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),--,2597,2610,4849,3831,3435,3344,3775,3931,3884,3998,3446,3289,3564,2951,5892,534,534,534,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,493,1011,10,144,434,312,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期股权投资(万元),8595,8563,7869,7827,7636,7450,6510,6565,6606,5410,5464,667,674,682,865,313,314,314,517,1052,1054,1056,1057,5625,5625,5628,5631,5637,5650,5650,5661,5674,5695,5695,5773,5773,5085,5085,7175,7175,7175,7175,7175,7239,3363,3363,1797,1797,1775,1775,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),14053,14268,14483,14698,14913,15128,15330,15545,8076,8215,7863,4448,4502,4557,4611,4665,4719,4774,4828,4882,4936,4462,4512,4562,4612,4662,4719,4769,4819,4869,4919,4969,5019,5069,5113,5163,5213,5263,5314,5364,5414,5464,5514,5565,4936,4975,5014,5052,5092,5131,
固定资产原值(万元),--,80034,--,71760,--,70050,--,60183,--,68657,--,78392,--,59000,--,55801,--,54657,--,51699,--,50007,--,49437,--,49071,--,48362,--,47753,--,41417,--,40354,--,32838,--,32545,--,45123,--,44761,--,43333,--,44549,--,47770,--,47361,
累计折旧(万元),--,25390,--,23775,--,22256,--,21398,--,22071,--,27963,--,21093,--,20255,--,19183,--,18206,--,17213,--,16235,--,15303,--,14327,--,13368,--,12417,--,11660,--,11031,--,10385,--,12352,--,11475,--,10799,--,10963,--,13478,--,12549,
固定资产净值(万元),--,54644,--,47986,--,47794,--,38785,--,46586,--,50429,--,37907,--,35546,--,35474,--,33493,--,32794,--,33202,--,33768,--,34035,--,34385,--,29000,--,28694,--,21807,--,22160,--,32771,--,33286,--,32534,--,33586,--,34292,--,34812,
固定资产减值准备(万元),--,3733,--,3733,--,3733,--,3733,--,3733,--,3733,--,282,--,265,--,265,--,265,--,265,--,267,--,267,--,267,--,267,--,267,--,267,--,267,--,267,--,989,--,989,--,390,--,404,--,414,--,424,
固定资产(万元),--,50911,46259,44253,43909,44061,35546,35052,42538,42853,43295,46696,37489,37625,36020,35282,35325,35210,33344,33229,33404,32530,32732,32935,33122,33501,33499,33769,33916,34118,28892,28733,28190,28427,21375,21540,21715,21893,31773,31782,31978,32297,31868,32145,32950,33182,33688,33877,34620,34388,
在建工程(万元),--,10993,10090,8549,7573,6082,10487,10356,10037,8530,5376,3991,1733,1571,2119,2643,2495,2268,3810,3499,3217,3845,3297,2741,2311,1931,988,742,648,672,6787,10673,10114,8012,14731,10841,7605,5434,3505,2542,2068,1763,2233,1728,1449,1314,3575,1413,1603,1496,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
无形资产(万元),4289,4323,4347,4386,4395,4428,4458,4373,4400,4429,4423,4615,1533,1545,1557,1568,1578,1588,1599,1611,1624,1622,1636,1647,645,655,668,670,679,687,967,976,977,986,958,961,961,964,2041,2051,2060,2070,2075,1685,1798,1811,3345,3395,2946,3537,
开发支出(万元),6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,30,0,
商誉(万元),28264,28264,48814,48814,48814,48814,48814,48814,48814,48814,52114,51998,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期待摊费用(万元),522,548,629,715,858,837,1163,1238,1304,1193,803,883,775,891,1019,1063,1157,1255,1317,1341,1290,1375,1277,1344,1410,1477,1563,1633,1703,1774,1878,1949,1918,1982,79,82,85,88,151,158,164,171,178,184,191,197,145,151,158,165,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
递延所得税资产(万元),968,970,613,1001,1193,1323,1448,1383,1373,1385,1263,1386,1054,985,1023,288,84,84,97,97,97,97,98,98,198,323,312,312,312,312,88,382,382,382,164,168,168,168,317,357,375,375,151,151,327,327,53,--,--,320,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
非流动资产合计(万元),123591,121436,135715,135093,133122,131559,127100,127102,127079,124713,124600,118129,51050,51421,50166,51715,46207,46028,46045,45711,45621,44986,44609,48951,47923,48177,47379,47531,47726,48082,49191,53356,52296,50553,48194,44528,40831,38894,50275,49427,49233,49314,49192,48697,45507,46180,47627,45830,46657,47125,
资产总计(万元),168746,163355,178408,176258,168801,172562,166381,168667,156260,158078,151475,157038,77981,79023,72867,74655,75980,76867,75156,74425,81949,90595,61083,58673,58507,62732,59298,58881,59736,65335,63733,72887,69642,67865,57611,56844,55172,57648,56367,57580,56225,58904,58064,58446,56049,57353,60257,59801,61653,64344,
短期借款(万元),24000,8000,4000,4000,--,--,6000,12000,15000,15500,9680,4750,70,70,70,70,70,70,70,70,70,5870,7370,7370,6650,7770,7330,5848,4948,7098,6868,9868,9868,9868,6868,6868,6868,7068,6368,6368,5168,6168,6168,6168,6168,6968,19573,19726,20269,21444,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,409,--,250,360,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,240,423,1423,1240,
应付账款(万元),--,9913,--,6459,6642,7999,5828,6554,7167,8163,4882,8559,5592,6070,4464,4462,5146,5513,4587,4774,4959,5875,5174,5617,5384,6746,5694,5693,5262,8010,4426,4501,4662,5511,2173,3701,3677,5058,3506,4411,4416,5771,4133,4200,4908,5584,5294,4262,4812,5349,
预收账款(万元),10926,9512,10584,8976,6732,6875,5840,5597,4866,5029,5122,4721,2157,2315,2020,1929,1680,2148,2399,2081,1968,2728,2757,2573,2521,3173,2747,2486,2703,3255,10049,17027,13863,10136,4068,1296,837,1477,3508,3191,3188,3380,3494,3470,3302,3135,3269,2934,2969,2947,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付职工薪酬(万元),281,325,206,146,157,222,112,116,119,174,122,115,63,50,61,60,57,176,66,61,61,120,315,109,200,378,266,122,224,205,202,206,247,289,311,371,376,265,448,483,496,354,500,541,548,496,742,746,769,859,
应交税费(万元),1091,1057,588,594,811,1100,509,556,279,834,-523,193,236,588,199,231,365,493,363,21,903,1145,736,126,992,1765,924,676,1387,1521,251,-1040,-518,140,-215,-55,482,797,1236,1154,1203,1220,1312,1199,1105,1278,1481,1230,1119,1259,
应付利息(万元),111,129,--,121,122,122,123,123,124,124,126,244,224,223,217,216,215,213,206,205,204,207,212,211,218,217,204,203,202,207,189,187,243,242,216,217,229,218,199,206,207,211,208,169,201,184,143,127,137,131,
应付股利(万元),185,185,--,185,185,185,185,185,185,185,185,4864,185,185,185,185,171,171,171,171,170,170,170,170,170,170,269,169,169,169,169,202,192,192,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应付款(万元),--,2293,2611,2500,2010,3378,2329,2289,2159,2044,1672,3735,1417,1481,1528,1453,1522,1553,1700,1605,1735,1843,2160,2336,2127,2057,2489,2069,3260,3139,2067,1936,1400,1576,3384,2715,1346,1626,4709,1931,2018,2032,1883,1765,1982,2110,2502,2698,2733,3511,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,250,--,100,100,100,100,490,490,490,--,490,490,490,--,490,490,490,--,3490,3490,3490,--,490,490,490,--,350,350,350,
其他流动负债(万元),14,22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
流动负债合计(万元),48297,31436,25099,22981,16660,20122,20927,27421,29900,32053,21266,27181,9945,10984,8745,8606,9227,10338,9563,9398,10070,18459,19253,18612,18362,22376,20022,17755,18644,24093,24220,33377,30446,28443,16975,15770,14473,17167,20143,21403,20355,22795,17867,18172,18873,20414,33413,32665,34750,37261,
长期借款(万元),27075,38737,39825,39937,40925,41037,34025,29025,14850,14850,15675,15675,3000,3000,--,--,--,--,--,--,5072,5361,5896,6174,6448,6717,6980,7335,7584,7829,8558,10530,10828,11127,11912,12203,12508,12769,14751,15022,15289,15549,19328,19555,16777,15701,6637,6683,6727,6774,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期应付款(万元),--,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,35,35,35,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,147,147,148,147,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,37,37,37,37,20,20,20,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),490,503,517,530,544,557,571,585,598,612,625,639,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,0,120,249,3,43,122,62,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23,23,23,23,37,37,37,37,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
非流动负债合计(万元),27585,39261,40362,40488,41489,41615,34616,29629,15468,15481,16357,16371,3057,3057,40,40,40,40,43,43,5115,5404,5952,6231,6504,6773,7000,7355,7604,7849,8579,10551,10849,11148,11933,12223,12528,12789,14772,15043,15309,15570,19349,19576,16917,15970,6823,6909,7033,7018,
负债合计(万元),75882,70696,65461,63469,58149,61737,55543,57050,45367,47535,37623,43552,13002,14040,8785,8646,9266,10378,9606,9441,15185,23863,25206,24843,24867,29149,27022,25110,26248,31941,32799,43928,41294,39591,28908,27993,27001,29956,34914,36446,35665,38365,37216,37748,35790,36384,40237,39573,41783,44278,
实收资本(或股本)(万元),35863,35863,35863,35863,35863,35863,35863,35863,35863,35863,35863,35863,27994,27994,27994,27994,27994,27994,27994,27994,27994,27994,22334,22334,22334,22334,22334,22334,22334,22334,22334,22334,22334,22334,22334,22334,22334,22334,22334,22334,22334,22334,22334,22334,22334,22334,22334,22334,22334,22334,
资本公积(万元),65566,65566,65566,65566,65566,65566,68340,68340,68340,68340,68340,68340,27011,27011,27011,27011,27011,27011,27011,27011,27011,27011,3432,3432,3432,3432,3432,3456,3456,3456,3456,3456,3456,3456,3456,3456,3456,3456,3363,3363,3350,3350,3350,3350,3696,4084,3469,3553,3712,3650,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1729,1729,1729,1729,1729,1729,1247,1247,1247,1247,1247,1247,1247,1247,465,465,465,465,419,419,419,419,240,240,240,240,243,243,213,213,55,55,55,55,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
未分配利润(万元),-10804,-11056,9245,8470,6933,7507,6076,6511,5786,5578,11546,11743,11290,11086,11427,11149,11243,11019,10126,9560,11340,11308,9872,7824,7634,7577,6267,7667,7412,7311,5017,3041,2425,2346,2807,2956,2285,1804,-4419,-4742,-5300,-5320,-5004,-5155,-5937,-5618,-5944,-5821,-6332,-6080,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
归属于母公司股东权益合计(万元),92354,92221,112532,112313,110387,110665,111122,111880,111272,111028,114618,114402,64979,64982,64081,66009,66714,66490,65550,64984,66764,66732,35877,33830,33640,33583,32276,33700,33415,33314,30862,28886,28270,28191,28597,28746,28075,27594,21278,20955,20384,20364,20679,20528,20092,20800,19859,20065,19714,19904,
少数股东权益(万元),510,437,415,476,264,160,-283,-263,-379,-485,-767,-916,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,72,74,80,72,74,78,83,106,105,96,97,175,179,176,175,169,169,167,169,162,162,156,161,
所有者权益(或股东权益)合计(万元),92864,92658,112948,112789,110652,110825,110839,111617,110893,110544,113852,113487,64979,64982,64081,66009,66714,66490,65550,64984,66764,66732,35877,33830,33640,33583,32276,33772,33488,33394,30934,28959,28348,28274,28703,28850,28171,27691,21453,21134,20560,20539,20848,20698,20259,20969,20020,20228,19870,20066,
