报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),5640,5691,5742,5611,5641,5629,5674,5715,5753,7412,5796,5839,5882,5762,5804,5816,4431,4387,4412,4420,4397,4366,4230,4253,4276,4285,2519,2535,--,2519,2091,2138,2182,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),269,274,280,285,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),688,699,716,738,679,705,759,758,820,808,817,828,724,764,894,813,646,628,553,545,544,535,545,568,334,350,228,232,--,212,196,133,97,
其他非流动资产(万元),92,171,476,431,3261,3291,3426,3707,4558,10204,9327,7579,8932,6867,2548,1089,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),155654,155104,156338,156365,150487,158176,154628,150788,136329,137366,129835,123780,81264,75231,67883,64210,49496,34900,33682,31105,29081,27607,26250,25536,18692,18734,18520,18474,16785,16872,15779,15620,13271,
资产总计(万元),242058,250593,258062,257474,249414,249903,253035,247266,249874,260377,254927,254482,160601,159028,170427,164093,151692,95868,95348,92130,90734,91051,87473,85102,81432,79077,76817,77250,49523,48588,45943,37699,31371,
短期借款(万元),16850,11900,11900,13400,13400,10500,11000,10000,13500,22500,22500,31000,--,--,14000,14000,4000,4000,2000,2000,2000,2000,--,--,--,--,--,4000,7500,7500,7500,7500,11200,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,9625,8648,8616,8907,9591,11226,11078,10890,8147,4490,5030,5390,6990,5907,4057,5700,7130,7115,6746,7186,7690,7370,6950,7660,6780,4130,2524,3322,2728,3663,2612,--,
应付账款(万元),--,17427,18816,15879,12106,10292,15311,13863,15033,15370,14906,10777,9368,9482,9332,8523,7652,7157,8707,7480,7982,8806,8308,8289,6524,6683,7228,7127,5238,6290,6883,6320,3727,
预收账款(万元),47,79,97,277,135,75,174,149,89,200,151,134,100,61,84,77,277,180,178,144,285,263,221,255,270,166,172,110,99,220,83,75,229,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),759,563,529,1319,835,668,550,1090,898,770,957,1226,846,726,561,1154,705,637,503,749,627,524,349,723,513,451,349,600,78,211,620,374,163,
应交税费(万元),276,361,716,1054,590,684,460,503,676,600,373,1303,99,1096,1263,752,210,1267,118,-343,636,1146,360,298,88,189,255,294,427,497,332,209,114,
应付利息(万元),--,14,15,15,15,12,13,12,16,26,29,40,--,--,26,29,--,--,--,--,--,--,--,--,--,--,--,10,--,--,--,--,--,
应付股利(万元),--,1,1,1,1,7084,1,1,1,1,1,1,1,1,1,1,1,1,4059,1,2,2,2,2,2,2,2,2,2,2,3,3,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),218,234,170,230,70,60,75,157,46,4384,3225,226,77,99,112,143,369,1235,1410,1070,173,609,196,58,199,359,165,91,68,66,98,207,381,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),45186,40203,40892,40792,36059,38966,38812,36853,41149,51998,46631,49738,15882,18455,31286,28735,18913,21607,24091,17848,18891,21040,16805,16575,15255,14630,12301,14758,16734,17514,19183,17300,15815,
长期借款(万元),3067,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2676,2777,2909,3042,2919,2919,3062,3180,3282,3283,3356,3476,3517,3381,3484,3197,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3247,3023,2779,2855,2931,3007,3083,3158,3242,3334,3425,3516,3317,3379,3123,2635,1118,
非流动负债合计(万元),5743,2777,2909,3042,2919,2919,3062,3180,3282,3283,3356,3476,3517,3381,3484,3197,3247,3023,2779,2855,2931,3007,3083,3158,3242,3334,3425,3516,3317,3379,3123,2635,1118,
负债合计(万元),50929,42980,43801,43834,38978,41885,41874,40033,44431,55281,49988,53214,19398,21836,34769,31932,22160,24630,26870,20703,21822,24046,19888,19733,18498,17964,15726,18274,20050,20893,22307,19935,16933,
实收资本(或股本)(万元),28333,28333,28333,28333,28333,28333,28333,28333,28333,28333,28333,28333,24934,24934,24934,24934,24934,17671,17671,17671,17671,17671,9817,9817,9817,9817,7552,7552,5662,5662,5662,5662,5662,
资本公积(万元),119661,119661,119661,119661,119661,119661,119661,119661,119789,119789,119789,119789,65754,65754,65754,65754,65754,16440,16440,16440,16440,16440,24294,24294,24294,24294,26560,26560,981,981,981,981,981,
减:库存股(万元),16741,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),14044,14044,14044,14044,12549,12549,12549,12549,10779,10779,10779,10779,8949,8949,8949,8949,7517,7517,7517,7517,6150,6150,6150,6150,4835,4835,4835,4835,3656,3656,3656,2563,1766,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),45829,45572,52228,51585,49869,47447,50587,46659,44661,41943,43581,40574,39766,37428,36021,32525,31327,29608,26849,29798,28650,26742,27323,25106,23987,22167,22144,20028,19174,17396,13337,8559,6029,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),191100,207583,214231,213611,210407,207988,211132,207204,203563,200844,202482,199475,139402,137064,135658,132161,129532,71237,68478,71427,68913,67005,67586,65369,62934,61114,61092,58976,29473,27695,23636,17765,14438,
少数股东权益(万元),30,30,29,30,29,29,29,29,1881,4252,2457,1793,1800,128,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),191129,207613,214261,213640,210436,208018,211162,207233,205444,205096,204940,201269,141202,137192,135658,132161,129532,71237,68478,71427,68913,67005,67586,65369,62934,61114,61092,58976,29473,27695,23636,17765,14438,
负债和所有者权益(或股东权益)总计(万元),242058,250593,258062,257474,249414,249903,253035,247266,249874,260377,254927,254482,160601,159028,170427,164093,151692,95868,95348,92130,90734,91051,87473,85102,81432,79077,76817,77250,49523,48588,45943,37699,31371,		
  
