报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),145,997,175,163,207,243,170,78,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,30,--,
流动负债合计(万元),3685,7270,5645,7685,8085,11270,8469,9238,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),11,11,15,22,58,43,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),11,11,15,22,58,43,0,0,
负债合计(万元),3696,7282,5660,7706,8143,11314,8469,9238,
实收资本(或股本)(万元),14400,14400,10800,10800,10800,10800,10000,10000,
资本公积(万元),24257,24257,6647,6647,6647,6647,--,--,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),1428,1374,1287,1182,981,816,453,106,
盈余公积(万元),1041,1041,1041,1041,554,127,581,186,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),10045,8619,7277,6395,4850,1107,5198,1677,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),51172,49692,27052,26064,23832,19497,16232,11970,
少数股东权益(万元),--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),51172,49692,27052,26064,23832,19497,16232,11970,
负债和所有者权益(或股东权益)总计(万元),54868,56973,32712,33771,31975,30810,24701,21208,		
  
