报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
流动资产合计(万元),620032,706844,637031,512831,394735,392825,341819,367110,265266,331923,215420,183580,146840,172603,129599,117176,146970,121216,92445,
发放贷款及垫款(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),615,615,615,580,580,580,580,2389,2127,2127,2127,2127,118,118,--,--,--,--,--,
持有至到期投资(万元),--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),99388,82514,60927,60252,59510,59437,58924,57514,55824,2551,10260,9419,9421,9413,548,578,559,100,100,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,137185,--,106323,--,99420,--,93361,--,92614,--,88690,--,89138,--,82482,81579,44827,17848,
累计折旧(万元),--,29094,--,25583,--,22322,--,20226,--,18058,--,14931,--,13979,--,11716,9477,5915,3463,
固定资产净值(万元),--,108091,--,80740,--,77098,--,73134,--,74557,--,73759,--,75159,--,70765,72102,38912,14384,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),109223,108091,84123,80740,76889,77098,74195,73134,74146,74557,73767,73759,74172,75159,68040,70765,72102,38912,14384,
在建工程(万元),8300,6925,22583,15954,14585,11893,8934,7275,5556,3714,3698,2958,2928,1398,9049,4665,3353,13429,16545,
工程物资(万元),--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),30894,36243,33388,33850,27953,28526,28859,29166,13465,13586,11561,11711,11830,11988,11203,11304,11566,4464,4753,
开发支出(万元),34502,30031,22754,17855,13792,10237,4707,690,15730,12066,8900,6322,3288,1877,--,--,--,--,--,
商誉(万元),428,5728,5728,5728,5728,5728,--,--,--,22,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),2548,2660,413,408,443,123,141,178,158,198,241,177,214,282,350,240,324,438,72,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),4816,4968,3107,2676,2321,2604,2180,1978,1685,1532,1109,912,823,824,700,858,905,888,1579,
其他非流动资产(万元),24353,24127,25075,24802,24186,24109,26345,23806,20097,19868,19212,18974,18594,18415,18994,17857,15425,8197,13920,
非流动资产合计(万元),315066,301902,258713,242845,225986,220335,204865,196129,188789,130220,130874,126359,121388,119474,108883,106267,104234,66428,51353,
资产总计(万元),935098,1008745,895744,755676,620721,613160,546683,563239,454055,462143,346294,309939,268228,292077,238483,223443,251204,187644,143798,
短期借款(万元),244121,280735,265793,244000,121700,101700,92550,120700,151270,112270,85270,67270,47500,42267,52500,55500,55500,34957,11900,
向中央银行借款(万元),--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),22400,--,5000,15000,20000,36112,35000,20000,0,8300,8300,5000,5000,5000,5000,4000,--,--,7113,
应付账款(万元),156762,190332,143039,99178,94086,97397,65052,75192,93535,120585,67394,64888,46178,69718,46205,38637,53502,41110,23070,
预收账款(万元),38650,45678,26914,17483,14085,9178,11722,8286,7633,11408,7149,5397,11170,7142,9752,5062,22220,10808,20593,
卖出回购金融资产款(万元),--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),962,5582,1963,2742,1038,5510,3131,3129,1385,4741,596,835,413,4330,915,664,2060,1424,2902,
应交税费(万元),1676,6451,3284,2925,2266,4110,1964,1800,784,1942,2468,2378,-392,1872,-3383,-1315,-263,-173,-3459,
应付利息(万元),709,548,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2973,3370,8689,8132,8826,1264,2422,7839,7695,7607,7466,1321,1299,1384,1265,1320,1160,1399,961,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),2000,2000,2000,2000,2000,2000,1750,1750,1500,1500,1500,1500,1500,1500,5500,5500,6000,--,4000,
其他流动负债(万元),--,--,4,25,198,4,40,18,19,35,102,30,45,25,25,25,20,50,81,
流动负债合计(万元),470253,534696,456687,391486,264199,257275,213629,238713,263820,268388,180246,148619,112712,133238,117779,109394,140199,89575,67160,
长期借款(万元),30000,30000,31000,1000,2000,2000,3000,3000,4000,4000,4750,4750,5500,5500,7500,3500,3000,7000,2500,
应付债券(万元),--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),36332,36354,29541,27009,27208,26416,29887,26579,26881,26987,19863,19786,17049,16832,19122,16964,14932,8571,15439,
预计非流动负债(万元),--,--,0,--,--,706,--,--,0,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),62739,63066,60850,19049,18850,18900,16962,17174,16138,15233,15720,16114,16814,17062,--,--,--,--,--,
递延所得税负债(万元),1399,1132,51,68,68,51,68,68,68,68,1,1,1,1,2,2,3,3,1,
其他非流动负债(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,18267,18397,20281,16759,8652,
非流动负债合计(万元),130469,130552,121442,47127,48127,48073,49917,46821,47088,46288,40335,40651,39364,39395,44892,38864,38215,32334,26591,
负债合计(万元),600722,665248,578129,438613,312326,305348,263546,285534,310908,314676,220581,189270,152076,172633,162671,148258,178414,121909,93751,
实收资本(或股本)(万元),64302,64302,64302,64302,64302,64302,64302,64302,30000,30000,30000,30000,30000,30000,22500,22500,22500,22500,22500,
资本公积(万元),157164,157141,157541,157517,157526,157494,156948,156948,40370,39485,39481,39481,39481,39481,12131,12131,12131,12131,12131,
减:库存股(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),7269,7269,4866,4866,4866,4866,4086,4086,4087,4086,3575,3575,3575,3575,3113,3114,3114,2659,2084,
一般风险准备(万元),--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),88027,85747,64838,64041,64430,62412,48223,46922,62997,59967,47469,46393,43254,45189,37015,36411,34065,27101,12535,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-137,-147,-188,-82,-78,
归属于母公司股东权益合计(万元),316167,314678,292074,291589,292340,290495,274336,272937,137810,133957,120727,119259,114810,118058,74623,74009,71623,64310,49172,
少数股东权益(万元),18209,28820,25541,25474,16055,17317,8801,4767,5336,13509,4987,1410,1342,1387,1189,1176,1167,1425,874,
所有者权益(或股东权益)合计(万元),334376,343498,317615,317063,308395,307812,283137,277705,143146,147467,125714,120669,116152,119445,75812,75185,72790,65735,50046,
负债和所有者权益(或股东权益)总计(万元),935098,1008745,895744,755676,620721,613160,546683,563239,454055,462143,346294,309939,268228,292077,238483,223443,251204,187644,143798,		
  
