报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
短期借款(万元),133332,124795,107210,95190,95606,93506,104900,137171,139568,116649,93320,91955,92940,97853,80152,76762,87366,73640,48656,29300,40450,28200,38200,58900,38710,27350,29709,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,5,5,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),5482,5250,9843,13783,18250,7008,7160,15452,17176,16161,46312,41645,19794,6049,33512,16012,5000,5687,13973,26700,22050,3350,4713,6313,3750,21300,10950,
应付账款(万元),14321,17289,17869,19721,9844,19153,12452,21280,20287,22003,27081,25895,17718,20551,19014,26058,9993,21817,18036,9399,6924,11294,16778,11365,21360,7822,14465,
预收账款(万元),5072,4354,2448,2204,4807,1949,1781,1271,2691,2665,3478,1725,3852,5304,1773,3413,6258,9860,8959,3439,7111,4167,2908,7043,9779,3632,9547,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1102,2118,2630,1965,1110,2014,2008,1732,1303,2144,2782,1844,1295,1505,1937,1295,1093,1005,796,559,1191,1026,882,596,892,750,346,
应交税费(万元),3123,3484,2081,1569,1566,2591,3002,2996,2034,3966,2159,1962,991,2058,1403,3674,2889,3824,4322,2652,-477,763,772,2491,695,1189,949,
应付利息(万元),159,138,97,106,210,165,93,129,161,115,112,141,160,131,125,117,45,132,76,38,70,54,67,109,206,46,40,
应付股利(万元),--,--,--,960,--,--,--,--,--,--,--,877,--,--,--,1496,--,--,--,--,--,--,--,--,--,--,7758,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3924,3638,6889,5720,5338,5605,5899,7311,5555,6281,7143,6550,2254,3513,6791,7556,10502,8363,18261,3846,2684,6272,2753,412,277,481,357,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2470,2470,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,441,502,253,83,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),166515,161066,149066,141222,136736,131997,137295,187343,188774,169984,182388,172595,139004,136965,145149,136886,123398,124413,113080,75932,80003,55125,67073,89699,78140,62569,74122,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1992,1992,1992,--,--,--,--,--,--,2000,2000,4670,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,326,326,326,326,326,326,326,326,326,326,326,326,--,
预计非流动负债(万元),162,162,22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),130,139,147,155,163,172,180,188,197,205,213,221,230,238,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),122,123,124,125,126,127,144,151,153,153,155,156,157,159,200,203,206,127,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,246,254,263,271,279,288,186,191,197,202,173,--,--,
非流动负债合计(万元),414,423,293,280,289,298,324,339,350,358,368,377,387,397,2765,2776,2787,725,606,614,512,517,523,2528,2499,4996,0,
负债合计(万元),166930,161490,149359,141502,137025,132295,137619,187682,189123,170342,182756,172972,139391,137361,147914,139662,126185,125137,113686,76546,80515,55643,67596,92228,80639,67566,74122,
实收资本(或股本)(万元),71815,71815,71815,71815,71815,71815,71815,71815,32643,32643,32643,32643,32643,32643,32643,32643,32643,32643,32643,32643,18135,18135,18135,13600,13600,13600,13600,
资本公积(万元),14979,14979,15100,15100,15100,15100,15100,15100,54271,54271,54271,54271,54271,54271,53994,53994,53994,53994,53994,53994,68502,68502,68502,9363,9363,9011,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),8146,8146,7396,7396,7396,7396,5943,5943,5943,5943,4995,4995,4995,4995,4028,4028,4028,4028,2729,2729,2729,2729,1405,1405,1405,217,1955,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),56128,54757,52936,51362,51704,50174,51227,48991,49758,47420,47688,42793,39375,37196,36444,33410,32735,30917,29796,25885,26754,24565,23728,19998,12644,1951,428,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),151068,149697,147246,145673,146014,144485,144085,141849,142616,140277,139597,134702,131284,129104,127108,124074,123400,121581,119162,115252,116121,113932,111770,44367,37013,24779,15984,
少数股东权益(万元),-42,-21,3541,4044,4059,3981,3456,12810,12432,11812,11333,10320,9774,9719,9678,9115,8682,4454,4183,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),151026,149676,150787,149716,150073,148465,147541,154659,155048,152089,150930,145023,141058,138824,136786,133189,132081,126036,123346,115252,116121,113932,111770,44367,37013,24779,15984,
负债和所有者权益(或股东权益)总计(万元),317956,311165,300146,291218,287097,280761,285160,342340,344171,322431,333686,317995,280449,276185,284700,272851,258266,251173,237031,191798,196636,169575,179366,136594,117652,92345,90105,		
  
