报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
实收资本(或股本)(万元),14791,14791,14791,14791,14791,14791,14266,
资本公积(万元),27259,27259,27259,27259,27259,27259,6244,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),4258,4258,4258,3010,2194,1347,1755,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),46078,43306,37162,29374,20940,13030,15740,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),92386,89614,83471,74434,65185,56428,38004,
少数股东权益(万元),--,--,1435,--,--,--,--,
所有者权益(或股东权益)合计(万元),92386,89614,84905,74434,65185,56428,38004,
负债和所有者权益(或股东权益)总计(万元),137082,120778,116417,120954,117662,113681,90727,		
  
