报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
存货(万元),241836,250048,198705,205829,209679,213316,188591,196547,211869,220733,201170,197753,208987,207348,178450,171747,169309,176796,155238,139539,138779,133164,124851,119035,114066,108951,118443,115630,90542,82685,75659,72964,70098,59521,57673,47867,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),60527,105184,104551,70367,58162,76655,90577,96738,100232,91250,61784,57374,48332,47509,41794,41357,40835,43189,33589,30491,25693,25004,14851,11109,7461,7793,--,--,--,--,--,0,0,0,0,--,
流动资产合计(万元),1236986,1161869,1101001,929469,1024938,874757,926250,958601,957039,915345,895568,844279,865252,870415,842592,825169,831778,818672,875648,764354,844625,730561,668898,758353,529190,566279,596768,587938,650519,673523,686656,700458,228621,229513,180986,110489,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
可供出售金融资产(万元),--,--,167743,138422,130427,95578,87991,69792,63463,29292,21825,32313,39016,40806,44564,34467,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),211112,213771,10755,8441,13353,3186,4846,5333,5020,4948,4890,4816,4784,4723,3412,3169,3052,3047,2905,2873,2874,2852,2822,2703,2692,970,1000,--,--,--,--,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),--,1429849,--,1207410,--,1199080,--,884824,--,789441,--,758506,--,731793,--,685242,--,608542,--,312028,--,289054,--,245104,--,213500,--,193436,--,141522,--,110597,0,103814,88213,--,
累计折旧(万元),--,290454,--,260429,--,224823,--,195750,--,174117,--,151082,--,127107,--,107305,--,94927,--,86725,--,77384,--,70496,--,60032,--,52859,--,39812,--,33036,0,29114,23046,--,
固定资产净值(万元),--,1139395,--,946981,--,974257,--,689075,--,615324,--,607424,--,604686,--,577937,--,513615,--,225304,--,211670,--,174608,--,153468,--,140577,--,101710,--,77561,0,74699,65167,--,
固定资产减值准备(万元),--,32878,--,15616,--,15682,--,11225,--,11409,--,8849,--,8618,--,3186,--,3440,--,2962,--,3136,--,2341,--,2276,--,2247,--,909,--,111,0,111,565,--,
固定资产(万元),1084339,1106517,920096,931365,945634,958576,908009,677849,595006,603915,592212,598575,603935,596068,564776,574751,512974,510175,474307,222341,221346,208534,173085,172267,172130,151192,138571,138330,121597,100800,83303,77450,76626,74588,64603,47135,
在建工程(万元),118822,108899,283571,262265,234826,210622,256635,489695,564185,531797,519689,500535,460377,434132,403964,289823,301530,285228,280196,472357,411387,370174,358287,210274,180477,157701,84049,52368,35909,41734,38581,22981,15485,13697,4831,7793,
工程物资(万元),212,273,375,241,2,2,377,714,845,931,695,491,2173,2211,3098,2465,3338,4859,4428,5329,5089,6962,5716,11761,3662,480,73489,62375,36065,17358,6095,5161,9719,6579,5614,3268,
固定资产清理(万元),8,--,37,16,11,--,4,33,31,--,--,--,21,--,3778,3773,3638,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
无形资产(万元),100711,104704,98639,102115,100401,102080,99766,100900,101690,103168,96907,98296,98631,97967,107323,107865,103448,104816,103597,103488,97238,98752,94948,96303,90911,89326,77896,76985,48173,33982,12741,8432,7973,8022,7988,7819,
开发支出(万元),39247,33561,38689,35718,30629,26146,29136,26847,23393,19660,22340,21907,17799,13253,11740,10549,14580,14034,13037,9570,6543,4696,3916,3700,3475,3322,66,24,--,--,--,0,0,0,0,0,
商誉(万元),15845,15845,15847,15847,15845,15845,15708,15708,15708,15708,15708,15708,15708,15708,15708,15708,15708,15708,29208,29208,29208,29208,29699,29699,27883,27883,27881,27881,20863,10066,1386,381,381,381,381,381,
长期待摊费用(万元),1366,1345,1374,1335,1112,1139,807,895,1768,1044,1191,1341,1497,1493,2048,2210,2379,2388,2249,2070,2107,2259,2116,2254,1685,1802,1455,1083,756,511,92,79,96,109,144,208,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延所得税资产(万元),24831,22533,24795,23496,22072,19594,17225,15236,13614,12107,11025,10255,9073,8755,8069,7435,7085,5717,4787,4419,4096,3845,3565,3395,3071,2671,2564,2375,2329,1015,418,312,397,451,1068,1631,
其他非流动资产(万元),30051,29500,39031,36772,39304,33465,33031,23939,22123,20419,42106,28552,35847,34753,32957,36702,28948,30041,30691,35287,40149,35235,19667,83608,63151,44914,--,11,0,--,--,0,0,0,0,0,
非流动资产合计(万元),1626544,1636948,1600951,1556035,1533615,1466231,1453535,1426940,1406846,1342989,1328588,1312790,1288862,1249869,1201437,1088916,996680,976013,945406,886943,820037,762517,693823,615964,549136,480259,406971,361432,265692,205467,142617,114795,110678,103826,84630,68236,
资产总计(万元),2863530,2798816,2701952,2485504,2558553,2340988,2379785,2385541,2363885,2258335,2224156,2157069,2154113,2120284,2044030,1914086,1828458,1794685,1821053,1651297,1664662,1493078,1362721,1374317,1078326,1046537,1003739,949370,916211,878990,829272,815254,339299,333340,265615,178725,
短期借款(万元),302000,272000,221800,277000,302000,282000,219500,269500,249500,222000,216900,204400,204319,198779,220582,213038,164000,115000,80000,63000,36300,50300,111140,126140,106090,93960,108070,112504,101085,94357,81868,100506,110263,107749,81360,41640,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,30000,30000,30000,--,--,--,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付票据(万元),1499,--,6180,11180,5000,--,5,422,438,55,--,297,135,440,4047,5632,2273,501,865,264,1171,173,80,350,250,--,--,211,1064,2318,3734,3000,6846,17242,15422,5175,
应付账款(万元),133954,138707,124833,140756,133847,135775,147954,154414,154142,146685,162033,155880,158094,164152,154385,130245,121112,134006,140594,116352,101273,82280,69007,67049,63939,57842,38855,50890,46132,42095,34269,31135,35160,32325,36950,38330,
预收账款(万元),18774,21014,20182,13885,12690,5880,6730,4570,2885,3052,3875,4223,2687,2482,3133,1478,1757,2023,2772,2137,1857,1273,1064,608,212,196,263,164,297,11,229,238,172,255,224,60,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付职工薪酬(万元),4799,5142,3225,3315,3822,3734,3967,3380,3272,3141,3056,3086,2551,2378,3025,2668,2766,2577,2680,3079,2523,2173,3019,2823,1337,1364,1866,1534,1311,1455,1314,1136,1006,862,965,868,
应交税费(万元),18385,16364,20143,14186,14746,11849,14740,11166,14370,10785,14873,11718,15034,17296,18617,14730,17452,19764,18192,13228,15412,17689,16727,12365,11653,17064,8540,7767,6355,8639,7681,3753,4232,4544,2356,4012,
应付利息(万元),14510,22831,21434,12521,14363,13721,16906,14354,16119,14141,18740,12376,13403,11597,13477,8707,11265,12039,13991,8981,13572,7585,3326,3059,2114,968,--,--,--,--,--,0,0,0,0,0,
应付股利(万元),3036,--,--,--,2024,--,--,--,--,--,--,--,--,--,--,7150,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他应付款(万元),237954,195148,116764,70769,50063,39212,18887,15379,17943,19218,10187,15414,15270,14395,13395,13418,12730,11482,9536,8857,6916,7486,7958,8132,6004,5304,7442,14887,11622,4781,10581,4172,4277,2344,3135,11081,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
一年内到期的非流动负债(万元),7000,118185,270633,273422,436090,327828,175678,215120,112215,92188,10000,10000,10000,5000,170,170,170,170,--,--,--,0,171,3295,5790,10373,10298,7418,938,858,554,549,555,540,4299,3683,
其他流动负债(万元),399796,399790,349723,349611,249775,199848,299659,249692,199562,258800,377896,258166,257995,148868,0,47,40,30014,29980,29946,99837,69891,69812,99736,--,--,--,--,--,--,--,0,0,0,0,0,
流动负债合计(万元),1141706,1189182,1154917,1166645,1224421,1019847,904024,937998,770444,770064,817560,675560,679488,565388,430830,397283,333565,327577,298610,245844,278861,238850,282305,323558,227390,217071,205334,195375,168804,154516,140229,144489,162511,165861,144711,104849,
长期借款(万元),20800,20800,24800,24800,27800,29049,31168,19306,10053,32711,106975,109622,106730,85000,10000,10000,10000,5000,84214,170,170,170,7170,10370,7870,3370,4200,7000,19000,14000,9000,9000,9000,9000,1000,3600,
应付债券(万元),418691,328846,278869,79401,79334,109593,259053,258872,418446,308879,159502,179754,179624,288452,437418,437126,436868,436575,436338,436051,436170,327485,179213,179039,19907,19902,19898,--,--,--,--,0,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,600,600,600,10600,44000,48000,60000,--,0,0,--,--,--,--,0,4970,4959,--,--,70,139,209,279,569,558,538,538,779,1002,
专项应付款(万元),3127,11886,9599,9599,9019,9019,9019,12843,9843,9843,6500,6500,6500,6500,4000,4000,4000,4000,4000,4000,4000,2000,2000,--,--,--,--,--,--,--,--,0,0,0,0,0,
预计非流动负债(万元),--,--,1490,2100,2100,2100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期递延收益(万元),26933,25591,16849,17172,17463,17545,17680,12099,12198,12417,10215,9433,9090,9477,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延所得税负债(万元),24104,24267,6577,6784,6992,7201,6697,6940,7226,7435,7688,7943,8198,8429,13128,11988,11769,12057,12356,12636,12901,13190,12951,13220,12253,12411,11579,11834,7464,5031,--,0,0,0,102,153,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,66958,7086,7186,7086,6578,5478,5182,4974,1181,1255,1060,686,--,--,--,--,--,0,0,0,0,0,
非流动负债合计(万元),493655,411389,338185,139856,142708,174506,323617,310659,458366,371885,301479,357252,358142,457859,531503,470200,469824,464717,543486,458335,458422,347820,207485,208844,41090,36369,35746,18974,26674,19310,9569,9558,9538,9538,1881,4755,
负债合计(万元),1635361,1600571,1493102,1306501,1367128,1194353,1227641,1248656,1228810,1141949,1119039,1032812,1037630,1023246,962334,867483,803388,792294,842096,704179,737283,586670,489790,532402,268480,253440,241081,214349,195478,173826,149798,154047,172049,175399,146592,109603,
实收资本(或股本)(万元),144000,144000,144000,144000,144000,144000,144000,144000,144000,144000,144000,72000,72000,72000,72000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,24000,24000,24000,24000,18000,18000,18000,7500,
资本公积(万元),353618,353210,351495,350134,348621,347730,363397,367554,367558,367494,367372,442990,442355,441512,440592,466893,464485,464485,464495,464495,464495,464495,464798,464798,465279,465369,465357,465357,489357,489357,489773,490417,19217,19217,22532,14192,
减:库存股(万元),8390,8390,8390,8389,5162,5162,10319,10319,10317,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
盈余公积(万元),63110,63110,58972,58972,58972,58972,49412,49412,49412,49412,44148,44148,44148,44148,36387,36387,36387,36387,29982,29982,29982,29982,20641,20641,21223,21223,14171,14171,14171,14171,9563,9563,9563,9563,6829,4692,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
未分配利润(万元),666656,628336,596266,583234,596900,577635,582479,567338,569464,548643,544441,548306,527971,507380,497760,468873,449978,427186,410654,379251,358478,337816,314515,284026,266065,249103,228288,200579,186280,171542,155132,136050,119343,110028,69977,41125,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-283,-178,-66,-64,-50,-26,-10,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
归属于母公司股东权益合计(万元),1211962,1180303,1191612,1163305,1177596,1133020,1142697,1126254,1125721,1106004,1091838,1107882,1093630,1073948,1056036,1019871,998673,975993,953068,921679,900929,880283,847954,817465,800567,783695,755816,728107,713808,699070,678468,660029,166122,156808,117338,67509,
少数股东权益(万元),16207,17942,17239,15698,13829,13614,9447,10631,9354,10382,13279,16375,22854,23089,25660,26732,26397,26399,25889,25439,26450,26124,24977,24450,9279,9402,6842,6914,6926,6093,1007,1177,1128,1133,1686,1612,
所有者权益(或股东权益)合计(万元),1228169,1198245,1208851,1179003,1191425,1146635,1152144,1136885,1135075,1116386,1105117,1124257,1116484,1097037,1081696,1046603,1025069,1002391,978957,947117,927380,906408,872931,841915,809847,793097,762658,735021,720734,705164,679475,661206,167250,157941,119024,69122,
负债和所有者权益(或股东权益)总计(万元),2863530,2798816,2701952,2485504,2558553,2340988,2379785,2385541,2363885,2258335,2224156,2157069,2154113,2120284,2044030,1914086,1828458,1794685,1821053,1651297,1664662,1493078,1362721,1374317,1078326,1046537,1003739,949370,916211,878990,829272,815254,339299,333340,265615,178725,		
  
