报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),26015,25150,25268,25342,25503,25704,25904,25804,25583,25789,25964,16359,16645,19070,19209,14180,13196,12867,
开发支出(万元),2063,1560,1605,1384,1213,908,776,798,727,642,463,1345,1150,1078,1020,704,733,1160,
商誉(万元),1561,1561,1561,1618,1618,1618,1618,1618,1618,1618,1618,1722,1722,1722,1722,1731,1722,1844,
长期待摊费用(万元),196,204,217,247,203,210,201,337,354,381,403,527,514,544,561,570,170,37,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),12184,12333,12443,8576,8680,8548,8653,4161,4161,1115,1082,1068,1068,846,1124,986,1180,584,
其他非流动资产(万元),1239,2301,2410,1018,1018,1018,1019,1018,1018,852,1152,7944,8548,10869,11799,5327,4759,4759,
非流动资产合计(万元),134813,136140,136549,131322,128608,129587,131439,127977,129286,127864,129561,112564,110182,114407,116468,78299,57152,56839,
资产总计(万元),254254,258443,264243,261161,253681,264579,277531,264679,287625,274324,278993,251086,249607,180856,172986,147343,133379,108664,
短期借款(万元),29500,35000,35000,35000,33000,43000,43000,44000,62000,49000,49000,55000,61000,44000,27000,27000,21000,8450,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),3728,3427,3652,4515,2701,6138,8358,3868,460,--,--,--,--,--,--,--,--,--,
应付账款(万元),22409,18482,19437,16500,15558,14021,18176,18113,19505,21953,23842,12468,9790,5356,6440,9106,5941,4828,
预收账款(万元),1305,1886,1228,2135,1684,1392,560,642,412,501,302,1027,691,857,646,530,1054,556,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1718,1695,1425,1154,1286,1160,1176,1096,1134,989,889,929,939,888,813,677,206,851,
应交税费(万元),2416,1952,4511,2244,2919,1940,5179,2338,2097,1917,3777,2089,2928,1883,3209,2222,1909,1532,
应付利息(万元),62,40,40,8,8,8,8,--,--,--,--,4,--,--,--,--,--,1,
应付股利(万元),4308,1089,1193,2313,3083,1511,1686,1707,2978,1790,1785,2570,2459,489,194,311,111,170,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),4482,4263,4452,5240,4968,4989,5012,4356,4397,2668,2647,3581,2989,3005,3229,6000,2962,3836,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),7248,8798,8798,5129,5129,8129,8129,6138,6138,3138,3138,139,139,139,139,715,6231,5000,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),77178,76632,79734,74238,70336,82289,91284,82259,99122,81956,85381,77807,80935,56617,41670,46560,39414,25224,
长期借款(万元),--,3450,3450,12000,12000,12000,12000,17000,17000,20000,20000,23000,23000,23000,23000,--,500,9500,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28,--,--,
专项应付款(万元),7110,7721,8236,8739,9271,9846,10440,11111,11686,12379,13091,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),29558,30149,30729,23839,24235,24687,25133,12270,12004,12423,12427,1395,1400,1412,1397,1200,1049,--,
递延所得税负债(万元),62,62,62,73,73,73,73,83,83,83,83,1703,1271,73,90,99,109,163,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,40,
非流动负债合计(万元),38705,43357,44452,46295,47223,48250,49291,42183,42491,46603,47319,27678,27251,26065,26068,2809,3384,9703,
负债合计(万元),115883,119989,124187,120533,117559,130539,140575,124442,141613,128559,132699,105486,108186,82682,67738,49369,42799,34928,
实收资本(或股本)(万元),65870,65870,65870,65870,65870,65870,65870,65870,32935,32935,32935,32935,32935,24700,24700,24700,24700,23700,
资本公积(万元),32440,32440,32440,32305,32403,32403,32403,32702,65637,65637,65637,65589,65589,36901,36901,36901,36901,31401,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),1664,1611,1558,1710,1790,1886,1859,1832,2109,2133,2080,2333,2203,2142,2146,2116,1929,1637,
盈余公积(万元),4126,4126,4126,4126,4126,4126,4126,3990,3990,4047,4047,2810,2810,2810,2810,2064,855,--,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),9820,8330,10176,11235,8099,5818,8330,11086,17918,16989,17395,18460,15624,7923,15257,13254,13785,7897,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),113883,112341,114133,115240,112283,110098,112582,115433,122542,121682,122035,122167,119201,74516,81854,79166,78207,64635,
少数股东权益(万元),24488,26112,25923,25388,23839,23942,24373,24804,23470,24083,24259,23434,22220,23658,23394,18808,12374,9101,
所有者权益(或股东权益)合计(万元),138371,138453,140056,140628,136122,134040,136956,140237,146012,145765,146293,145600,141421,98174,105248,97973,90580,73736,
负债和所有者权益(或股东权益)总计(万元),254254,258443,264243,261161,253681,264579,277531,264679,287625,274324,278993,251086,249607,180856,172986,147343,133379,108664,		
  
