报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,131744,--,110037,--,107165,--,100611,--,96405,--,82829,--,79467,61282,51432,33950,30847,
累计折旧(万元),--,44651,--,39187,--,34062,--,28880,--,24343,--,20135,--,16495,14965,10862,7150,4203,
固定资产净值(万元),--,87093,--,70850,--,73103,--,71731,--,72062,--,62693,--,62972,46316,40570,26800,26644,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),85746,87093,82726,70850,71924,73103,73912,71731,71018,72062,62168,62693,61891,62972,46316,40570,26800,26644,
在建工程(万元),2091,2738,1873,11321,9550,8805,5978,5441,1858,1833,10025,9375,9778,7568,20354,9678,5589,321,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),19458,19648,13454,13639,13708,13512,12934,13076,13144,13142,12767,12779,12812,12976,13101,12459,12512,5527,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),13,13,13,13,13,13,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),10231,8868,7369,6931,6483,5377,6302,5852,5926,5565,5149,5238,5462,5244,4743,4288,2454,1195,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1774,1866,1601,1601,1593,1593,1476,1394,1214,1214,907,907,742,742,720,501,64,94,
其他非流动资产(万元),21140,21140,27187,22144,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),140453,141366,134223,126500,103270,102403,100602,97493,93159,93815,91015,90992,90684,89502,85235,67497,47419,33781,
资产总计(万元),432713,438828,384303,350720,351194,342689,311687,298690,298377,290214,258952,255114,258506,175164,162620,129777,94696,77004,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2831,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),70548,84135,60099,53122,49418,52583,41751,44789,37350,38665,24400,36199,25629,27377,23996,18330,14215,14049,
预收账款(万元),3656,11939,6761,5817,6301,12149,3453,4540,3214,7690,3183,2848,2800,2994,1140,2801,3596,1969,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),7143,10982,7969,6055,4565,7316,6224,5147,3384,5383,5904,4815,4016,5260,4322,3911,3269,2307,
应交税费(万元),14904,14760,8289,4859,7801,4608,5626,4568,5966,4762,3496,3283,4469,2823,3060,1334,-96,2519,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2475,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),16754,17654,13600,20194,11154,10672,8619,9142,8214,7703,7194,6932,6755,6876,6311,5821,4301,2542,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),113004,139471,96716,90048,79238,87328,65673,68185,58128,64204,44177,54077,43668,45329,38829,34672,25286,26217,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,101,101,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),397,397,397,477,477,189,189,--,--,--,140,140,140,140,987,987,665,389,
预计非流动负债(万元),30,30,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),7833,7469,10118,3400,3481,3416,3427,2914,2806,2766,2538,2115,2328,1941,--,--,--,--,
递延所得税负债(万元),68,68,71,74,80,80,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1405,904,--,--,
非流动负债合计(万元),8328,7964,10586,3951,4037,3684,3616,2914,2806,2766,2678,2255,2468,2182,2493,1891,665,389,
负债合计(万元),121333,147435,107302,93998,83276,91013,69289,71099,60935,66970,46856,56332,46137,47512,41322,36564,25951,26606,
实收资本(或股本)(万元),92000,92000,92000,92000,92000,92000,92000,92000,46000,46000,46000,46000,46000,40000,40000,40000,20000,20000,
资本公积(万元),27235,27235,27235,27235,27235,27235,27235,27235,73241,73235,73275,73484,73554,5449,5449,5449,14286,14286,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),26925,26925,20562,20562,20562,20562,15454,15454,15454,15454,11099,11099,11099,11099,7609,7609,4799,2787,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),157700,137236,129265,109103,119804,103195,98540,84071,96601,82012,76636,64844,78043,67101,63954,36635,29661,13325,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),303861,283396,269062,248899,259600,242992,233228,218759,231295,216700,207011,195428,208696,123649,117012,89692,68745,50398,
少数股东权益(万元),7520,7997,7939,7822,8318,8685,9170,8831,6147,6544,5086,3354,3673,4003,4286,3521,--,--,
所有者权益(或股东权益)合计(万元),311380,291393,277001,256722,267918,251677,242398,227590,237443,223244,212097,198782,212369,127653,121298,93213,68745,50398,
负债和所有者权益(或股东权益)总计(万元),432713,438828,384303,350720,351194,342689,311687,298690,298377,290214,258952,255114,258506,175164,162620,129777,94696,77004,		
  
