报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),9000,13000,--,4000,4000,7000,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),205,273,64,128,192,256,26,53,79,106,--,--,--,--,--,--,--,
流动负债合计(万元),46802,45727,32605,28431,42618,25938,17604,14060,12590,10597,6077,3986,14279,4712,6315,6380,7715,
长期借款(万元),--,--,13000,13000,13000,13000,19868,17078,12465,8640,4558,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,43,43,--,
长期递延收益(万元),6924,6944,7724,8187,8437,8517,8938,8488,8578,8464,8554,7080,6599,4886,3659,2855,--,
递延所得税负债(万元),12,12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2114,
非流动负债合计(万元),6936,6956,20724,21187,21437,21517,28806,25565,21043,17104,13112,7080,6599,4886,3702,2898,2114,
负债合计(万元),53739,52683,53329,49618,64055,47455,46410,39625,33633,27701,19189,11066,20878,9598,10017,9278,9829,
实收资本(或股本)(万元),64400,64400,64400,64400,64400,64400,64400,64400,28000,28000,28000,28000,21000,21000,21000,21000,21000,
资本公积(万元),14694,14694,14694,14694,14694,14694,14694,14694,48294,48294,48303,48294,13500,13500,13500,13500,13500,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6880,6880,6271,6281,5742,5742,5455,5398,4887,4887,4460,4460,3933,3933,2921,1733,607,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),23043,20982,18602,18166,15815,13321,12185,10218,14042,11223,9495,7381,5538,16287,11377,10556,5467,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),109017,106956,103967,103541,100652,98158,96734,94710,95223,92404,90258,88136,43971,54720,48798,46789,40574,
少数股东权益(万元),224,533,1395,1544,1688,2377,3061,3481,3732,3926,4027,955,1031,1130,1269,--,--,
所有者权益(或股东权益)合计(万元),109241,107489,105362,105086,102340,100535,99796,98191,98955,96331,94285,89091,45001,55850,50066,46789,40574,
负债和所有者权益(或股东权益)总计(万元),162980,160172,158692,154704,166395,147990,146205,137816,132588,124032,113474,100157,65879,65448,60084,56066,50403,		
  
