报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2006-12-31,2005-12-31,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,338,343,348,353,359,364,369,374,388,393,398,404,409,414,419,424,430,435,440,446,510,519,519,536,544,553,561,570,578,587,595,604,612,621,629,638,671,0,
固定资产原值(万元),--,105000,--,101893,--,101735,--,100041,--,99336,--,72151,--,70779,--,68804,--,66037,--,65467,--,44541,--,37898,--,32356,--,24727,--,23653,--,19980,--,13344,--,10998,--,10255,--,10148,0,9961,8487,--,
累计折旧(万元),--,43260,--,41323,--,38496,--,35633,--,32912,--,21954,--,20259,--,18705,--,16672,--,14420,--,13601,--,12065,--,10835,--,9968,--,9405,--,8887,--,3991,--,3624,--,3229,--,2853,0,2478,1831,--,
固定资产净值(万元),--,61739,--,60570,--,63239,--,64408,--,66425,--,50197,--,50521,--,50098,--,49365,--,51047,--,30940,--,25832,--,21522,--,14759,--,14248,--,11093,--,9353,--,7374,--,7026,--,7295,0,7483,6656,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,0,0,0,
固定资产(万元),60348,61739,62415,60570,61877,63239,63056,64408,65595,66425,49665,50197,50551,50521,49332,50098,49988,49365,50119,51047,30449,30940,31114,25832,21083,21522,14983,14759,14355,14248,11029,11093,9431,9353,7606,7374,7041,7026,7169,7295,7369,7483,6656,7123,
在建工程(万元),2824,18,164,2489,2330,2313,1151,903,848,1080,4501,4647,4637,4871,5022,5009,5690,6749,4926,7357,30331,29202,7729,7664,6215,2202,2239,965,741,3,1160,38,1,1,1421,1312,1239,1225,86,39,33,32,109,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
无形资产(万元),5583,5643,5706,5772,5821,5845,5801,5845,5891,5947,6041,6093,6150,6188,4599,2429,2453,2460,2486,2498,2846,2817,2804,2781,2769,2782,2747,2762,2725,1100,1106,1112,1115,1121,1127,1133,1139,1145,1151,1157,1165,1169,387,395,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1973,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
商誉(万元),4569,4569,5015,5015,5015,5015,8305,8305,8305,8305,1973,1973,1973,1973,1973,1973,1973,1973,1985,1985,1973,1973,--,1973,1973,1973,1915,1915,1915,1915,1910,1935,--,0,--,0,--,0,--,--,0,0,0,0,
长期待摊费用(万元),3210,3292,3367,3520,3674,3828,4093,4255,4294,4444,357,399,438,455,182,206,235,266,155,180,202,226,206,236,233,257,297,228,223,240,199,7,--,0,--,0,--,0,--,--,0,0,3,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
递延所得税资产(万元),2186,2176,3315,3266,3164,2883,5029,4973,4599,4082,3331,2960,2595,2310,977,983,672,495,598,722,499,408,197,179,125,79,62,105,143,43,83,99,56,52,57,58,62,42,35,46,30,24,0,0,
其他非流动资产(万元),68,86,131,131,81,95,272,160,113,213,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
非流动资产合计(万元),90387,93405,94993,95994,97193,98651,105946,107123,107924,108780,87933,78338,78318,78299,74080,72698,73016,73316,72283,75808,78326,77596,56059,50356,44094,40516,34010,31254,27621,25084,23032,21837,18164,18097,10790,10464,10076,10042,9054,9158,9226,9346,8217,7907,
资产总计(万元),207876,210998,220499,219482,231867,243371,249681,180811,185413,204581,151143,138028,136954,136576,131992,130328,121996,120220,125620,129752,126123,124930,115489,113187,109709,108248,100483,71941,70803,70045,67700,68671,52446,63469,47378,46731,47751,47550,44779,45885,21831,22345,16194,12250,
短期借款(万元),8500,9000,15700,15700,23700,23700,27000,29000,31000,33000,18500,21650,17750,16750,16250,15750,10250,8250,12250,16300,11800,10000,11500,12000,9000,10000,11000,11000,10000,10000,11000,12000,3000,13000,--,0,--,0,--,467,3578,3416,491,749,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
应付票据(万元),2041,1809,1842,1906,2705,2341,2503,3066,4160,10926,10166,4932,5653,3514,5167,4346,3356,4104,3547,3560,2518,2542,2318,2091,1137,1234,1316,1140,822,1501,1464,1273,328,52,--,27,133,15,105,905,718,1015,0,0,
应付账款(万元),11604,10259,12592,10637,13190,15420,18039,18134,16056,18193,15601,14264,15658,16343,13573,15065,13832,13564,16348,19877,20279,21478,14068,12595,11031,9372,3569,3053,2920,1828,2199,1831,1498,2034,793,933,1421,1829,774,1067,899,911,1096,529,
预收账款(万元),653,1168,566,559,389,614,758,986,1700,3009,1870,1835,1903,2947,173,154,130,273,178,192,1431,1242,789,835,774,201,82,162,130,91,45,194,52,65,85,34,0,662,13,6,8,8,7,77,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
应付职工薪酬(万元),1801,1621,1591,1603,1598,2022,1080,971,1567,1887,768,757,798,997,757,849,803,1019,1013,861,758,1045,826,776,667,1005,318,315,296,262,525,489,147,275,163,151,105,161,107,102,105,194,224,77,
应交税费(万元),976,1254,929,589,730,742,1040,1065,1298,3183,408,603,289,621,521,526,551,740,378,-428,-584,-45,744,1018,876,879,-64,288,615,509,130,450,734,542,264,448,342,330,415,389,375,795,376,463,
应付利息(万元),8,8,--,3,--,37,--,--,12,46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,10,--,0,--,0,--,305,0,0,0,0,
应付股利(万元),--,--,3430,--,--,--,--,--,--,--,--,--,--,--,--,27,--,--,--,--,--,--,--,--,4159,--,--,--,2040,179,--,1156,--,0,--,0,--,0,--,--,405,205,1632,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
其他应付款(万元),4440,7331,5258,5278,5058,5692,7347,12314,12836,17902,13951,3946,4151,4264,5390,3832,2615,2581,2815,1960,2071,2131,1103,861,387,525,1144,344,178,569,443,442,84,123,59,108,22,18,138,208,218,60,39,180,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
一年内到期的非流动负债(万元),--,--,--,401,286,1419,1419,1419,1419,1419,--,--,--,--,--,--,--,--,885,288,--,--,--,--,--,--,--,--,28,153,153,153,--,0,--,0,--,0,--,--,0,0,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,360,351,652,762,672,512,163,163,179,179,--,54,--,--,--,0,--,0,--,0,--,0,16,17,65,290,16,13,
流动负债合计(万元),30023,32451,41910,36675,47656,51988,59186,66955,70047,89565,61264,47987,46202,45436,41832,40549,31898,30882,38066,43372,38944,38903,31509,30338,28210,23394,17364,16356,17030,15093,15960,17988,5844,16101,1364,1701,2022,3016,1567,3466,6371,6894,3881,2088,
长期借款(万元),--,--,--,1402,1717,5676,6386,6386,7095,7095,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,358,358,358,358,358,358,358,358,358,435,111,145,--,0,--,0,--,0,--,--,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
预计非流动负债(万元),1033,1033,1230,1230,1230,1230,2352,2352,2810,2038,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
长期递延收益(万元),1024,1038,1052,1065,1079,1093,1107,1121,1139,1148,289,298,307,317,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,
递延所得税负债(万元),281,256,233,209,185,160,68,91,63,63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
其他非流动负债(万元),--,--,2355,2440,--,--,--,--,--,--,--,--,--,--,326,335,345,354,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
非流动负债合计(万元),2337,2327,4869,6346,4211,8160,9913,9949,11107,10345,289,298,307,317,326,335,345,354,0,0,358,358,358,358,358,358,358,358,358,435,111,145,--,0,--,0,--,0,--,--,0,0,0,0,
负债合计(万元),32361,34777,46779,43021,51867,60148,69099,76904,81154,99910,61552,48285,46510,45753,42157,40884,32242,31236,38066,43372,39302,39261,31867,30696,28568,23752,17722,16714,17388,15528,16071,18133,5844,16101,1364,1701,2022,3016,1567,3466,6371,6894,3881,2088,
实收资本(或股本)(万元),50265,50265,50265,50275,33517,33317,33317,29819,29819,29819,29819,29819,29819,29819,29819,29819,29819,29819,29819,29819,29819,29819,29819,29819,15694,15694,15694,13600,13600,13600,13600,13600,13600,13600,13600,8000,8000,8000,8000,8000,6000,6000,2000,2000,
资本公积(万元),90315,90279,90338,90323,107072,106296,106316,33434,33434,33434,33434,33434,33434,33434,33434,33434,33434,33434,33502,33502,33582,33582,33582,33582,47706,47706,47706,23511,23511,23511,23511,23511,23511,23511,23467,29067,29067,29067,29067,29067,5075,5075,39,0,
减:库存股(万元),2355,2355,2355,2440,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,--,--,--,
盈余公积(万元),4352,4352,4121,4121,4121,4121,3933,3933,3933,3933,3555,3555,3555,3555,3206,3206,3206,3206,2766,2766,2766,2766,2395,2395,2395,2395,1759,1759,1759,1759,1359,1359,1359,1359,912,912,912,912,559,559,559,559,1778,1235,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
未分配利润(万元),20391,21342,19361,18835,19828,21000,18951,18257,18899,19920,18241,18702,19013,19381,19066,18806,18654,18006,17175,16180,16220,15195,13705,12677,11483,14512,13587,12469,10747,11383,10380,9362,8131,8898,8035,7051,7751,6556,5587,4794,3826,3818,8378,6927,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,0,0,
归属于母公司股东权益合计(万元),162968,163883,161730,161115,164538,164734,162517,85443,86084,87106,85049,85510,85821,86188,85524,85264,85112,84465,83262,82266,82387,81361,79500,78472,77279,80308,78746,51340,49617,50254,48850,47832,46602,47368,46014,45030,45729,44534,43212,42419,15459,15452,12195,10162,
少数股东权益(万元),12547,12337,11990,15346,15461,18489,18066,18464,18174,17565,4542,4234,4623,4634,4311,4179,4642,4519,4293,4114,4434,4308,4122,4018,3862,4187,4015,3887,3798,4263,2779,2706,--,0,--,0,--,0,--,--,0,0,119,0,
所有者权益(或股东权益)合计(万元),175516,176220,173720,176461,179999,183223,180582,103906,104258,104671,89590,89744,90444,90822,89835,89444,89754,88984,87555,86380,86821,85669,83622,82491,81141,84495,82761,55227,53415,54517,51629,50538,46602,47368,46014,45030,45729,44534,43212,42419,15459,15452,12313,10162,
负债和所有者权益(或股东权益)总计(万元),207876,210998,220499,219482,231867,243371,249681,180811,185413,204581,151143,138028,136954,136576,131992,130328,121996,120220,125620,129752,126123,124930,115489,113187,109709,108248,100483,71941,70803,70045,67700,68671,52446,63469,47378,46731,47751,47550,44779,45885,21831,22345,16194,12250,		
  
