报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),32407,38109,31158,34740,32339,14487,32870,14256,15961,16129,6362,20683,2294,1847,2248,20787,2489,--,--,--,--,
流动资产合计(万元),368693,339312,423573,284503,286148,265819,201426,187316,194587,203988,213792,187602,305702,211214,203096,170158,133775,--,--,92285,--,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),12285,13121,15215,15374,15374,16221,14052,16368,11454,18231,15187,17554,--,--,--,9234,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),118989,112613,114966,113469,105508,92625,91380,89285,143618,88218,87120,85071,91832,88620,87774,80402,86327,--,--,92621,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,2091892,--,1919083,1829030,--,1751620,1783365,1674267,--,1663475,1638969,1488154,1474230,1461715,--,1418121,--,--,--,--,
累计折旧(万元),--,815786,--,775123,760234,--,727235,709181,690953,--,644749,641447,633666,617829,602605,--,556019,--,--,--,--,
固定资产净值(万元),--,1276106,--,1143960,1068796,--,1024385,1074183,983314,--,1018726,997522,854488,856401,859110,--,862102,--,--,--,--,
固定资产减值准备(万元),--,8394,--,8732,8572,--,8790,8802,7934,--,9351,9766,9328,9336,9369,--,9187,--,--,--,--,
固定资产(万元),1246338,1267712,1131363,1135228,1060224,1044322,1015594,1065381,975380,1020498,1009375,987756,845160,847065,849741,862051,852915,--,--,687573,--,
在建工程(万元),120047,92181,194366,195809,269917,289193,315957,266000,278219,260562,247374,244109,315462,300028,36797,26767,31466,--,--,95045,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),98,122,56,25,70,82,113,68,209,83,68,20,-8,-41,22,--,13,--,--,12,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),284321,285921,287682,289266,285327,289323,288560,292337,274846,276301,277969,231038,232025,233298,231310,232540,235059,--,--,233137,--,
开发支出(万元),--,--,--,--,28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),3714,3714,3714,3714,14548,14548,14548,14548,3714,3714,3714,3714,3714,3714,3714,3714,3714,--,--,3714,--,
长期待摊费用(万元),8211,1004,8568,1180,1261,1348,1419,1518,1283,1431,1116,1420,1456,1474,1593,1410,1285,--,--,1858,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),29080,30482,29431,31376,29842,32483,29358,32013,29526,32553,32027,33169,15046,15050,14336,32155,12141,--,--,10170,--,
其他非流动资产(万元),30470,31509,27698,26746,6757,23786,6614,23058,6140,21281,--,20358,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),1853553,1838377,1813061,1812186,1788855,1803930,1777595,1800575,1724390,1722873,1673949,1624210,1504688,1489207,1225288,1248274,1222921,--,--,1124129,--,
资产总计(万元),2222246,2177690,2236634,2096689,2075003,2069749,1979021,1987891,1918977,1926861,1887742,1811812,1810390,1700421,1428383,1418432,1356695,1340600,1315200,1216415,1212900,
短期借款(万元),321071,132159,201766,92525,90696,99133,118653,76876,36316,86407,134419,142221,174682,213252,200717,200272,170567,--,--,189100,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),4783,3149,7165,4959,5329,8672,13860,10442,5108,20960,37405,38665,17980,--,--,--,230,--,--,2416,--,
应付账款(万元),22733,25668,19219,20882,17326,15410,9448,17282,16360,18593,30712,21146,12472,16333,14775,13447,11070,--,--,12534,--,
预收账款(万元),30123,22337,20768,20089,32441,18149,10197,10371,12255,13676,9236,11793,13822,13297,14431,17438,16039,--,--,19550,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),13313,8122,4357,3543,10591,6783,4686,3611,10119,7592,75143,2974,14816,11203,5018,2849,9994,--,--,2245,--,
应交税费(万元),8996,9972,7251,13835,8766,10514,6759,8009,-7357,11621,-4758,10669,7166,10932,12312,13010,9582,--,--,20346,--,
应付利息(万元),5969,6156,7739,9002,7491,5834,3334,6522,212,1771,683,1872,9897,4658,2929,1744,4607,--,--,1760,--,
应付股利(万元),10274,26736,9168,10399,8268,22413,6083,7079,5446,23449,8324,3378,4449,21951,6941,2909,4779,--,--,1509,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),102578,96405,76486,76456,27698,34632,29866,41351,42423,47617,28975,62723,229757,272348,83281,48236,81468,--,--,66103,--,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1089,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),149920,159946,59960,59971,--,--,--,20657,--,15020,--,31105,60000,60000,55446,75446,23772,--,--,--,--,
其他流动负债(万元),--,132540,130887,273359,256514,253987,358050,354344,303693,164228,104671,101483,100962,--,51976,51288,53706,--,--,--,--,
流动负债合计(万元),669759,623190,544765,585020,467786,475527,560936,556543,424572,410933,424809,428030,646003,623974,448913,426641,385813,--,--,315563,--,
长期借款(万元),48110,89403,129821,121826,171450,171685,133307,125779,107109,97968,168765,184187,45224,35416,55416,36116,111544,--,--,149684,--,
应付债券(万元),119537,119467,219251,219248,279131,279024,159947,159785,161112,162836,161668,59893,60059,--,--,--,--,--,--,--,--,
长期应付款(万元),51,54,54,54,62,67,67,26856,86117,81782,57803,18126,72,72,72,72,--,--,--,--,--,
专项应付款(万元),3102,3129,3222,3226,4336,4372,2652,4448,4890,5022,7294,7417,10118,10348,10425,10610,8412,--,--,4391,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,52453,53531,53988,--,58999,--,--,63961,--,
长期递延收益(万元),6220,6356,6521,6456,5557,5658,7066,6376,4079,37729,18253,5755,--,--,--,3757,--,--,--,--,--,
递延所得税负债(万元),1333,1542,--,2093,2093,3420,1762,3488,2638,2840,2638,2638,1,1,2,558,2,--,--,22,--,
其他非流动负债(万元),--,--,2053,--,--,--,442,--,565,--,610,--,5641,5677,3828,--,4769,--,--,1017,--,
非流动负债合计(万元),199712,241082,383683,375250,486708,492636,334948,356835,437836,475530,417032,367571,173568,105045,123731,136573,183726,--,--,219075,--,
负债合计(万元),869471,864272,928448,960271,954494,968163,895883,913379,862409,886463,841841,795601,819571,729019,572644,563214,569538,--,--,534637,--,
实收资本(或股本)(万元),619318,619318,619318,549450,549450,549450,549450,549450,549450,549450,549450,549450,549450,549450,500000,500000,500000,--,--,500000,--,
资本公积(万元),186195,186195,186195,100513,100513,100513,100513,100513,100497,100513,114104,100513,88225,87281,36842,50058,33804,--,--,31252,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),2405,2300,2018,1674,1802,1443,1306,1153,1017,772,663,400,780,557,272,214,--,--,--,--,--,
盈余公积(万元),40010,38637,36906,35775,34075,32698,30768,29997,28599,27562,25627,24129,22254,21261,19377,17327,14281,--,--,5167,--,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),353962,332006,327903,314447,298387,282507,274620,266352,257036,239479,235753,220297,213514,198982,190534,163686,135700,--,--,55319,--,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),1197534,1174691,1169996,999633,981617,964636,953390,945935,937843,924102,933507,900603,874223,857531,747026,744674,683785,780700,756700,591738,612100,
少数股东权益(万元),155240,138727,138191,136786,138892,136950,129747,128577,118725,116296,112393,115608,116596,113871,108714,110544,103372,--,--,90039,--,
所有者权益(或股东权益)合计(万元),1352774,1313417,1308186,1136419,1120509,1101586,1083137,1074512,1056569,1040398,1045901,1016211,990819,971402,855739,855218,787157,780700,--,681777,--,
负债和所有者权益(或股东权益)总计(万元),2222246,2177690,2236634,2096689,2075003,2069749,1979021,1987891,1918977,1926861,1887742,1811812,1810390,1700421,1428383,1418432,1356695,1340600,--,1216415,--,		
  
