报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),11282,10800,11027,10365,10339,10287,10761,10135,10468,8405,8460,7962,4948,4513,4390,5026,4654,3558,--,3953,3673,3813,2750,1472,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),2652,3595,475,626,1250,437,508,572,543,883,812,415,457,1044,--,30,--,--,--,--,--,--,--,--,
流动资产合计(万元),49478,45889,42413,44523,43706,42389,42262,42770,40089,34989,36330,42180,24587,25819,27559,27601,27623,19600,--,17976,17371,15532,11102,5966,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,139,144,153,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,205,
固定资产原值(万元),--,40866,--,42377,--,41379,--,40282,--,37881,--,33953,--,14740,--,13407,--,--,--,12055,10226,--,--,--,
累计折旧(万元),--,16984,--,16093,--,14716,--,13126,--,11898,--,10373,--,4906,--,4439,--,--,--,3636,2982,--,--,--,
固定资产净值(万元),--,23881,--,26284,--,26664,--,27156,--,25983,--,23579,--,9834,--,8968,--,--,--,8418,7245,--,--,--,
固定资产减值准备(万元),--,404,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),22058,23477,25753,26284,25446,26664,26776,27156,26652,25983,26159,23579,16563,9834,9034,8968,8514,8326,--,8418,7245,5996,4804,3806,
在建工程(万元),4913,4218,4209,3832,4669,4438,3973,3546,4010,3520,3323,3652,96,5059,3476,3074,3518,2438,--,1274,--,137,11,3,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3834,3917,3952,4012,4071,4147,4224,4299,4375,4451,4527,4603,1259,784,788,744,699,704,--,715,659,280,287,302,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),21715,21715,21715,21715,21715,21813,21813,21813,21830,21830,21830,21715,68,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),894,991,1158,1308,1067,1009,994,1055,1030,1078,1084,756,162,180,37,43,25,30,--,38,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),871,880,875,844,707,721,706,680,357,337,373,414,204,174,166,169,152,147,--,138,134,90,66,19,
其他非流动资产(万元),735,377,363,290,334,389,457,167,90,91,118,138,2030,162,658,180,--,--,--,--,--,--,--,--,
非流动资产合计(万元),55020,55575,58025,58422,58153,59334,58942,58716,58344,57289,57412,54857,20382,16193,14159,13178,12908,11645,--,10583,8038,6503,5169,4335,
资产总计(万元),104498,101465,100438,102945,101858,101723,101204,101486,98432,92278,93742,97037,44969,42012,41718,40778,40532,31245,28188,28559,25409,22035,16271,10302,
短期借款(万元),1300,800,800,2300,3300,3600,3600,3770,1780,280,1000,600,--,--,--,--,--,--,--,--,--,1650,2164,1000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,27,75,74,134,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,896,885,1104,1879,2663,3017,3071,2116,1494,1013,2671,1436,2048,1886,2234,1534,3348,--,2131,3092,3071,1269,878,
应付账款(万元),--,11185,10274,11566,9935,9684,9430,10313,9880,7208,6515,8358,6107,4397,4293,4433,6231,4452,--,4425,4545,2940,2286,901,
预收账款(万元),586,481,611,504,745,598,547,310,397,518,369,403,109,98,200,163,122,161,--,82,55,182,172,40,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1185,1300,861,1255,775,819,849,1014,596,558,563,913,550,473,352,474,320,285,--,292,274,194,146,76,
应交税费(万元),682,532,802,924,742,542,793,733,611,716,682,1010,479,496,418,336,353,295,--,285,254,217,194,161,
应付利息(万元),--,--,--,--,--,--,--,--,1,1,1,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),238,211,282,227,258,321,268,219,708,298,262,228,242,228,28,27,26,43,--,25,33,39,82,48,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),16706,15405,14514,17881,17633,18227,18503,19428,16116,11148,10479,14316,8923,7739,7177,7667,8586,8585,--,7242,8252,8293,6312,3104,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1800,--,1400,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),234,253,272,281,288,343,347,317,214,234,253,273,54,56,58,60,--,--,--,--,--,--,--,--,
递延所得税负债(万元),321,327,348,356,372,386,402,417,435,452,469,486,123,1,1,1,1,1,--,1,2,4,5,1,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,73,65,--,90,77,64,90,--,
非流动负债合计(万元),556,580,620,638,659,730,749,734,649,686,722,758,177,58,59,61,74,1866,--,1491,79,68,95,1,
负债合计(万元),17261,15986,15135,18518,18292,18956,19252,20163,16766,11834,11201,15074,9100,7796,7236,7728,8660,10451,8322,8733,8331,8360,6407,3106,
实收资本(或股本)(万元),34455,34455,34455,34455,34455,34455,34455,34455,34455,34455,13782,13782,11697,11697,7798,7798,7798,6240,--,6240,6240,6240,4300,4000,
资本公积(万元),27893,27893,27893,27893,28065,28100,27934,27932,27932,27898,48570,48570,5789,5789,9688,9688,9688,1250,--,1250,1250,1235,1175,635,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1936,1936,1936,1936,1936,1936,1936,1936,1936,1936,1936,1936,1577,1577,1577,1577,1203,1203,--,1203,899,598,355,186,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),21526,19807,19574,18818,17898,16866,16294,15626,15989,15144,17289,16776,15952,14769,15108,13987,13182,12101,--,11133,8689,5349,3811,2182,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),85812,84095,83846,83109,82365,81368,80631,79957,80317,79437,81580,81068,35015,33832,34171,33050,31871,20794,19866,19826,17078,13422,9641,7003,
少数股东权益(万元),1424,1384,1457,1318,1201,1399,1322,1366,1350,1007,960,895,854,383,310,--,--,--,--,--,--,253,222,193,
所有者权益(或股东权益)合计(万元),87236,85479,85303,84427,83566,82767,81952,81324,81667,80444,82541,81963,35869,34216,34482,33050,31871,20794,19866,19826,17078,13674,9863,7196,
负债和所有者权益(或股东权益)总计(万元),104498,101465,100438,102945,101858,101723,101204,101486,98432,92278,93742,97037,44969,42012,41718,40778,40532,31245,28188,28559,25409,22035,16271,10302,		
  
