报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
固定资产原值(万元),--,75155,--,70242,--,3211,--,3145,--,3135,--,3085,--,3068,2828,2822,--,--,
累计折旧(万元),--,23238,--,21218,--,1248,--,1180,--,1078,--,977,--,875,710,661,--,--,
固定资产净值(万元),--,51917,--,49024,--,1962,--,1965,--,2057,--,2108,--,2193,2118,2161,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),50986,51917,52620,49024,7634,1962,1917,1965,2015,2057,2062,2108,2142,2193,2118,2161,2142,1236,
在建工程(万元),1527,1294,1286,1180,1047,6262,4900,4298,3676,2795,2452,1742,1349,710,--,--,--,63,
工程物资(万元),609,604,535,305,32,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),29392,29821,30206,30668,3525,3567,3200,3224,3254,3285,2815,2833,2845,2860,1816,1810,1851,1898,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),78747,78747,60207,60207,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),1010,1039,1114,1882,--,--,--,--,--,--,--,--,--,--,--,--,--,4,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),986,583,280,335,275,145,124,104,90,90,55,78,71,94,68,81,90,26,
其他非流动资产(万元),757,910,885,4596,5044,4696,--,--,--,--,--,76,--,--,84,84,--,--,
非流动资产合计(万元),233855,235243,217935,219474,17556,16632,10141,9590,9036,8228,7384,6837,6406,5858,4086,4136,4083,3227,
资产总计(万元),307878,312865,275534,284767,48212,48379,47767,45035,43839,43243,41867,42677,27486,28726,28608,27813,28651,28159,
短期借款(万元),--,5300,7800,52957,--,--,--,--,--,--,--,--,--,--,--,--,--,1400,
向中央银行借款(万元),5300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),6710,7070,7265,8564,2261,2207,1891,1400,886,1208,992,1274,1252,1319,1459,1284,1832,1197,
预收账款(万元),8755,15334,10012,8096,4566,4153,5045,3970,4199,3422,2785,3518,3410,4882,6067,6053,10093,13423,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3256,5384,819,1200,15,10,10,10,9,7,11,11,20,10,18,50,157,10,
应交税费(万元),3573,7263,2879,1933,137,216,312,628,77,109,122,275,559,286,109,341,232,1443,
应付利息(万元),5,5,--,19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),241,135,147,135,--,--,--,--,--,--,--,--,--,--,1020,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),8278,5273,3944,48340,1437,1438,1137,18,20,19,28,24,20,18,17,45,7,52,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),500,500,2145,2145,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),36618,46265,35012,123389,8416,8024,8395,6025,5190,4765,3938,5102,5260,6515,8690,7773,12321,17524,
长期借款(万元),1500,1500,2000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),51,51,52,52,51,49,39,37,31,35,38,42,48,52,71,72,79,69,
长期递延收益(万元),299,309,333,216,--,--,--,--,--,72,--,--,--,--,--,--,--,--,
递延所得税负债(万元),9235,9371,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,21,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),11085,11230,2385,2268,72,49,39,37,31,107,38,42,48,52,71,72,79,69,
负债合计(万元),47703,57495,37397,125657,8488,8073,8434,6062,5221,4872,3975,5145,5309,6567,8760,7845,12400,17594,
实收资本(或股本)(万元),22319,22319,22319,17734,13600,13600,13600,13600,6800,6800,6800,6800,5100,5100,5100,5100,5100,5100,
资本公积(万元),199415,199415,190234,98581,7337,7337,7337,7337,14137,14137,14137,14137,1097,1097,1097,1097,1097,1097,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2276,2276,2185,2185,2185,2185,1921,1921,1921,1921,1704,1704,1704,1704,1429,1429,996,438,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),32766,27937,19539,17828,16563,17121,16391,16023,15759,15512,15250,14891,14277,14259,12223,12343,9058,3931,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),256776,251947,234278,136329,39685,40243,39249,38882,38617,38370,37891,37532,22177,22159,19848,19968,16251,10565,
少数股东权益(万元),3399,3423,3860,22781,39,63,83,91,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),260175,255370,238138,159110,39724,40306,39333,38973,38617,38370,37891,37532,22177,22159,19848,19968,16251,10565,
负债和所有者权益(或股东权益)总计(万元),307878,312865,275534,284767,48212,48379,47767,45035,43839,43243,41867,42677,27486,28726,28608,27813,28651,28159,		
  
