报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),3666,3694,3701,3717,3799,3877,3883,3920,4010,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,10,12,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1280,1228,1178,1159,1017,1002,858,536,301,
其他非流动资产(万元),167,154,75,83,268,29,35,88,178,
非流动资产合计(万元),25251,24798,24764,24352,24614,23837,23646,21830,19804,
资产总计(万元),165723,163889,100391,101092,89990,82329,83185,68211,63903,
短期借款(万元),--,--,--,--,--,--,--,--,1000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,
应付账款(万元),19013,18812,17106,18399,17049,16032,16826,11348,13844,
预收账款(万元),2005,1902,2267,2032,1461,2413,2756,2009,1862,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),816,1027,647,1202,958,480,861,428,200,
应交税费(万元),838,1266,1204,1115,1852,2698,3308,2250,2561,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,51,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),608,775,572,691,807,684,860,917,533,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),23280,23783,21846,23440,22127,22308,24610,16952,20000,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),5631,5783,5935,6087,6532,6936,7036,6703,7169,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),5631,5783,5935,6087,6532,6936,7036,6703,7169,
负债合计(万元),28911,29566,27781,29527,28660,29245,31646,23655,27169,
实收资本(或股本)(万元),13793,13793,10293,10293,10293,10293,10293,7569,7269,
资本公积(万元),76384,76384,22616,22616,22616,22616,22616,24584,22484,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),5146,5146,5146,5146,4016,2891,2891,1991,1336,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),41488,39000,34554,33510,24405,17227,15673,9746,5049,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),136812,134323,72610,71565,61330,53027,51473,43889,36136,
少数股东权益(万元),--,--,--,--,--,58,66,667,598,
所有者权益(或股东权益)合计(万元),136812,134323,72610,71565,61330,53085,51539,44556,36734,
负债和所有者权益(或股东权益)总计(万元),165723,163889,100391,101092,89990,82329,83185,68211,63903,		
  
