报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),20458,18310,18501,18694,13930,14004,17502,17246,
长期借款(万元),3000,2800,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),68,70,75,85,93,95,100,100,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),3068,2870,75,85,93,95,100,100,
负债合计(万元),23525,21180,18576,18779,14023,14099,17602,17346,
实收资本(或股本)(万元),12224,12224,9168,9168,9168,9168,9168,9168,
资本公积(万元),22719,22719,3483,3483,3483,3483,3483,3483,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),556,534,478,373,290,268,180,70,
盈余公积(万元),2344,2344,2344,1905,1509,1509,813,258,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),19360,18114,16821,13420,9949,10464,7239,2419,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),57203,55936,32295,28349,24398,24891,20882,15397,
少数股东权益(万元),--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),57203,55936,32295,28349,24398,24891,20882,15397,
负债和所有者权益(或股东权益)总计(万元),80728,77116,50871,47128,38421,38990,38484,32744,		
  
