报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
固定资产原值(万元),--,18363,--,18049,16246,--,--,--,--,
累计折旧(万元),--,6277,--,5584,4343,--,--,--,--,
固定资产净值(万元),--,12086,--,12464,11903,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),11888,12086,12226,12464,11903,10488,7455,5397,5570,
在建工程(万元),1529,16,14,11,134,48,447,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),1821,1835,1849,1862,1869,776,779,250,260,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),161,175,189,201,218,145,--,215,330,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),554,580,491,579,483,336,367,285,240,
其他非流动资产(万元),2823,1289,--,59,51,1416,982,19,144,
非流动资产合计(万元),18777,15980,14769,15176,14656,13209,10031,6165,6545,
资产总计(万元),101784,97947,52497,51494,43938,33782,29566,21485,18948,
短期借款(万元),--,--,--,--,1000,1500,3487,3218,3907,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,
应付账款(万元),12741,10023,9704,10372,11239,5974,5871,3394,3060,
预收账款(万元),4,4,--,--,3,1,1,5,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),867,924,773,917,889,504,667,558,647,
应交税费(万元),507,281,294,689,1018,852,763,643,458,
应付利息(万元),--,--,--,--,1,3,6,5,5,
应付股利(万元),--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),270,532,1077,1083,12,18,62,85,108,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),14390,11763,11849,13062,14162,8853,10856,7908,8185,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,0,0,0,
负债合计(万元),14390,11763,11849,13062,14162,8853,10856,7908,8185,
实收资本(或股本)(万元),14363,14363,10772,10772,10772,10772,9620,7500,7500,
资本公积(万元),49113,49113,8954,8954,8954,8954,5107,0,0,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),1269,1269,1269,1269,512,139,139,1219,923,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),22649,21439,19653,17437,9538,5064,3844,4858,2341,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),87394,86184,40648,38432,29776,24929,18710,13577,10763,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),87394,86184,40648,38432,29776,24929,18710,13577,10763,
负债和所有者权益(或股东权益)总计(万元),101784,97947,52497,51494,43938,33782,29566,21485,18948,		
  
