报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
可供出售金融资产(万元),1000,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,21717,--,20456,--,19477,--,15624,--,14924,--,14613,--,14121,13737,13577,13201,7930,7377,
累计折旧(万元),--,6360,--,5648,--,4984,--,4442,--,3994,--,3551,--,3118,3025,2881,2513,1925,1409,
固定资产净值(万元),--,15357,--,14808,--,14493,--,11183,--,10929,--,11062,--,11003,10712,10696,10688,6004,5968,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),15345,15357,14830,14808,14774,14493,11308,11183,10832,10929,11016,11062,11055,11003,10712,10696,10688,6004,5968,
在建工程(万元),338,385,253,70,182,38,649,616,648,621,351,143,16,15,7,37,41,2891,22,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3500,3503,3535,3547,3578,3590,2193,2209,2232,2249,2271,2293,2315,2327,2347,2346,2328,2267,2295,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),6948,6948,6948,6948,6948,6948,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),686,621,621,621,631,559,1839,1839,1835,1807,133,133,114,114,114,94,81,70,61,
其他非流动资产(万元),734,912,540,540,570,525,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),28551,28726,27727,26535,26684,26154,15990,15847,15546,15605,13770,13631,13499,13459,13179,13173,13138,11233,8346,
资产总计(万元),231362,227400,213715,121911,125983,118727,105561,99060,104908,101380,88117,86836,87682,55610,49632,47330,45048,33126,26709,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,2190,2190,2200,2200,1200,3250,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),15680,12350,11800,12750,14116,8978,6552,9049,10684,8425,8545,9680,8404,8524,5602,6110,4811,3149,1505,
应付账款(万元),13548,19161,13799,14115,13073,15772,13231,8822,9585,11565,8546,8922,9876,8491,8661,8066,8810,4898,3749,
预收账款(万元),253,681,325,242,202,479,159,96,4,105,83,116,4,106,65,108,66,25,43,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2347,4516,3885,2962,1936,3417,2191,1775,1229,2414,1952,1426,981,2057,1170,942,1091,598,331,
应交税费(万元),2522,2053,1620,1949,1666,1399,1206,1191,1081,804,790,1040,803,354,1173,1307,894,614,345,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,5,5,5,5,4,6,
应付股利(万元),121,121,294,294,113,113,225,225,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),34,31,26,26,27,35,29,31,6,14,--,2,155,6,3,7,3,1,1,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1335,1335,1886,1886,1886,1886,2333,2333,2458,2458,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),35840,40248,33634,34223,33017,32079,25926,23522,25047,25784,19916,21186,20223,21735,18869,18744,17881,10491,9230,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,990,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),28,30,33,36,38,41,43,46,49,51,54,56,59,62,64,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,1419,1419,1419,1419,2333,2333,2458,2458,--,--,--,--,--,67,72,82,93,
非流动负债合计(万元),28,30,1452,1455,1457,1460,2376,2379,2507,2509,54,56,59,62,64,67,72,1072,93,
负债合计(万元),35868,40278,35086,35678,34475,33538,28303,25901,27554,28294,19970,21242,20282,21796,18934,18811,17953,11563,9323,
实收资本(或股本)(万元),16435,16435,16435,14140,14140,14140,14097,14097,14097,14097,13680,13680,13680,10260,10260,10260,10260,5400,5400,
资本公积(万元),122677,122618,122453,37561,37396,37231,37495,37097,36699,36302,29878,29878,29878,2402,2402,2402,2402,7262,7262,
减:库存股(万元),1335,1335,3305,3305,3305,3305,4666,4666,4916,4916,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),7663,7663,5454,5454,5454,5454,3897,3897,3897,3897,2777,2777,2777,2777,1822,1822,1822,1026,473,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),47439,39185,35027,29900,35456,29406,26435,22733,27576,23706,21812,19258,21065,18375,16214,14035,12611,7875,4252,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),192880,184567,176064,83750,89141,82926,77258,73159,77354,73086,68147,65593,67399,33814,30698,28519,27095,21563,17386,
少数股东权益(万元),2615,2555,2565,2483,2368,2263,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),195494,187122,178628,86233,91508,85189,77258,73159,77354,73086,68147,65593,67399,33814,30698,28519,27095,21563,17386,
负债和所有者权益(或股东权益)总计(万元),231362,227400,213715,121911,125983,118727,105561,99060,104908,101380,88117,86836,87682,55610,49632,47330,45048,33126,26709,		
  
