报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
应付票据(万元),1178,949,1867,1087,794,752,733,263,225,976,
应付账款(万元),9000,6795,3885,6691,4909,5501,3616,6097,4280,3330,
预收账款(万元),3051,2647,3504,978,2438,1213,2724,2202,3359,4959,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3532,2966,1764,5048,1497,3649,1089,2895,2761,2148,
应交税费(万元),1179,423,1027,1638,583,1102,180,2116,505,1260,
应付利息(万元),10,2,6,6,30,69,36,172,3,15,
应付股利(万元),890,890,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2721,1953,2523,1829,1208,1810,1152,1284,893,392,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),5076,5076,6204,6238,2003,1948,1843,1836,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),28953,22796,20780,23911,19756,23182,19852,28629,14619,21665,
长期借款(万元),--,--,--,--,5003,5839,7366,7338,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,8898,2510,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),5318,5308,5513,5684,6097,7931,6728,5381,2551,2784,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),5318,5308,5513,5684,11100,13770,14094,12720,11449,5294,
负债合计(万元),34271,28104,26294,29595,30856,36952,33945,41348,26067,26959,
实收资本(或股本)(万元),40001,40001,40001,36000,36000,36000,36000,36000,5000,5000,
资本公积(万元),20820,20609,20399,7479,7268,6635,5518,6293,106,106,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3325,3325,3325,3310,1836,1836,615,584,3874,3874,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),33239,29119,24081,22940,16823,11521,3350,2185,28184,24119,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),98549,94665,89845,71862,63182,56621,45429,44481,36508,33395,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,1787,
所有者权益(或股东权益)合计(万元),98549,94665,89845,71862,63182,56621,45429,44481,36508,35182,
负债和所有者权益(或股东权益)总计(万元),132820,122770,116139,101457,94038,93573,79375,85830,62575,62141,		
  
