报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3669,3669,3669,3669,3003,3003,2406,2406,1637,860,170,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),31517,30075,31225,30641,29455,25755,25202,21435,14074,7997,1926,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),96690,95248,96398,95814,63360,59661,58511,54744,46614,39795,28731,
少数股东权益(万元),47,1376,1334,1335,1326,1469,1267,1256,1182,1405,1462,
所有者权益(或股东权益)合计(万元),96737,96624,97732,97149,64686,61129,59778,56000,47796,41200,30194,
负债和所有者权益(或股东权益)总计(万元),104911,104924,106022,105369,73580,72271,68887,65101,57524,51536,44702,		
  
