报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
在建工程(万元),563,464,203,112,59,189,--,441,166,4798,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1539,1549,1560,1571,1592,1613,1645,1656,1698,1740,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),931,865,743,754,334,265,218,326,242,749,
其他非流动资产(万元),10,205,468,135,18,216,27,20,229,10644,
非流动资产合计(万元),39357,40127,35365,22808,33431,22119,19178,32311,21746,25256,
资产总计(万元),192414,86341,78720,76184,58240,61838,60599,69212,67676,48924,
短期借款(万元),--,--,--,--,--,--,3700,--,1000,1000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),10209,9030,7260,6914,3972,3627,3678,3040,3355,2369,
应付账款(万元),16328,15917,14778,15215,13320,11742,14586,14968,14873,9817,
预收账款(万元),135,35,46,39,81,72,56,60,71,33,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1078,898,871,1498,1028,1348,796,1151,1021,904,
应交税费(万元),4105,2381,2901,2734,1882,1566,1223,1052,352,760,
应付利息(万元),--,--,--,--,--,--,3,--,2,2,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),4499,1872,1448,1491,1277,1031,873,832,8102,384,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),36354,30134,27303,27890,21561,19387,24916,21103,28775,15269,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1030,1245,1289,1288,1086,772,272,285,1047,942,
递延所得税负债(万元),512,585,526,463,228,3,25,2,12,8,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),1542,1830,1814,1751,1314,775,296,287,1058,950,
负债合计(万元),37896,31964,29117,29641,22874,20162,25212,21391,29833,16219,
实收资本(或股本)(万元),6668,5000,5000,5000,5000,5000,5000,5000,5000,5000,
资本公积(万元),99665,5574,5574,5574,5574,5574,5862,5862,5862,5862,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6625,6625,6625,6625,4630,4630,3495,3495,2489,1962,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),41559,37179,32405,29345,20162,26473,18917,31336,22331,17683,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),154517,54377,49603,46543,35366,41676,33274,45693,35682,30507,
少数股东权益(万元),--,--,--,--,--,--,2113,2128,2161,2198,
所有者权益(或股东权益)合计(万元),154517,54377,49603,46543,35366,41676,35387,47821,37843,32705,
负债和所有者权益(或股东权益)总计(万元),192414,86341,78720,76184,58240,61838,60599,69212,67676,48924,		
  
