报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
非流动资产合计(万元),41387,35562,37987,26051,18183,14317,12552,12890,13508,12865,
资产总计(万元),133111,124260,128979,57108,45771,40862,36733,36354,32393,30419,
短期借款(万元),--,--,--,--,--,--,--,--,--,3000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),871,871,--,--,--,--,--,--,--,--,
应付账款(万元),8782,5056,13072,3789,2168,1695,1525,1416,1333,2648,
预收账款(万元),72,32,62,36,27,39,29,38,22,36,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1526,1116,800,1690,829,877,648,634,492,401,
应交税费(万元),1619,1058,670,854,604,545,758,548,248,87,
应付利息(万元),--,--,--,--,--,--,--,--,--,7,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),15,7,7,5,5,5,5,5,--,--,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),39,40,40,40,77,137,--,236,--,--,
流动负债合计(万元),12923,8181,14652,6414,3711,3299,2965,2878,2095,6179,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1274,1158,759,759,267,344,--,481,--,--,
递延所得税负债(万元),2,2,2,2,4,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,589,--,986,1100,
非流动负债合计(万元),1277,1161,762,762,270,344,589,481,986,1100,
负债合计(万元),14200,9342,15413,7176,3982,3643,3554,3359,3081,7279,
实收资本(或股本)(万元),9360,9360,9360,7000,7000,7000,7000,7000,7000,7000,
资本公积(万元),71621,71621,71620,13455,13455,13455,13455,13455,13455,13455,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4308,4308,4308,4308,3125,2320,1548,1548,886,269,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),33622,29628,28277,25169,18210,14443,11175,10993,7971,2417,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),118912,114918,113565,49932,41790,37218,33178,32996,29312,23140,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),118912,114918,113565,49932,41790,37218,33178,32996,29312,23140,
负债和所有者权益(或股东权益)总计(万元),133111,124260,128979,57108,45771,40862,36733,36354,32393,30419,		
  
