报告日期,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),23873,20864,21937,23153,20435,15407,10956,
长期借款(万元),--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,0,
负债合计(万元),23873,20864,21937,23153,20435,15407,10956,
实收资本(或股本)(万元),9900,9900,9900,9900,9677,9677,15500,
资本公积(万元),8271,8271,8271,8271,861,861,4,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,3,3,--,--,--,
盈余公积(万元),1172,1172,502,--,6050,6050,6050,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),18694,18628,16314,13295,14830,11645,20969,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),37964,37907,34915,31462,31418,28233,42524,
少数股东权益(万元),6358,6451,7191,6768,7086,6539,6100,
所有者权益(或股东权益)合计(万元),44322,44358,42106,38231,38503,34772,48623,
负债和所有者权益(或股东权益)总计(万元),68195,65222,64043,61384,58938,50179,59580,		
  
