报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
应收利息(万元),57,1459,--,1094,1221,1324,897,1188,1227,761,852,990,1416,1217,1295,1177,1340,1358,1081,1909,994,2011,812,1752,1386,1415,1026,1079,686,1523,1019,730,434,1479,1040,625,220,0,0,0,0,--,--,
应收股利(万元),0,--,--,--,--,--,0,0,0,--,0,0,--,--,0,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
其他应收款(万元),--,176,1312,298,292,265,281,284,266,257,283,279,252,222,233,220,261,224,322,247,248,253,214,265,532,261,277,841,1210,989,630,333,225,258,275,333,308,716,552,726,1130,5147,4478,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
存货(万元),27631,28137,35676,34220,33457,33486,28341,23469,19858,17168,17556,14774,16423,14366,12310,10725,11093,11238,9221,11434,10731,13296,9481,10691,11535,12414,9931,9713,10819,11161,12250,9694,9617,9205,9959,9582,8709,8162,8282,6740,7524,5842,6327,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
其他流动资产(万元),600,90999,88734,86079,90674,92361,95041,98884,104901,88884,84291,98423,94791,112200,116051,117001,113691,121951,112254,106205,104305,108804,104301,69801,70581,17001,36737,23162,36336,15140,74800,82675,84675,77520,--,0,0,0,0,0,0,--,--,
流动资产合计(万元),148307,147805,146473,147756,147490,151073,145362,144582,149742,145434,142253,140370,145858,147198,145431,142848,145567,146857,144078,142244,143148,147385,142505,138838,142618,143510,139946,134923,138767,138690,121836,128455,139433,135548,133009,136769,137455,21806,20640,19429,18561,19505,20722,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
可供出售金融资产(万元),--,703,703,703,703,703,1000,1000,1000,1000,1000,1000,1000,1000,0,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
持有至到期投资(万元),--,--,--,0,--,--,0,0,0,--,--,0,--,--,0,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,15000,5000,--,--,--,0,0,0,0,0,0,--,--,
长期应收款(万元),--,--,--,0,--,--,0,0,0,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
长期股权投资(万元),1887,1924,2462,2368,2309,2399,2509,2543,2658,2673,2648,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,189,188,192,159,160,190,115,77,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
投资性房地产(万元),--,--,--,0,0,--,0,0,0,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
固定资产原值(万元),--,54834,--,53452,--,51907,--,40325,--,39622,--,33465,--,33160,--,31963,--,31390,--,31197,--,30907,--,30738,--,30393,--,30059,--,29811,--,25898,--,24826,--,21653,--,20079,0,4694,4270,3835,2488,
累计折旧(万元),--,16706,--,15699,--,14615,--,13536,--,12700,--,11943,--,11077,--,10207,--,9343,--,8476,--,7527,--,6560,--,5518,--,4558,--,3585,--,2674,--,1863,--,2975,--,2409,0,1954,1694,1268,995,
固定资产净值(万元),--,38127,--,37752,--,37291,--,26789,--,26922,--,21521,--,22083,--,21755,--,22047,--,22721,--,23381,--,24178,--,24875,--,25501,--,26226,--,23224,--,22963,--,18678,--,17671,0,2740,2576,2566,1493,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
固定资产(万元),--,38127,37690,37752,37032,37291,37095,26789,26642,26922,21072,21521,21758,22083,22135,21755,21925,22047,22352,22721,22997,23381,23825,24178,24452,24875,25128,25501,25852,26226,25731,23224,22768,22963,19206,18678,17459,17671,14994,2740,2576,2566,1493,
在建工程(万元),--,1671,615,95,1218,822,715,8826,8649,7538,12475,11232,9974,9301,7688,6137,5354,4117,2857,2696,2149,2127,604,576,243,57,156,159,149,155,68,1969,1898,983,3203,3139,3755,2830,4717,14634,11198,5555,179,
工程物资(万元),--,--,--,--,--,--,0,0,0,--,--,0,--,--,0,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
固定资产清理(万元),--,--,--,--,--,--,0,0,0,--,--,0,--,--,0,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
生产性生物资产(万元),--,--,--,--,--,--,0,0,0,--,--,0,--,--,0,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
无形资产(万元),6481,6605,6669,6740,6802,6923,7744,7877,7964,8128,7536,7880,7939,8024,6007,6054,6140,5751,5747,4471,4479,4515,4551,4590,4517,4551,4584,4617,4610,4641,4671,4643,4656,4684,4709,4720,4740,4766,4792,4819,4864,26,27,
开发支出(万元),0,--,--,0,0,--,0,0,0,--,--,0,--,--,0,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
商誉(万元),272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,458,458,458,458,458,458,458,186,186,186,186,186,186,186,186,186,186,186,186,--,--,
长期待摊费用(万元),476,451,437,483,479,516,305,371,443,528,657,636,644,591,316,353,382,404,410,334,373,376,399,393,428,451,485,516,552,567,553,129,137,125,141,98,107,98,66,68,62,98,96,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
递延所得税资产(万元),1182,1165,1190,984,861,774,1163,1013,980,1114,831,690,586,595,458,366,334,319,305,289,285,276,266,257,255,227,354,348,283,240,208,155,135,114,60,60,81,105,182,182,71,38,--,
其他非流动资产(万元),335,207,487,607,623,271,810,842,335,544,2,2,2,2,2,2,2,79,12,2,2,2,2,2,2,2,2,2,0,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
非流动资产合计(万元),52049,51125,50526,50004,50297,49971,51614,49532,48943,48718,46494,43234,42175,41867,36878,34938,34409,32989,31955,30785,30556,30948,30106,30456,30356,30622,31168,31602,31904,32015,46418,35307,29780,29055,27505,27069,26517,25848,25097,22789,19147,8399,1871,
资产总计(万元),200356,198930,196999,197760,197787,201044,196976,194113,198685,194153,188747,183604,188033,189065,182309,177786,179975,179846,176033,173028,173704,178334,172611,169293,172974,174132,171114,166525,170670,170705,168254,163762,169213,164603,160514,163839,163972,47654,45737,42218,37708,27904,22592,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,4000,4000,6100,6100,4000,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
应付账款(万元),--,9013,--,10341,7585,14583,11607,9637,9458,8992,8021,4815,5842,8555,6059,4811,3765,7189,5053,6242,4122,9662,6054,5613,5290,9594,7654,6695,7257,9426,9612,8198,7997,9030,7093,6491,7901,7805,8069,6144,6532,6881,6925,
预收账款(万元),860,740,771,733,1175,1313,2039,1144,2675,712,1685,712,981,835,1677,695,1317,751,1170,1102,769,2111,1765,1144,1037,632,1796,1085,1423,1411,1976,1640,3027,658,940,167,853,371,1127,125,326,132,512,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
应付职工薪酬(万元),2529,3050,2233,2464,2298,4031,2449,2264,2386,3053,2238,2031,2101,2866,2183,1995,1973,2672,2149,2124,2149,2743,2126,1987,1961,2281,1931,1736,1832,2047,1664,1599,1599,1703,1222,1120,1264,1011,1024,938,929,718,2358,
应交税费(万元),1610,1486,1165,1409,1270,1145,1177,1038,1363,1923,566,1142,628,962,920,1355,1103,739,1299,843,1130,502,884,720,1236,824,1143,985,912,1001,258,-25,1018,415,536,676,1116,896,538,914,1074,390,182,
应付利息(万元),0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,6,0,0,5,--,--,
应付股利(万元),147,--,--,--,--,--,--,0,--,--,--,0,--,--,0,0,0,98,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
其他应付款(万元),--,3808,3743,3698,3767,208,134,165,110,480,95,94,196,123,130,108,121,136,99,58,113,160,51,49,84,104,151,148,142,148,19,118,9,23,44,24,45,266,328,262,227,204,3240,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
一年内到期的非流动负债(万元),144,147,144,142,162,159,174,178,182,176,194,190,169,159,--,0,20,21,0,0,0,8,--,36,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
流动负债合计(万元),17386,18244,15690,18788,16258,21439,17580,14427,16175,15336,12800,8984,9919,13500,10969,8964,8299,11605,9771,10367,8282,15186,10880,9548,9609,13435,12676,10649,11566,14032,13530,11530,13650,11829,9835,8478,11178,14356,15086,14483,15193,12324,13218,
长期借款(万元),787,834,856,883,893,918,968,1036,1104,1108,1276,1294,1196,1161,1279,1242,867,51,84,97,102,104,137,206,152,197,254,281,301,--,9,10,11,11,11,12,13,13,13,12,13,--,--,
应付债券(万元),--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
长期应付款(万元),--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
专项应付款(万元),--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
预计非流动负债(万元),187,188,187,206,161,215,128,120,98,122,86,127,49,87,77,66,81,81,75,68,64,62,57,50,49,75,43,38,42,50,--,--,--,--,--,0,--,0,0,0,0,--,--,
长期递延收益(万元),77,82,87,60,64,68,72,76,80,84,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
递延所得税负债(万元),66,66,90,90,90,90,117,117,120,120,81,81,81,76,56,56,56,56,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
其他非流动负债(万元),0,--,--,0,--,--,--,0,--,--,--,0,--,--,--,0,0,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
非流动负债合计(万元),1117,1171,1220,1239,1208,1291,1285,1348,1401,1434,1443,1502,1326,1324,1412,1364,1004,189,159,166,166,166,194,256,201,272,297,319,344,50,9,10,11,11,11,12,13,13,13,12,13,--,--,
负债合计(万元),18503,19415,16910,20027,17466,22730,18865,15775,17576,16770,14243,10486,11245,14824,12381,10328,9304,11794,9930,10533,8448,15352,11074,9805,9811,13707,12973,10968,11909,14081,13539,11540,13661,11840,9847,8490,11191,14368,15099,14495,15206,12324,13218,
实收资本(或股本)(万元),59537,59537,59537,59537,59537,58800,58800,58800,58800,58800,58800,58800,29400,29400,29400,29400,29400,29400,29400,29400,29400,29400,29400,29400,29400,29400,29400,29400,29400,29400,29400,29400,14700,14700,14700,14700,14700,11000,11000,11000,11000,11000,110,
资本公积(万元),76181,76112,76185,75694,75204,71847,71787,71787,71787,71787,71787,71787,101187,101187,101187,101187,101187,101187,101187,101187,101187,101187,101187,101187,101187,101187,101187,101189,101189,101189,101189,101189,115889,115889,115640,115650,115650,2729,2729,2729,2729,2729,600,
减:库存股(万元),3530,3530,3530,3530,3604,--,--,0,--,--,--,0,--,--,--,0,0,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
盈余公积(万元),7073,7073,6425,6425,6425,6425,5802,5802,5418,5418,5010,5010,5010,5010,4348,4348,4348,4348,3735,3735,3735,3735,2933,2933,2933,2933,2276,2276,2276,2276,1512,1512,1512,1512,1310,1310,1310,1310,635,635,635,102,206,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
未分配利润(万元),41445,38666,39372,38189,42132,39929,38977,38851,41740,38103,36119,34535,38311,35700,34051,31641,34772,32165,30669,28352,31092,28821,28162,26135,29825,26989,25280,22684,25980,23771,22590,20146,23426,20584,18804,23706,21149,18270,16289,13351,8114,1750,8458,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-202,-187,-207,-186,-175,-197,-146,-66,-58,-105,-94,-78,-85,-65,-42,-29,-18,-29,-23,-16,7,23,-1,--,
归属于母公司股东权益合计(万元),181062,178577,178736,176349,178830,176738,175367,175604,178434,174865,171985,170295,173850,171243,168875,166395,169535,166874,164754,162472,165226,162935,161496,159479,163147,160363,158077,155492,158741,156542,154614,152163,155463,152644,150426,155349,152781,33286,30638,27723,22502,15580,9374,
少数股东权益(万元),791,938,1353,1384,1492,1577,2744,2735,2676,2518,2519,2823,2938,2997,1053,1062,1137,1179,1349,24,30,47,41,9,16,62,64,65,20,81,101,59,90,119,242,0,0,0,0,0,0,--,--,
所有者权益(或股东权益)合计(万元),181853,179515,180089,177733,180322,178314,178111,178339,181110,177383,174504,173118,176788,174240,169928,167457,170671,168052,166103,162495,165257,162982,161537,159489,163164,160425,158141,155557,158761,156623,154715,152222,155553,152763,150668,155349,152781,33286,30638,27723,22502,15580,9374,
负债和所有者权益(或股东权益)总计(万元),200356,198930,196999,197760,197787,201044,196976,194113,198685,194153,188747,183604,188033,189065,182309,177786,179975,179846,176033,173028,173704,178334,172611,169293,172974,174132,171114,166525,170670,170705,168254,163762,169213,164603,160514,163839,163972,47654,45737,42218,37708,27904,22592,		
  
