报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1000,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,233,251,
长期股权投资(万元),11558,11537,12108,12201,12210,12245,12533,12508,193,198,204,138,144,152,162,178,219,191,194,205,211,221,230,242,243,500,518,--,6,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,31111,--,26113,--,26027,--,25268,--,24959,--,22599,--,17305,--,16773,--,16698,--,8230,--,7869,--,5362,5307,5325,3748,3409,1361,
累计折旧(万元),--,9054,--,8126,--,7020,--,6000,--,4941,--,3977,--,3618,--,3157,--,2602,--,2071,--,1722,--,1643,1427,1346,1132,926,764,
固定资产净值(万元),--,22057,--,17987,--,19008,--,19268,--,20017,--,18622,--,13687,--,13616,--,14096,--,6159,--,6147,--,3719,3880,3979,2616,2483,597,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),21506,22057,17714,17987,18468,19008,19011,19268,19632,20017,18937,18622,14493,13687,13496,13616,13818,14096,12229,6159,6057,6147,3796,3719,3880,3979,2616,2483,597,
在建工程(万元),702,702,3843,3514,3000,2422,2514,1541,531,423,1181,1528,4128,3921,1075,169,100,66,554,5734,5068,4946,6592,5942,5305,3594,1671,18,1481,
工程物资(万元),--,--,--,--,--,--,7,6,6,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,73,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3385,3458,3531,3605,3678,3751,3825,3898,3971,4045,4260,4319,1814,1825,1831,1058,1063,1069,1081,1087,273,275,275,274,273,275,278,351,428,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),252,218,203,88,96,117,41,53,73,92,112,132,154,175,198,220,232,253,274,296,317,337,23,--,--,12,46,94,142,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1081,1081,993,993,993,993,800,800,800,800,835,835,835,835,498,498,498,498,263,263,263,263,417,415,415,116,15,37,42,
其他非流动资产(万元),538,229,243,168,351,216,173,277,12818,12436,808,526,205,154,--,--,--,--,--,61199,60605,60016,--,--,--,--,--,--,--,
非流动资产合计(万元),40021,40281,38634,38555,38795,38750,38905,38351,38024,38018,26337,26100,21772,20750,17259,15812,15929,16172,14595,74943,72793,72205,11333,10593,10116,8476,5145,3216,2947,
资产总计(万元),135719,134541,130163,129719,127787,128507,127946,126591,127783,129943,131630,130768,126657,126525,121610,120228,120968,120576,117174,115633,115293,114272,117343,36910,36455,35250,16532,6072,5182,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,500,200,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1314,857,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),1725,2347,1333,973,713,1071,916,876,702,2164,2523,3660,1169,1264,1788,1851,1753,1780,1429,1404,931,1109,748,525,1539,744,1708,300,214,
预收账款(万元),208,218,231,101,24,14,74,3,16,4,7,27,13,2,2,23,9,13,3,17,429,15,21,21,2999,4050,2704,5,4,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),797,1352,801,509,329,824,504,171,149,810,578,411,223,723,518,230,122,648,296,311,387,1300,1306,1381,2303,1787,891,131,111,
应交税费(万元),282,70,326,441,170,137,284,240,125,66,451,390,537,645,407,342,390,480,479,453,183,123,546,691,924,1966,625,348,286,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,55,37,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),235,224,38,65,235,102,59,86,68,79,1076,1058,1082,1065,29,124,54,56,151,234,98,220,396,213,120,73,91,663,834,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,700,700,700,700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),857,783,791,791,802,811,837,812,811,802,1244,797,815,884,--,--,--,--,--,65,99,--,--,35,--,--,--,--,--,
流动负债合计(万元),5416,5852,3520,2879,2272,2960,2674,2187,1871,3924,6578,7044,4539,5283,2743,2570,2327,2977,2359,2484,2127,2767,3017,2866,7884,8620,6520,1702,1486,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,700,700,700,700,700,700,700,700,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),5360,4928,3359,3707,4144,4401,3368,3526,3671,3788,4059,3884,3966,3995,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2447,2791,2855,2735,888,920,852,889,826,814,814,722,30,--,12,
非流动负债合计(万元),5360,4928,3359,3707,4144,4401,3368,3526,3671,3788,4059,3884,3966,3995,3147,3491,3555,3435,1588,1620,1552,1589,826,814,814,722,30,0,12,
负债合计(万元),10776,10780,6879,6586,6416,7361,6042,5714,5542,7712,10637,10928,8505,9278,5890,6061,5882,6411,3947,4104,3679,4356,3843,3680,8698,9342,6550,1702,1499,
实收资本(或股本)(万元),16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,10054,10054,10054,10054,10054,10054,10054,10054,5027,5027,5027,3770,3770,3770,3770,3770,3770,
资本公积(万元),66063,66063,66063,66063,66063,66063,66063,66063,66063,66063,66063,66063,72055,72055,72055,72055,72055,72055,72055,72055,77082,77082,77082,172,172,172,172,172,172,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4504,4504,4231,4231,4231,4231,4076,4076,4076,4076,3647,3647,3647,3647,3123,3123,3123,3123,2514,2514,2514,2514,1885,1885,1885,604,604,43,--,
一般风险准备(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),35703,34636,34510,34362,32741,32490,33324,32253,33564,33499,32816,31619,32396,31492,30488,28934,29854,28932,28604,26906,26991,25293,29506,27402,21929,21362,5436,385,-259,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),122356,121289,120890,120742,119121,118870,119550,118478,119789,119724,118611,117415,118151,117248,115720,114166,115086,114164,113227,111529,111614,109916,113500,33229,27756,25908,9982,4370,3683,
少数股东权益(万元),2586,2471,2394,2391,2250,2276,2354,2399,2452,2507,2381,2425,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),124943,123761,123284,123133,121371,121146,121904,120877,122241,122231,120993,119840,118151,117248,115720,114166,115086,114164,113227,111529,111614,109916,113500,33229,27756,25908,9982,4370,3683,
负债和所有者权益(或股东权益)总计(万元),135719,134541,130163,129719,127787,128507,127946,126591,127783,129943,131630,130768,126657,126525,121610,120228,120968,120576,117174,115633,115293,114272,117343,36910,36455,35250,16532,6072,5182,		
  
