报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),14443,15257,21078,18221,11163,9104,10227,11677,8299,9144,9271,8639,5440,3618,1117,3120,2000,--,--,--,300,300,--,517,
应付账款(万元),17600,14036,11053,20726,22644,14478,9971,13747,13202,9627,7023,13916,12798,10022,7140,6322,7678,9367,7173,9080,7506,8222,9142,4211,
预收账款(万元),4597,2441,1215,1620,2053,3851,1095,1123,956,351,3876,2959,994,529,305,380,446,230,245,455,506,374,394,600,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),862,1208,836,887,1196,1416,835,880,763,535,325,396,544,421,285,303,369,391,270,351,362,312,415,155,
应交税费(万元),138,45,300,221,128,33,126,116,57,80,125,552,165,41,-423,-57,-504,-510,-599,-798,-900,-581,-318,-430,
应付利息(万元),--,--,--,--,--,--,--,--,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),262,444,230,422,428,361,22,92,257,865,29,35,42,30,34,37,494,32,55,49,67,57,13,--,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),40902,38195,35719,47097,44885,40017,31875,38137,34392,31823,29846,30997,21283,17641,10458,13021,10483,24010,21645,22938,20641,13685,17189,5654,
长期借款(万元),--,--,--,--,--,--,1029,1132,1233,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),596,624,653,681,710,738,--,795,824,852,881,909,--,966,--,--,1047,1072,1099,1121,1140,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7,--,--,
其他非流动负债(万元),--,--,--,--,--,--,767,--,--,--,--,--,938,--,995,1021,--,--,--,--,--,--,--,--,
非流动负债合计(万元),596,624,653,681,710,738,1796,1927,2057,852,881,909,938,966,995,1021,1047,1072,1099,1121,1140,7,0,0,
负债合计(万元),41498,38819,36372,47778,45594,40755,33670,40064,36449,32676,30727,31906,22221,18607,11453,14042,11530,25082,22744,24059,21781,13692,17189,5654,
实收资本(或股本)(万元),18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,9335,9335,9335,9335,9335,7000,7000,7000,7000,7000,7000,6000,
资本公积(万元),22835,22835,22835,22371,22371,22371,22371,22371,22371,22371,22371,22371,27038,27038,27038,27038,27038,2737,2737,2737,2737,2737,2737,1,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3562,3562,3465,3465,3465,3465,3372,3372,3372,3372,2939,2939,2939,2939,2530,2530,2530,2530,2338,2338,2125,1506,950,501,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),19112,20313,21132,20830,19972,19643,19617,19960,20664,20011,19756,18840,23779,22709,22312,21397,23487,22764,22189,21038,19129,13550,8551,4512,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),64187,65389,66101,65336,64479,64150,64030,64373,65077,64424,63736,62820,63091,62022,61215,60301,62391,35032,34264,33113,30992,24792,19238,11014,
少数股东权益(万元),--,--,--,--,--,--,--,218,1102,1106,397,133,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),64187,65389,66101,65336,64479,64150,64030,64592,66179,65530,64133,62952,63091,62022,61215,60301,62391,35032,34264,33113,30992,24792,19238,11014,
负债和所有者权益(或股东权益)总计(万元),105685,104207,102473,113114,110074,104905,97700,104655,102628,98205,94861,94858,85312,80629,72668,74342,73920,60114,57007,57172,52773,38484,36427,16668,		
  
