报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
流动资产合计(万元),545904,435357,435345,461722,379553,349365,339177,360078,253986,197365,191758,217499,185549,177327,150287,123880,108049,92193,79120,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),2130,2130,2130,130,130,130,130,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),1948,1948,330,490,240,240,--,1714,--,--,--,0,35,98,162,50,143,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),1077,1096,1115,1133,1152,1171,1190,1209,1227,1246,1265,--,--,--,--,--,--,--,--,
固定资产原值(万元),55603,--,53298,--,49890,--,48989,--,45143,--,2527,--,3928,--,3871,3636,3600,--,--,
累计折旧(万元),7942,--,6632,--,4555,--,3161,--,2269,--,1798,--,1952,--,1802,1706,1562,--,--,
固定资产净值(万元),47661,--,46666,--,45335,--,45828,--,42874,--,729,--,1976,--,2069,1929,2038,--,--,
固定资产减值准备(万元),164,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),47497,48061,46666,45559,45335,45779,45828,43575,42874,919,729,1983,1976,1992,2069,1929,2038,2244,2475,
在建工程(万元),1016,687,312,56,296,394,298,334,136,42746,41914,10003,9268,7175,5459,3228,373,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,14,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),4636,5008,4829,4664,4960,4711,4057,3761,3814,3784,3834,3613,3626,3662,3654,3717,3408,3483,3535,
开发支出(万元),432,358,259,135,--,29,--,301,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),32551,32420,32420,13024,13024,196,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),932,939,984,969,702,756,696,2637,2659,282,190,224,195,228,260,293,262,283,142,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),4173,3197,3389,4024,3287,2276,2539,2722,2207,1527,1776,2707,2458,1913,2111,1990,1847,1583,1419,
其他非流动资产(万元),2522,161,2958,--,--,--,1714,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),98914,96004,95392,70185,69128,55696,56451,56251,52917,50505,49707,18530,17558,15068,13715,11207,8071,7593,7571,
资产总计(万元),644818,531362,530738,531907,448680,405061,395627,416329,306903,247870,241466,236029,203107,192395,164001,135086,116121,99785,86691,
短期借款(万元),83513,81293,67409,113470,72870,75920,60370,66691,38799,38368,30509,28026,25721,34221,29898,24017,11115,11750,10030,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),23976,17924,12140,10318,13765,19036,19717,22175,25589,22439,14066,7949,8286,10459,7077,6157,2711,4509,--,
应付账款(万元),243698,159739,197979,187707,149062,117589,139943,162227,128031,73380,88931,98436,73613,55112,70233,57305,57139,47851,47247,
预收账款(万元),40717,45893,26203,33101,27384,28030,10542,12895,10962,12258,5538,9221,5123,4511,4453,4853,4401,1798,2825,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1143,763,1400,146,61,55,96,2,--,--,91,--,1,--,--,--,315,--,--,
应交税费(万元),2408,1989,3444,2515,1672,-1049,2162,6707,5017,4876,6379,5746,5224,3723,5923,4204,4953,4473,3411,
应付利息(万元),3651,1968,172,-946,1321,623,419,81,62,71,62,48,55,65,84,37,19,23,14,
应付股利(万元),1885,0,--,6,6,6,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),4718,3637,3364,10277,10488,1033,1405,1235,2968,1219,1204,1111,1080,1252,1131,937,825,1599,1552,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),66,8946,9266,2359,2130,895,1195,2022,1574,1574,1288,270,300,100,130,30,--,--,--,
其他流动负债(万元),16666,12053,14733,11421,10682,7402,7587,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),422440,334206,336110,370374,289442,249539,243435,274035,213002,154186,148067,150808,119405,109443,118928,97541,81478,72003,65079,
长期借款(万元),22153,450,474,4500,5874,7359,7359,4839,6030,6230,6716,4084,4084,4284,2715,1170,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),22183,22286,22263,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),1907,1101,1227,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),46242,23837,23964,4500,5874,7359,7359,4839,6030,6230,6716,4084,4084,4284,2715,1170,0,0,0,
负债合计(万元),468682,358043,360074,374874,295316,256898,250793,278874,219032,160416,154783,154892,123489,113727,121643,98711,81478,72003,65079,
实收资本(或股本)(万元),53840,53861,53861,53866,53866,17736,17736,17736,16000,16000,16000,16000,16000,16000,12000,12000,12000,12000,12000,
资本公积(万元),50527,49993,49993,50187,48762,81536,81536,81351,34251,34251,34251,34150,34780,34780,2756,2756,2756,2756,2756,
减:库存股(万元),2248,2322,2322,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),5696,5696,5696,3881,3881,3881,3881,3531,3062,2776,2776,2694,2194,2006,2006,1497,1335,723,209,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),58783,56425,53457,43156,41372,41604,39874,33188,32796,32462,31900,26666,26297,25504,25216,19882,18387,12303,6647,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),166127,163086,160656,151170,147897,144779,143037,135806,86109,85489,84927,79510,79272,78290,41979,36135,34478,27782,21612,
少数股东权益(万元),10010,10233,10007,5863,5467,3384,1797,1650,1762,1965,1756,1627,347,377,379,240,164,--,--,
所有者权益(或股东权益)合计(万元),176136,173319,170663,157033,153364,148163,144834,137456,87871,87454,86682,81137,79618,78668,42358,36376,34642,27782,21612,
负债和所有者权益(或股东权益)总计(万元),644818,531362,530738,531907,448680,405061,395627,416329,306903,247870,241466,236029,203107,192395,164001,135086,116121,99785,86691,		
  
