报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),356,410,160,181,164,154,169,186,14,16,15,36,69,104,116,149,183,221,286,422,628,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),4991,4999,4054,4049,4112,4106,3544,3544,2782,2737,2379,2379,1990,1993,1597,1597,1167,876,632,450,97,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),125512,127365,127831,129502,131099,132488,133519,134635,136625,139755,138504,139948,129710,130709,131703,132661,133546,101878,103486,90996,77273,
资产总计(万元),819333,785048,786295,785821,799225,793937,767186,787266,834652,837178,828830,835617,876047,892435,867659,874492,694969,621319,542146,428145,362835,
短期借款(万元),27000,27000,57000,32000,32600,32600,32000,31000,29400,26800,13800,16400,41300,45900,44900,22000,24400,21600,1400,1000,800,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,39328,53813,59887,55313,45137,27886,33231,31074,33261,49391,46210,28343,26585,42043,46028,48986,33125,24366,6080,--,
应付账款(万元),--,222905,202293,228070,221352,233570,230840,248059,284761,293737,284130,273531,274235,285646,275897,252676,250025,225700,187447,116417,71192,
预收账款(万元),123295,114087,97546,84778,111767,105292,98592,90936,89919,73438,58652,75735,97986,98453,67313,118663,87655,88341,100333,110921,131182,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),985,932,872,932,850,800,762,823,518,733,633,718,635,563,507,558,464,463,186,133,338,
应交税费(万元),1949,1086,113,731,732,4854,3941,3108,784,607,2164,4516,3585,3339,3570,1447,2333,3174,1427,-8,710,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,45,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),9361,9328,8686,9679,10196,7690,9291,10393,8798,7862,7389,7184,9500,7751,8308,9901,9281,8744,4707,4745,3152,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,4300,4300,4350,--,1500,3000,3000,500,500,5200,5400,13019,11182,18784,14734,16368,12051,3400,1400,1400,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),450731,418966,424623,420427,432809,431442,406312,420550,445753,436938,421360,429694,468603,479420,461367,466007,439512,393198,323266,240688,208773,
长期借款(万元),7920,7920,7920,7920,12270,12270,12270,12270,24270,24270,31000,31000,36865,47584,42285,47586,47952,32120,39894,45676,40650,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),912,912,912,912,877,877,877,877,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1896,2047,2198,2350,2801,2952,3104,3255,3106,3258,3409,3561,3712,4113,4265,4416,3417,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3536,3775,2752,3060,
非流动负债合计(万元),10727,10879,11030,11181,15948,16100,16251,16403,27376,27528,34409,34561,40577,51698,46550,52002,51370,35656,43669,48428,43710,
负债合计(万元),461458,429845,435653,431608,448757,447542,422563,436952,473130,464465,455769,464255,509181,531117,507917,518010,490881,428855,366935,289116,252483,
实收资本(或股本)(万元),115500,115500,115500,115500,115500,115500,115500,115500,115500,115500,115500,115500,115500,115500,77000,77000,62000,62000,62000,62000,62000,
资本公积(万元),122008,122008,122008,122008,122008,122008,122008,122008,122008,122008,122008,122008,122008,122008,160508,160508,30800,30800,30800,30800,31312,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),1395,1377,1329,1302,1294,1261,1296,1248,1513,1526,1667,1616,1690,1671,1505,1452,1471,1380,1258,792,287,
盈余公积(万元),13963,13963,13963,13963,13396,13396,13396,13396,13396,13396,13396,13396,11301,11301,11301,11301,10493,9403,7778,4232,1333,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),102284,99633,95139,98747,95623,91599,89802,95546,106356,117595,117880,116285,113866,108393,107058,103862,96963,86527,71023,38858,11832,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),355151,352481,347940,351520,347821,343764,342002,347698,358773,370025,370451,368805,364365,358874,357373,354123,201728,190110,172859,136683,106764,
少数股东权益(万元),2723,2722,2702,2692,2646,2631,2620,2615,2749,2688,2611,2557,2501,2443,2369,2359,2360,2353,2352,2346,3588,
所有者权益(或股东权益)合计(万元),357874,355203,350642,354213,350467,346395,344623,350313,361523,372712,373061,371362,366867,361317,359742,356482,204088,192464,175211,139029,110352,
负债和所有者权益(或股东权益)总计(万元),819333,785048,786295,785821,799225,793937,767186,787266,834652,837178,828830,835617,876047,892435,867659,874492,694969,621319,542146,428145,362835,		
  
