报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
累计折旧(万元),--,5683,5413,5165,--,4132,--,3955,3495,3457,
固定资产净值(万元),--,14337,14511,14720,--,15382,--,3731,3798,3787,
固定资产减值准备(万元),--,369,369,369,--,369,--,0,0,0,
固定资产(万元),21258,13968,14142,14352,15029,15014,3616,3730,3797,3786,
在建工程(万元),2675,2397,2031,1631,1226,1604,10605,8720,2799,181,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),5003,5037,5070,5103,5170,5391,5642,5724,5861,6028,
开发支出(万元),4084,4069,4050,4034,4010,3893,3807,3694,3498,2715,
商誉(万元),--,--,--,--,--,--,--,--,22,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),410,400,444,443,365,330,244,252,183,96,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),34519,27018,26971,26716,26296,26526,24040,22246,16287,12932,
资产总计(万元),91925,86248,54585,54954,50985,49936,47061,46776,37974,35202,
短期借款(万元),18900,19600,14600,17050,12750,13500,13050,14650,11970,12318,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,
应付账款(万元),3016,2704,2233,1940,2561,2906,1202,1461,429,431,
预收账款(万元),38,15,35,48,20,6,10,18,42,176,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),561,537,503,504,424,405,369,368,349,307,
应交税费(万元),1599,673,1045,995,1200,452,751,439,914,539,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,395,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3069,1167,1635,1474,1183,775,867,1249,2722,1720,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,1206,1206,1059,1059,1059,530,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),27182,24697,21257,23218,19197,19103,17307,18714,16820,15491,
长期借款(万元),--,--,966,966,4872,5402,5931,6461,2890,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),393,396,402,411,423,440,455,473,521,601,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2427,2390,2315,2339,2360,2360,2328,2078,--,--,
递延所得税负债(万元),92,100,112,100,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,2005,1266,
非流动负债合计(万元),2912,2885,3795,3816,7655,8202,8714,9012,5416,1867,
负债合计(万元),30094,27582,25052,27033,26852,27305,26021,27726,22236,17358,
实收资本(或股本)(万元),6888,6888,5166,5166,5166,5166,5166,5166,5166,5166,
资本公积(万元),32972,32972,5725,5725,5725,5725,5725,5725,5725,5725,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3362,3362,3362,3362,2631,2631,2028,2028,1593,1328,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),18091,14879,14643,13104,10611,9109,8120,6131,3254,5625,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),61831,58667,29533,27921,24133,22631,21039,19050,15738,17844,
少数股东权益(万元),--,--,--,--,--,--,--,--,0,0,
所有者权益(或股东权益)合计(万元),61831,58667,29533,27921,24133,22631,21039,19050,15738,17844,
负债和所有者权益(或股东权益)总计(万元),91925,86248,54585,54954,50985,49936,47061,46776,37974,35202,		
  
