报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
资本公积(万元),21822,21822,3032,3032,3032,3032,3032,3032,3032,3032,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1493,1493,1493,1493,1114,966,584,584,310,67,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),24963,23873,22321,20816,16606,14123,13422,11210,7402,4053,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),58277,57187,34346,32841,28252,25622,24538,22326,18244,14653,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),58277,57187,34346,32841,28252,25622,24538,22326,18244,14653,
负债和所有者权益(或股东权益)总计(万元),71366,70220,55788,49510,45055,48473,49077,48926,44585,41505,		
  
