报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
长期应付款(万元),6100,6100,6100,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),18550,18079,19339,17220,15654,15159,14202,
递延所得税负债(万元),24,27,22,21,20,12,17,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),24674,24205,26461,18741,21414,25684,17209,
负债合计(万元),156507,149999,153303,123716,106415,108119,79228,
实收资本(或股本)(万元),21200,21200,15900,15900,15900,14112,14112,
资本公积(万元),153836,154194,51615,51615,51615,35523,35969,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),68,68,62,54,42,29,14,
盈余公积(万元),8267,8267,8267,6957,5427,4027,2747,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),119979,114746,104570,83430,65762,50705,39390,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),303483,298626,180540,158075,138859,104466,92325,
少数股东权益(万元),5484,5290,5355,4820,4238,3308,2840,
所有者权益(或股东权益)合计(万元),308967,303916,185895,162895,143097,107774,95166,
负债和所有者权益(或股东权益)总计(万元),465474,453915,339198,286611,249513,215892,174393,		
  
