报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),3479,1015,1105,2290,2500,2129,2028,2264,3162,1099,10500,168,788,44,75,229,788,1147,1858,1877,1212,356,294,193,146,468,988,1327,195,617,759,
应付账款(万元),74868,78046,107929,110915,81734,78278,74109,61621,48742,48014,47150,43353,32663,26092,23793,24351,16727,17744,21787,19019,14461,11735,7230,7254,4874,4968,5713,6328,6123,5631,4510,
预收账款(万元),4230,2132,3691,3493,8840,2722,2580,3046,17,12,10,10,103,108,76,133,10,232,1655,1073,1190,863,500,348,81,485,503,360,1045,3658,4675,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应付职工薪酬(万元),286,572,666,580,516,551,22,14,6,3,--,4,0,--,0,0,--,--,--,5,--,1,--,0,1,--,--,--,--,--,--,
应交税费(万元),11468,13784,11729,9954,7941,7824,6352,2347,2892,3247,2898,1856,3421,3816,3269,2481,3464,3314,834,861,1637,1702,513,386,201,3,429,665,379,-29,237,
应付利息(万元),1598,765,52,74,83,69,47,94,74,69,58,69,51,54,61,62,63,82,64,45,31,18,--,0,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),10266,5243,15893,19714,761,1906,8918,6599,24382,797,940,676,310,680,473,183,219,302,338,467,110,136,37,11,32,43,718,19,46,590,3195,
预提费用(万元),--,--,--,--,--,--,234,67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),4563,4165,6909,775,6874,6387,1017,16998,7592,7592,9892,3300,6600,6600,8978,9700,8800,8800,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他流动负债(万元),555,193,18,--,--,--,483,653,--,--,--,--,--,--,--,--,--,--,176,8,271,271,255,255,251,255,--,180,180,130,130,
流动负债合计(万元),133556,123619,163177,179708,141534,127031,157789,147435,123627,99800,91319,67273,59548,54503,55116,57869,44952,50796,48358,39917,32696,22102,14828,13396,7585,7221,10352,10878,9968,12496,13505,
长期借款(万元),48624,49124,42026,38165,21458,21761,21948,26568,15580,7000,8000,9975,2975,2799,6253,4808,8676,8676,14609,10234,6087,2697,--,0,--,--,--,--,--,--,--,
应付债券(万元),49730,49717,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
长期应付款(万元),--,--,22008,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
预计非流动负债(万元),5598,5479,9534,5483,5776,5287,1187,981,406,312,592,499,413,345,129,273,299,367,481,422,325,278,307,251,175,174,149,183,163,69,57,
长期递延收益(万元),362,391,549,566,421,470,657,657,477,489,511,522,--,545,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),52,36,33,76,81,30,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,533,--,450,458,458,458,--,--,--,--,--,0,--,--,--,--,--,--,--,
非流动负债合计(万元),104366,104747,74149,44291,27736,27548,23792,28206,16463,7801,9103,10996,3921,3688,6832,5540,9434,9502,15090,10656,6412,2975,307,251,175,174,149,183,163,69,57,
负债合计(万元),237922,228366,237326,223999,169270,154579,181580,175641,140090,107601,100422,78269,63468,58191,61949,63408,54386,60298,63448,50573,39108,25077,15135,13647,7760,7395,10500,11062,10131,12565,13562,
实收资本(或股本)(万元),67038,67038,67044,44696,44696,44696,44890,37352,37352,37352,37352,37352,26680,26680,26680,26680,26680,26680,26680,26680,13340,13340,13340,13340,6670,6670,6670,5000,5000,3000,2500,
资本公积(万元),90688,90688,90555,112901,112858,112870,112726,1747,1746,1746,1747,1747,9751,9751,9751,9751,9751,9751,9751,9751,23091,23091,23091,23091,29761,29761,29761,4689,4689,78,--,
减:库存股(万元),130,130,130,130,130,130,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
专项储备(万元),1253,1216,993,1002,973,924,881,768,632,576,509,408,311,290,289,207,200,220,248,214,189,170,--,0,--,--,--,--,--,--,--,
盈余公积(万元),5037,4610,4864,4817,4697,4432,4698,3843,3344,3198,3212,2754,2436,2380,1690,1690,1690,1690,1049,1049,1049,1049,599,599,599,599,370,370,370,370,171,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),53469,50946,56782,48781,39251,37180,38887,31872,25587,24322,25326,21119,21729,20899,20334,16302,15243,14727,13956,10876,9848,9428,8679,6585,5593,5392,5683,5123,3334,3233,1437,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,-1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),215940,213889,220057,211482,202400,199898,202080,75582,68661,67195,68147,63380,60907,60001,58745,54631,53565,53070,51685,48570,47518,47079,45710,43615,42624,42422,42485,15183,13394,6681,4108,
少数股东权益(万元),687,1357,631,735,1443,1916,2323,2519,1956,2009,2005,1358,774,777,660,219,100,100,100,--,--,--,0,0,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),216627,215247,220687,212216,203843,201814,204404,78101,70617,69204,70152,64738,61682,60778,59404,54850,53664,53169,51785,48570,47518,47079,45710,43615,42624,42422,42485,15183,13394,6681,4108,
负债和所有者权益(或股东权益)总计(万元),454549,443613,458013,436216,373112,356392,385984,253742,210707,176805,170574,143007,125150,118969,121353,118258,108050,113467,115233,99144,86625,72155,60845,57262,50384,49817,52985,26245,23525,19246,17670,		
  
