报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,0,42547,--,--,--,--,23000,24000,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),142738,139980,145788,154711,132270,128737,126397,134343,116254,113431,113437,125772,111999,111132,119204,132720,74134,74003,96046,92097,88372,72651,71589,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),150,150,150,150,150,150,150,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,58265,--,55978,--,55224,--,55030,--,55277,--,29944,--,15496,--,15238,--,15293,15500,--,--,12714,--,
累计折旧(万元),--,16114,--,14612,--,13274,--,12008,--,10903,--,10162,--,10022,--,9652,--,9404,9129,--,--,5460,--,
固定资产净值(万元),--,42151,--,41366,--,41950,--,43022,--,44374,--,19783,--,5475,--,5587,--,5889,6371,--,--,7254,--,
固定资产减值准备(万元),--,77,--,77,--,77,--,77,--,77,--,77,--,77,--,77,--,77,77,--,--,103,--,
固定资产(万元),43026,42075,40815,41290,41461,41874,42439,42945,43871,44297,44780,19706,19983,5398,5439,5510,5645,5812,6294,6753,7083,7150,7642,
在建工程(万元),--,--,--,--,712,712,712,712,745,747,746,19595,19120,32828,30925,29311,26626,23619,15889,3027,1813,345,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),7902,7844,7886,7950,7943,7982,8043,8105,8169,8224,8263,8326,8354,8355,8376,8433,8464,8491,8634,8910,9143,9343,520,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,79,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1466,1234,1048,1048,1226,1165,1321,1321,2240,1488,1937,1937,1071,1020,1785,1785,1214,1109,2111,1729,2358,1942,2162,
其他非流动资产(万元),1065,1065,1047,1047,1048,1048,1048,1048,1047,1047,1047,1047,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),53609,52367,50946,51485,52540,52931,53713,54131,56072,55804,56774,50612,48529,47600,46526,45040,41948,39032,32928,20419,20397,18859,10325,
资产总计(万元),196347,192347,196734,206197,184810,181668,180110,188475,172326,169235,170211,176383,160528,158732,165730,177760,116082,113035,128974,112516,108769,91510,81914,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,480,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,1000,450,72,--,675,1168,700,--,--,499,--,798,482,--,--,238,--,--,--,--,--,
应付账款(万元),--,4114,4625,7222,3932,3959,1085,6034,6202,5566,3879,5312,5069,2519,2793,5711,3920,3417,6913,5866,7681,7682,8249,
预收账款(万元),1158,1036,884,732,1104,1165,1206,493,1273,938,1284,769,1567,2311,2061,1662,1661,644,1192,1323,2509,5364,6179,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),6058,6302,5609,10929,4443,6898,4015,8613,3778,4981,2424,8847,4293,4506,1803,8243,1593,4700,8936,7248,9385,6631,5763,
应交税费(万元),3899,3188,2565,6079,3043,2674,1597,3361,2045,1350,1809,3968,1430,1577,646,5289,1611,2292,5948,4186,5896,3780,3956,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),773,2875,3857,3316,2912,2699,4648,3210,4335,4247,4845,3593,2239,1917,2438,3354,1889,1631,3452,2595,2824,2211,1539,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),16242,17516,18541,28727,15505,17394,13227,22879,18334,17083,14721,22989,14598,13627,10223,24259,10675,12921,26441,21218,28296,25669,28686,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),30,55,23,22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,182,
其他非流动负债(万元),1225,554,--,1065,1706,1706,2473,2473,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),1255,609,23,1087,1706,1706,2473,2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,
负债合计(万元),17497,18124,18564,29814,17211,19100,15700,25352,18334,17083,14721,22989,14598,13627,10223,24259,10675,12921,26441,21218,28296,25669,28869,
实收资本(或股本)(万元),72000,72000,60000,60000,60000,60000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,35000,35000,35000,35000,35000,35000,20000,
资本公积(万元),5647,5647,17150,17150,16891,16891,36891,36891,36891,36891,36891,36891,36891,36891,36891,36891,2087,2087,2087,2087,2087,1429,1429,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),9312,9312,9312,9312,9048,9048,9048,9048,8759,8759,8759,8759,8350,8350,8350,8350,8196,8196,7332,6297,4892,3356,1878,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),91891,87261,91700,89912,81655,76627,78468,77180,68343,66503,69855,67745,60690,59876,70273,68272,60130,54840,58127,47914,38518,26065,29726,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-7,-10,-13,-1,-24,-8,12,
归属于母公司股东权益合计(万元),178850,174223,178171,176383,167599,162568,164411,163122,153992,152152,155490,153394,145930,145105,155507,153501,105407,100114,102533,91297,80473,65842,53045,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),178850,174223,178171,176383,167599,162568,164411,163122,153992,152152,155490,153394,145930,145105,155507,153501,105407,100114,102533,91297,80473,65842,53045,
负债和所有者权益(或股东权益)总计(万元),196347,192347,196734,206197,184810,181668,180110,188475,172326,169235,170211,176383,160528,158732,165730,177760,116082,113035,128974,112516,108769,91510,81914,		
  
