报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,--,--,--,--,
无形资产(万元),6141,6467,4959,4965,5032,5085,5054,4639,4651,4357,4686,1379,1394,1341,1358,1374,1390,1387,1329,1341,1348,1352,1364,1375,1382,920,1188,
开发支出(万元),129,88,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,0,--,--,--,--,
商誉(万元),5979,5935,1755,1755,1755,1755,1755,1755,1755,1755,--,--,--,--,--,0,0,0,0,--,--,--,0,--,--,--,--,
长期待摊费用(万元),285,422,236,219,229,329,224,319,159,226,73,32,37,50,68,71,90,48,59,74,72,64,13,282,50,97,167,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1392,1311,1334,1317,1266,1222,1321,1297,1265,1289,730,179,170,171,154,146,147,147,124,133,116,117,89,105,116,92,71,
其他非流动资产(万元),1104,1092,30,92,67,151,40,355,119,112,242,210,194,18,--,128,0,0,0,--,--,--,0,--,--,--,--,
非流动资产合计(万元),51223,49702,42429,42576,42550,43016,32641,32493,32404,32324,28758,16472,16180,15746,15699,15975,15724,14876,14391,13991,13548,13687,12729,13153,13192,12500,12714,
资产总计(万元),131496,129466,123407,116992,114518,113434,110948,106817,104492,104484,99398,64477,63040,61863,61178,58501,58866,57837,57567,57295,54602,55002,54129,30037,32089,29533,24007,
短期借款(万元),1450,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,1960,5000,4600,2000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,0,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,0,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,0,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,--,--,--,--,
衍生金融负债(万元),129,221,208,189,18,9,10,7,107,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,--,--,--,422,
应付账款(万元),7323,7184,8696,7525,5901,6103,8095,7288,6647,6384,8006,5805,4379,5094,5391,3951,4294,4320,5032,6140,3922,5075,4891,5192,5807,6546,5825,
预收账款(万元),630,476,1163,652,425,367,767,270,379,498,492,55,39,83,98,110,136,137,337,158,105,97,114,163,71,76,102,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,--,--,--,--,
应付职工薪酬(万元),2411,3326,2399,1999,2654,2848,2312,2062,2219,2555,2500,605,695,841,715,562,719,781,553,481,544,566,474,342,441,332,289,
应交税费(万元),1021,1238,1278,1140,763,1075,1781,1519,1145,2039,1406,229,163,86,359,250,226,77,235,420,150,221,626,530,407,609,192,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,6,13,16,6,
应付股利(万元),27,27,27,27,32,32,--,708,--,--,13,13,--,--,--,0,0,0,0,0,--,--,0,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2157,2142,1919,1566,1865,2075,1009,1740,1445,1735,871,314,415,490,170,131,185,227,170,155,179,175,249,128,187,79,96,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,0,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,0,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,0,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,500,500,2000,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,--,--,--,--,
流动负债合计(万元),15149,14614,15690,13097,11657,12509,13974,13595,11943,13216,13287,7021,5691,6594,6732,5003,5560,5540,6328,7354,4901,6134,6355,8821,12426,14259,8932,
长期借款(万元),1279,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,1000,1000,1500,2500,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,--,--,--,--,
预计非流动负债(万元),3089,3088,688,682,665,631,559,571,560,555,411,395,367,357,387,389,381,366,363,416,340,344,344,401,386,313,264,
长期递延收益(万元),571,571,416,418,418,418,438,456,504,492,554,89,107,125,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),77,80,123,126,129,130,114,113,110,111,91,--,--,--,--,0,0,0,0,0,--,--,0,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,--,--,--,--,
非流动负债合计(万元),5015,3738,1226,1226,1211,1178,1112,1140,1174,1158,1055,485,475,482,387,389,381,366,363,416,340,344,344,1401,1386,1813,2764,
负债合计(万元),20164,18352,16916,14323,12869,13687,15085,14735,13117,14374,14343,7506,6165,7076,7119,5393,5941,5906,6691,7770,5241,6478,6699,10222,13812,16073,11696,
实收资本(或股本)(万元),51021,51021,51021,51021,51033,51033,51033,51033,25643,25623,25623,18656,18656,18400,18400,18400,9200,9200,9200,9200,9200,9200,9200,6900,6900,6900,6335,
资本公积(万元),8182,8171,8156,8141,8164,8132,8352,7846,33217,33017,32972,19752,19709,18628,18628,18628,27828,27828,27828,27828,27828,27828,27828,3400,3400,3400,0,
减:库存股(万元),553,553,553,553,1179,1179,--,--,26,26,--,--,--,--,--,0,0,0,0,0,--,--,0,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,0,--,--,--,--,
盈余公积(万元),6914,6914,6505,6505,6505,6505,6159,6159,6159,6159,5813,1527,1527,1527,1208,1208,1208,1208,928,928,928,928,750,750,750,342,1566,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,0,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),44393,43195,39283,36002,35142,33122,29133,26002,25642,24652,20468,17248,17195,16464,16040,15079,14898,13944,13132,11757,11539,10684,9768,8901,7343,2844,4411,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-217,-206,-208,-249,-211,-188,-134,-116,-116,-136,-117,-26,--,
归属于母公司股东权益合计(万元),109141,108957,104903,102054,101043,99131,95549,91763,91077,89809,85055,56972,56874,54787,54058,53108,52925,51930,50877,49525,49361,48524,47431,19815,18276,13461,12311,
少数股东权益(万元),2190,2158,1588,615,606,616,313,319,298,301,--,--,--,--,--,--,0,0,0,0,--,--,0,--,--,--,--,
所有者权益(或股东权益)合计(万元),111331,111114,106492,102669,101649,99747,95863,92082,91375,90110,85055,56972,56874,54787,54058,53108,52925,51930,50877,49525,49361,48524,47431,19815,18276,13461,12311,
负债和所有者权益(或股东权益)总计(万元),131496,129466,123407,116992,114518,113434,110948,106817,104492,104484,99398,64477,63040,61863,61178,58501,58866,57837,57567,57295,54602,55002,54129,30037,32089,29533,24007,		
  
