报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,
应付账款(万元),6951,6294,6054,5594,4721,5490,3133,2804,
预收账款(万元),52,27,47,18,118,45,1,10,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1834,2004,1904,1508,783,1211,1078,940,
应交税费(万元),538,399,944,466,388,275,446,305,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),547,538,331,363,346,238,145,250,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),9922,9262,9379,8049,6456,7358,4804,4310,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),787,791,639,599,418,442,341,226,
长期递延收益(万元),1376,1416,1669,1066,1035,559,273,123,
递延所得税负债(万元),1624,1489,1229,1176,27,954,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),3787,3696,3538,2841,1480,1955,614,349,
负债合计(万元),13709,12958,12917,10891,7936,9312,5417,4659,
实收资本(或股本)(万元),6000,6000,4500,4500,4500,4500,4500,4500,
资本公积(万元),43999,43999,4799,4799,2550,4799,2550,2550,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),2250,2250,2250,1862,1490,1265,1029,647,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),19735,17063,13812,10630,12122,8192,8968,8543,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),72482,70016,26266,22010,20369,18439,16721,16070,
少数股东权益(万元),--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),72482,70016,26266,22010,20369,18439,16721,16070,
负债和所有者权益(或股东权益)总计(万元),86191,82974,39183,32901,28305,27751,22138,20729,		
  
