报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,
未分配利润(万元),7538,4658,3849,3070,11335,10624,8535,7997,7865,9149,6583,7630,8136,7737,13641,16820,15748,15247,16298,20729,20146,19698,19695,18894,18742,18126,18643,17688,17926,17424,16053,15966,14584,13902,9745,8702,6320,2950,249,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,
归属于母公司股东权益合计(万元),121421,118201,116353,115927,124323,125926,125158,124566,70256,70831,68390,69710,69779,70013,75148,76415,75343,74842,75889,76655,76025,75577,74489,73688,72536,71920,72194,71239,70677,70175,68281,68193,28763,28082,19141,17618,15236,11917,8142,
少数股东权益(万元),2757,2821,2883,4967,5068,5162,5552,3879,4337,4778,5063,5216,5324,5456,2468,2501,2489,2545,2591,2518,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,348,653,
所有者权益(或股东权益)合计(万元),124178,121021,119235,120893,129392,131089,130710,128445,74593,75609,73453,74926,75103,75469,77616,78916,77832,77387,78480,79173,76025,75577,74489,73688,72536,71920,72194,71239,70677,70175,68281,68193,28763,28082,19141,17618,15236,12265,8795,
负债和所有者权益(或股东权益)总计(万元),149046,145726,141175,133786,147399,150732,144139,159598,89097,92295,92502,93939,92654,92847,92366,92390,93518,92989,97219,95820,88553,89109,89111,86355,83406,81183,76759,76904,73989,75079,73138,76142,37070,37256,27267,25899,23686,22040,15908,		
  
