报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),1200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),64374,--,60391,--,51107,--,47750,--,34883,--,34817,--,34120,--,33977,32068,--,--,
累计折旧(万元),22176,--,20329,--,18870,--,17475,--,16190,--,14969,--,13681,--,12408,9915,--,--,
固定资产净值(万元),42198,--,40062,--,32237,--,30275,--,18693,--,19848,--,20439,--,21569,22153,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),42198,39628,40062,32084,32237,29862,30275,31461,18693,19241,19848,20448,20439,20949,21569,22153,20720,21799,
在建工程(万元),3146,1139,1760,9382,6818,5965,5563,3237,15725,15393,14062,13464,13783,11781,9341,619,2106,829,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),7893,5326,5366,5307,5347,5389,5433,5482,5533,5584,5636,5689,5742,5796,5850,6070,6234,6165,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),58548,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),117,97,112,100,50,58,66,74,83,91,99,108,116,124,132,165,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),409,231,219,141,161,158,164,207,213,205,190,219,224,162,143,140,168,185,
其他非流动资产(万元),16,71,104,278,500,1462,389,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),113752,46492,47624,47291,45113,42893,41891,40461,40247,40514,39836,39928,40304,38812,37036,29147,29228,28978,
资产总计(万元),190457,118056,108977,105553,103081,100467,96679,95303,95238,88616,86722,89775,96203,64231,62773,54405,50831,43721,
短期借款(万元),6500,6500,3000,2400,2400,3400,3400,4900,4900,5400,5400,3000,4500,6400,6400,4700,7750,7975,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),13412,12328,8621,12226,12060,10455,8732,9769,9009,3941,3636,7609,5577,5060,3793,5795,4708,6603,
预收账款(万元),2484,3734,4243,5030,4421,4069,3231,1751,1552,1123,762,555,790,1476,2492,2221,2403,3052,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),968,762,876,913,1001,584,878,611,605,492,563,654,692,280,528,585,417,585,
应交税费(万元),1420,513,872,716,1090,517,709,474,997,871,566,403,1485,785,563,219,437,-481,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,689,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3625,3565,3590,--,--,--,--,18,116,92,69,64,35,--,46,46,1,148,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),90,--,--,--,--,1800,1800,1925,2975,1375,1375,2800,2800,4000,4000,4390,2960,2200,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),28499,27402,21202,21284,20973,20824,18750,19447,20843,13294,12371,15085,15878,18001,17822,17956,18676,20081,
长期借款(万元),6352,--,--,--,--,--,--,--,--,1800,1800,2975,9275,9475,9475,7275,7840,3300,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),293,335,377,419,461,503,545,587,630,672,714,756,798,714,753,793,937,--,
递延所得税负债(万元),476,1,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1081,
非流动负债合计(万元),7121,336,381,419,461,503,545,587,630,2472,2514,3731,10073,10189,10228,8068,8777,4381,
负债合计(万元),35620,27738,21584,21703,21434,21327,19295,20035,21472,15766,14885,18815,25951,28190,28050,26023,27453,24462,
实收资本(或股本)(万元),13123,11104,11104,10934,10934,10934,10934,10934,10934,10934,10934,10934,10934,8200,8200,8200,8200,8200,
资本公积(万元),99523,39011,38711,35031,35031,35031,35031,35031,35031,35031,35031,35031,35031,5665,5665,5665,5665,5665,
减:库存股(万元),3565,3565,3565,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
盈余公积(万元),4333,4333,4333,3251,3251,3251,3251,2587,2587,2587,2587,2086,2086,2086,2086,1452,951,539,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),41423,39436,36811,34633,32431,29923,28167,26715,25214,24297,23285,22909,22200,20090,18772,13065,8561,4854,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),154837,90318,87394,83850,81647,79140,77384,75268,73766,72850,71837,70960,70251,36041,34723,28382,23378,19258,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),154837,90318,87394,83850,81647,79140,77384,75268,73766,72850,71837,70960,70251,36041,34723,28382,23378,19258,
负债和所有者权益(或股东权益)总计(万元),190457,118056,108977,105553,103081,100467,96679,95303,95238,88616,86722,89775,96203,64231,62773,54405,50831,43721,		
  
