报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),5987,6165,6279,6504,2484,2668,2098,2010,2142,1147,649,716,770,837,759,757,809,866,741,789,763,806,750,114,89,15,18,20,--,--,
开发支出(万元),266,75,79,--,198,0,0,0,0,12,777,746,492,259,266,188,188,184,210,184,183,183,183,807,--,--,--,--,--,--,
商誉(万元),165680,165680,166094,166094,90121,90121,89958,89958,89958,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,1086,1089,855,
长期待摊费用(万元),78,82,62,61,65,69,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3438,3143,3275,3282,2968,2793,3186,2879,2826,2652,2283,2369,2204,2281,1738,1671,1661,1661,1234,1176,1140,1133,660,631,662,645,821,665,145,85,
其他非流动资产(万元),198,172,80,89,200,74,0,94,106,418,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),220393,222039,204645,203824,113621,111211,110970,108059,117624,17868,19878,18473,17733,17790,18180,18069,11455,10928,10086,4473,4327,4473,4083,3945,3146,3118,3150,3011,2384,1959,
资产总计(万元),443335,455205,416836,445670,302224,325141,305967,298862,326510,108841,98178,93589,87951,96515,86519,80903,78995,82122,75133,73424,68548,74586,66137,71016,31350,30477,24817,24881,14253,13850,
短期借款(万元),5692,5823,1009,5765,--,--,--,--,1500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,800,--,--,600,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,334,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),41147,49304,33467,35915,27615,38331,26100,26156,25381,23636,18057,14008,11379,20359,12190,9790,9515,13115,7924,8194,4005,8765,4387,9300,5234,4163,3070,4167,1418,2893,
预收账款(万元),7594,8624,7861,12323,15081,14264,9913,10919,14327,204,157,1626,550,241,0,0,0,--,0,0,0,254,3,1,2,2,2,215,107,609,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1986,6272,4603,4013,3402,6027,6993,5368,3865,5142,3238,3140,2185,2944,2650,994,1128,2508,2112,976,821,2183,1626,1287,544,2616,1811,2522,1569,1027,
应交税费(万元),4817,6050,4550,5353,3307,3275,2863,3570,2079,1841,1754,1597,1818,2024,1388,1036,1528,1389,681,727,1458,1698,794,758,1151,933,265,885,538,82,
应付利息(万元),11,8,8,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),21351,22046,13048,35654,11384,26592,27075,25166,54626,4822,2915,3066,2319,2936,3353,3268,1602,1380,1636,1403,858,1721,1279,1284,623,1319,985,1100,566,1746,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),82598,98127,64880,99032,60789,88489,72944,71178,101779,35644,26121,23437,18251,28504,19581,15088,13773,18392,12352,11299,7143,14622,8089,12630,7554,9033,6932,8889,4198,6956,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),103,113,136,143,149,155,181,183,187,193,219,223,223,234,237,239,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),163,155,190,183,71,85,69,72,72,75,31,60,21,22,11,24,20,24,93,109,19,19,38,35,55,99,84,63,97,128,
长期递延收益(万元),109,113,117,121,19,23,28,32,36,155,173,185,200,215,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),801,823,1278,1299,232,240,224,242,262,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,200,0,0,--,0,0,88,93,1,2,2,2,20,--,30,10,
非流动负债合计(万元),1175,1203,1721,1746,471,503,502,529,557,423,423,468,444,471,449,263,20,24,93,109,107,112,38,37,57,101,104,63,127,138,
负债合计(万元),83773,99330,66602,100778,61261,88992,73446,71707,102337,36067,26545,23904,18695,28975,20030,15351,13794,18416,12445,11408,7250,14733,8127,12668,7610,9134,7036,8952,4325,7095,
实收资本(或股本)(万元),89398,89398,88245,88245,44393,44393,44393,44393,27746,22880,22880,22880,22880,22880,22880,22880,17600,17600,17600,17600,17600,17600,17600,8800,6600,6600,6600,6600,1080,900,
资本公积(万元),211974,211648,204555,204555,146760,146760,146760,146760,163409,20916,20916,20916,20916,20916,20916,20916,26196,26196,26196,26196,26196,26196,26198,34998,3504,3504,3504,3504,--,--,
减:库存股(万元),7938,7938,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4205,4205,3628,3628,3628,3628,2822,2822,2822,2822,2147,2147,2147,2147,1791,1791,1791,1791,1411,1411,1411,1411,711,711,711,711,265,265,715,678,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),65060,59959,53455,47744,45832,40955,38318,33164,30108,26074,25445,23689,23364,21635,20688,19723,19614,18119,17482,16809,16091,14646,13493,13828,12907,10508,7387,5506,8098,5136,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),360061,356028,349882,344171,240613,235736,232293,227139,224085,72692,71387,69631,69306,67578,66275,65310,65201,63706,62688,62016,61298,59852,58002,58338,23723,21324,17756,15876,9893,6714,
少数股东权益(万元),-499,-153,352,721,351,413,228,17,89,82,246,53,-50,-37,215,242,--,--,0,--,--,0,7,10,17,19,25,53,34,42,
所有者权益(或股东权益)合计(万元),359562,355875,350234,344892,240964,236149,232521,227155,224173,72774,71633,69685,69256,67540,66489,65551,65201,63706,62688,62016,61298,59852,58010,58348,23740,21343,17782,15929,9928,6756,
负债和所有者权益(或股东权益)总计(万元),443335,455205,416836,445670,302224,325141,305967,298862,326510,108841,98178,93589,87951,96515,86519,80903,78995,82122,75133,73424,68548,74586,66137,71016,31350,30477,24817,24881,14253,13850,		
  
