报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),37922,33646,39341,33795,27114,23131,27152,18270,10993,10877,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),183213,178822,184449,178820,170626,64194,67885,56647,44194,39408,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),183213,178822,184449,178820,170626,64194,67885,56647,44194,39408,
负债和所有者权益(或股东权益)总计(万元),213073,203426,212891,209052,197829,91483,100447,82572,78532,63796,		
  
