报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
累计折旧(万元),--,2185,--,2040,--,--,1887,1782,--,1461,--,--,--,
固定资产净值(万元),--,645,--,770,--,--,733,800,--,1030,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),698,645,713,770,777,871,733,800,945,1030,1067,469,707,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),212,246,100,113,127,47,44,56,86,63,50,26,40,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),6,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),131,119,192,165,205,15,23,40,76,116,174,67,19,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),218,225,221,240,249,251,186,193,178,172,81,96,276,
其他非流动资产(万元),--,--,--,--,0,514,433,433,433,302,238,--,--,
非流动资产合计(万元),3637,3591,3669,2243,2297,2680,2427,2515,2710,1996,1810,658,1042,
资产总计(万元),168340,167029,173322,173905,171504,82067,78472,75866,70982,68059,45704,33874,25042,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,1033,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),44,30,23,20,22,14,16,7,60,63,44,50,61,
预收账款(万元),3301,3253,2925,3572,3606,3341,2933,4714,4389,3821,2275,1928,1413,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1087,1032,1019,1797,876,812,720,1554,620,1488,1024,671,646,
应交税费(万元),-782,-831,-1226,-1138,-92,-528,474,38,718,-152,-193,-77,490,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,1242,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1429,1093,1892,1815,2816,1835,1412,1534,1150,1309,1378,379,195,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),14938,15439,16543,18136,18638,19719,20505,20191,18900,21009,14974,12584,11743,
流动负债合计(万元),20017,20016,21176,24203,25866,25193,26059,28037,27080,27537,19501,15535,15582,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,45,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,0,0,0,0,0,45,0,
负债合计(万元),20017,20016,21176,24203,25866,25193,26059,28037,27080,27537,19501,15579,15582,
实收资本(或股本)(万元),10000,10000,10000,10000,10000,7500,7500,7500,7500,7500,7500,7500,1000,
资本公积(万元),87978,87978,87978,87978,87978,4427,4427,4427,4427,4427,4435,4435,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),5000,5000,5000,5000,3750,3750,3750,3750,3750,3750,2613,675,512,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),45598,43964,48900,45913,43150,40489,36086,31617,27978,24262,11639,5713,7856,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),148535,146908,151916,148933,144893,56177,51757,47291,43651,39935,26187,18323,9368,
少数股东权益(万元),-211,106,230,769,744,696,655,537,252,586,16,-27,92,
所有者权益(或股东权益)合计(万元),148324,147013,152145,149702,145637,56873,52412,47828,43903,40522,26202,18295,9460,
负债和所有者权益(或股东权益)总计(万元),168340,167029,173322,173905,171504,82067,78472,75866,70982,68059,45704,33874,25042,		
  
