报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2083,1752,1412,1064,2134,1793,2220,1328,284,612,631,500,633,797,955,1799,1593,706,480,456,533,1406,1632,2959,1339,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),134214,138141,114737,113808,85751,70703,80664,110541,131324,123129,108224,128411,110370,120134,128280,139866,141786,129132,147730,150374,166876,215187,152279,90136,117129,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),262178,260557,226715,235004,75780,15325,11954,3699,6909,6158,9027,--,4905,--,--,--,7885,--,--,--,--,97,--,--,--,
流动资产合计(万元),923923,916698,842977,788737,761960,431674,401880,390577,464937,440537,404942,335062,406547,381106,378405,372842,321453,330471,317477,346665,307139,406841,333362,281678,263195,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),196,196,196,196,196,196,196,196,196,196,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,230,230,230,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),301,306,311,316,322,327,332,337,358,361,364,368,371,374,377,381,384,387,390,394,397,--,--,--,--,
固定资产原值(万元),--,762906,--,761682,--,656095,592587,518550,--,668696,660969,663744,--,654111,653199,652712,--,643159,641963,634457,626237,583079,557505,503844,--,
累计折旧(万元),--,351690,--,328222,--,305343,299012,288226,--,401914,391112,384402,--,362121,350817,339488,--,316518,305158,293840,282419,260330,236654,197731,--,
固定资产净值(万元),--,411216,--,433460,--,350751,293574,230324,--,266782,269857,279342,--,291990,302381,313224,--,326641,336804,340617,343819,322750,320852,306113,--,
固定资产减值准备(万元),--,352,--,530,--,543,345,345,--,3909,3909,3909,--,1470,1416,1416,--,700,700,700,700,369,369,--,--,
固定资产(万元),423342,410864,420745,432930,387679,350208,293229,229980,295250,262873,265948,275434,285420,290520,300965,311808,322368,325940,336104,339917,343118,322381,320483,306113,253804,
在建工程(万元),22079,35816,28017,22634,68637,98427,149367,190402,51030,65309,60240,54258,43465,40824,40934,36239,34311,39802,35286,34124,35827,52228,61304,49720,76998,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),22543,20200,26074,25987,27186,30693,26907,27007,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),27580,27751,27931,28061,28247,28475,28703,28932,45670,45554,35637,35913,34235,34501,36526,29083,29093,28795,27764,27951,28023,15445,13842,12809,6759,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1630,78,907,563,--,--,--,--,649,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),709,221,230,104,128,128,131,140,232,65,74,83,91,100,109,117,126,136,147,157,169,195,220,272,323,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),5640,5670,5542,5662,3088,2908,2830,2849,2782,2344,2237,2233,2350,3029,3020,3302,3302,3041,3053,3063,3252,4611,4644,4051,3622,
其他非流动资产(万元),16624,16733,16949,16934,15948,15941,15941,15941,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),519013,517758,525995,532825,531429,527304,517637,495783,395517,376702,364500,368287,365932,370978,382009,381837,390147,398102,402743,405605,410787,395508,400723,373195,341737,
资产总计(万元),1442936,1434456,1368972,1321562,1293390,958977,919517,886361,860454,817239,769442,703349,772479,752085,760415,754679,711600,728573,720220,752271,717926,802348,734085,654873,604932,
短期借款(万元),--,--,--,--,--,--,--,--,10000,10000,10000,--,--,--,--,4000,4000,17629,36629,40138,69584,65073,41921,26079,96990,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,441,441,98,21,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),78882,77287,69901,68515,64437,62141,78908,88104,77187,73829,71636,63148,55638,45858,41687,50784,39046,40456,39941,37187,51000,67621,49914,7037,29850,
应付账款(万元),251899,240740,189948,213091,235543,235882,194488,164059,175759,177509,178003,167953,179441,197103,182847,174243,159792,165192,160707,168109,155265,204819,172715,158273,98458,
预收账款(万元),7177,7741,10127,9646,11139,10206,12551,17850,22056,19692,23527,24473,20367,34094,25130,37311,22817,19495,18156,31502,31929,32694,27886,36011,12573,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2321,1917,1581,1240,1561,1717,1869,1223,1198,1214,1029,1508,1567,1750,1476,3062,1496,1424,894,2225,243,1250,335,494,681,
应交税费(万元),3313,4057,5299,7522,2899,3777,3581,2450,3735,4658,4590,-1344,7370,-709,495,-2514,3730,-4767,-3758,-2272,-9850,-8903,-4847,-999,10241,
应付利息(万元),301,358,807,520,994,731,920,708,3574,2823,1816,782,3294,2388,1612,1055,3958,2557,1582,670,--,--,--,--,--,
应付股利(万元),--,32000,--,--,--,--,--,--,--,--,--,28593,--,--,60000,--,--,20785,20785,--,--,7116,3061,1971,3217,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),10838,9804,8403,10446,15583,15414,15658,15836,20057,19729,18663,14986,17278,22836,21237,22218,22097,28673,18986,15171,16933,11732,19542,18008,18610,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),63378,95027,76426,67844,66747,93844,87531,92531,71331,121281,61256,35666,45666,45235,65647,66747,66847,37647,37847,16647,16647,80925,91925,54829,46000,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),418110,468931,362491,378823,398902,423711,395506,382761,384898,430735,370519,335764,330620,348998,400571,357003,323805,329091,331769,309378,331751,462327,402452,301703,316619,
长期借款(万元),72850,54531,109248,118352,116253,203186,214174,209547,171613,105519,154433,99335,79335,68471,48471,59582,61994,91606,91918,113529,118941,85100,80100,116342,95252,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,49888,49850,49813,49775,49738,49700,49650,49625,49588,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),144135,112597,78153,20739,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),18450,18811,19068,19426,19784,20137,20443,20736,20753,--,--,--,11132,--,--,--,4885,--,--,--,--,--,--,--,--,
递延所得税负债(万元),114,123,153,151,--,--,8,--,--,--,--,--,--,33,33,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,20953,10946,11075,--,10489,9239,4847,--,2789,2827,2864,2902,1500,1500,1500,--,
非流动负债合计(万元),235549,186061,206622,158668,136037,223322,234625,230283,192666,126472,165379,160297,140316,128805,107518,114167,116579,144045,144369,165981,121843,86650,81600,117842,95252,
负债合计(万元),653660,654992,569113,537491,534939,647034,630131,613044,577564,557207,535898,496061,470936,477803,508089,471170,440384,473136,476139,475359,453594,548977,484052,419546,411871,
实收资本(或股本)(万元),80000,80000,80000,80000,80000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,
资本公积(万元),412397,412397,412397,412397,412397,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,1869,2524,2524,2524,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),22,19,16,13,9,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),77608,77608,77608,77608,69906,69906,69906,69906,59905,50025,50025,50025,50025,41367,41367,41367,41367,35365,35365,35499,35499,33989,29392,26057,23040,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),219324,209642,230137,214450,196387,178421,155754,139644,159086,146115,119637,93395,187654,169068,147091,178201,165955,156146,144800,177505,164930,156994,153286,143889,105759,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,-22,-23,-22,--,-34,-24,-9,-16,-15,-16,-19,-18,--,--,--,--,
归属于母公司股东权益合计(万元),789267,779473,799884,784103,758536,312077,289469,273344,282900,260045,233566,207325,301584,274328,252361,283486,271233,255422,244075,276912,264337,252853,245203,232470,191324,
少数股东权益(万元),9,-9,-26,-32,-85,-133,-83,-28,-10,-13,-23,-37,-42,-46,-35,23,-17,15,6,-1,-5,518,4830,2857,1737,
所有者权益(或股东权益)合计(万元),789276,779464,799859,784071,758451,311944,289386,273317,282890,260032,233544,207288,301543,274282,252326,283509,271216,255437,244081,276911,264332,253371,250033,235327,193061,
负债和所有者权益(或股东权益)总计(万元),1442936,1434456,1368972,1321562,1293390,958977,919517,886361,860454,817239,769442,703349,772479,752085,760415,754679,711600,728573,720220,752271,717926,802348,734085,654873,604932,		
  
