报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,2008-06-30,2007-12-31,2007-06-30,
其他应收款(万元),83862,82550,55799,55019,59452,56322,47736,38369,39931,50941,105000,42301,73295,56306,75633,42703,47536,37646,74023,36583,23918,30610,31615,35075,32626,33406,77574,36997,26182,23850,9214,8686,0,0,0,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,
存货(万元),2476186,1987280,2013219,1814430,1710232,1737844,1779267,1604418,1649045,1575055,1623446,1325060,1083590,997832,988804,911543,836270,822055,886544,859349,796280,734483,728204,720527,721219,659580,716418,733164,642864,653785,440521,691284,602741,454855,382419,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
一年内到期的非流动资产(万元),122567,128997,69565,67537,50310,48204,43057,44219,60651,49993,38646,52483,23628,30758,12268,12268,10984,10984,9234,9234,7750,7750,1600,3850,3550,3250,--,--,0,0,0,0,0,0,0,
其他流动资产(万元),1264555,1108984,408937,407740,431479,378640,321254,276222,269309,249228,259878,233578,185209,198808,199592,199227,61076,55554,56072,62427,--,0,--,0,--,--,--,--,0,0,0,0,0,0,0,
流动资产合计(万元),10461975,10268439,9189652,8312645,7759135,7824008,7041459,5885090,5106622,5441167,4774125,3928004,3860434,4073310,3840319,3714806,2847388,2824283,2836804,2562791,2272425,2193212,2164250,2149658,2144263,2142446,1983573,1995010,1887932,1755269,1685249,1449162,1531668,1629999,858571,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,
可供出售金融资产(万元),--,418546,416112,367477,350826,322524,277400,277580,229036,307136,3500,3500,3500,3500,3500,3500,410,449,297,241,266,299,270,330,370,1519,1573,--,0,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,0,0,0,0,0,0,0,
长期应收款(万元),95906,104994,16581,16494,22549,25367,4062,4128,5907,6577,226722,40515,27521,31531,1984,1984,3268,3468,5218,5218,2250,2250,850,1150,1450,1750,--,--,0,0,0,0,0,0,0,
长期股权投资(万元),324767,306491,296092,247690,249765,224476,182950,180395,181370,188872,187757,188357,144675,141355,149231,136164,137076,108851,103308,90701,94399,94907,74064,55513,56533,57198,53945,43202,27170,5916,2986,2668,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
投资性房地产(万元),6624,6671,4625,3593,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,0,193,199,0,0,210,
固定资产原值(万元),--,7148616,--,6522614,--,6083223,--,5719551,--,5251510,--,4844594,--,4749242,--,4442285,--,4269910,--,3993131,--,3747513,--,3443000,--,3058067,--,2902807,0,2410429,1912200,1482981,0,0,0,
累计折旧(万元),--,2809016,--,2537450,--,2319748,--,2200345,--,1992695,--,1845497,--,1714808,--,1590992,--,1430845,--,1286468,--,1146199,--,1015139,--,881518,--,765662,0,647606,464064,317686,0,0,0,
固定资产净值(万元),--,4339600,--,3985165,--,3763475,--,3519206,--,3258814,--,2999097,--,3034433,--,2851293,--,2839065,--,2706663,--,2601315,--,2427860,--,2176549,--,2137144,0,1762824,1448136,1165295,0,0,0,
固定资产减值准备(万元),--,15118,--,15154,--,15154,--,21959,--,21961,--,32631,--,32953,--,25197,--,25197,--,23659,--,23659,--,22688,--,23266,--,15248,0,15248,16326,12064,0,0,0,
固定资产(万元),4420535,4324482,4109189,3970011,3821411,3748321,3543094,3497248,3255307,3236854,2979937,2966466,2959860,3001481,2871890,2826097,2827708,2813869,2700100,2683003,2619834,2577655,2458032,2405173,2222697,2153283,2115991,2121896,1902014,1747576,1431810,1153232,1325540,1034158,894422,
在建工程(万元),468826,451286,478460,480761,488002,456542,475475,547891,594687,575780,738058,729262,658949,636462,634683,645793,567498,600843,692539,696613,736678,788287,850710,922641,1074587,919056,1082334,739429,833985,740136,458097,317839,0,0,0,
工程物资(万元),349292,322305,353052,391728,430846,439152,444487,368715,420364,372976,369182,311672,262275,237071,187109,127707,167538,146381,140758,130879,139406,139637,187152,182425,215127,430832,232900,463340,382999,383842,129951,80194,0,204,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,0,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,0,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,0,0,0,0,0,0,0,
无形资产(万元),993643,1009818,920179,923431,899026,894627,905385,895006,907389,879023,900887,869142,839872,861126,783202,793454,788082,745376,655340,665066,641543,629549,573324,531245,530921,532517,447828,457170,492728,489734,211710,201941,71169,58618,0,
开发支出(万元),482295,410094,424364,394385,374506,310930,250071,303526,287925,307567,287097,274127,263440,224488,272621,235055,208318,220471,247341,199511,195805,171601,211522,208593,170244,139628,146305,105727,108464,80080,34796,25553,0,0,0,
商誉(万元),8839,6591,6591,6591,6591,6591,6591,6591,6591,6591,6591,6591,6591,6591,6591,6591,6591,6591,6591,6591,6591,6591,6591,6591,6591,6591,6591,6591,6591,6591,5860,5860,0,5860,5860,
长期待摊费用(万元),8646,7305,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,0,--,270,1079,1889,2698,3507,4317,5126,8364,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
递延所得税资产(万元),168576,158003,147318,148423,137019,144826,121343,112790,107544,108042,103081,108450,101580,96549,93908,92359,88943,89970,81458,82532,85003,78612,65747,64781,57512,58648,44504,41356,39002,37134,18593,16530,20003,16522,1548,
其他非流动资产(万元),15171,14919,110540,110268,92935,109713,140112,94525,117813,117992,89008,99752,93864,87422,85552,84439,79816,78740,91390,76486,139672,188450,168357,161885,148416,117084,143889,135864,43395,44936,57000,0,0,38659,55343,
非流动资产合计(万元),7747579,7541504,7283103,7060852,6873476,6683070,6350972,6288394,6113934,6107409,5891821,5597833,5362126,5327576,5090272,4953144,4875247,4815009,4724339,4636841,4661447,4677837,4596618,4540597,4485525,4419994,4278558,4118082,3840665,3541071,2359359,1804014,1594647,1298851,1001025,
资产总计(万元),18209554,17809943,16472754,15373497,14632611,14507078,13392431,12173484,11220555,11548576,10665946,9525837,9222560,9400886,8930591,8667950,7722635,7639291,7561143,7199631,6933872,6871049,6760868,6690254,6629788,6562439,6262131,6113093,5728596,5296340,4044608,3253176,3126314,2928849,1859596,
短期借款(万元),3746115,3577492,3529574,3403244,2797657,2500961,1917036,2527681,2134402,1994380,2051137,1500815,1099656,1267644,1336767,1301177,1136874,1240150,1258371,1079201,943680,841776,851021,681754,864515,1001112,977101,897210,1035702,979642,28380,413431,701163,682884,534211,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,
交易性金融负债(万元),16035,11926,226,147,46,--,--,--,153,--,0,--,0,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,0,0,9,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,4273,1880,
应付票据(万元),1733581,1695407,1483617,1348502,1505359,1574213,1404946,1386692,1423366,1289708,1280491,1455668,1535674,1461308,1317154,1210232,1233958,1303407,1341988,1339767,1176062,1023809,1138375,1254228,1126499,840353,830752,930302,584434,397284,357709,268159,0,0,0,
应付账款(万元),2164838,2331953,2165621,1608763,1414942,1950149,1814788,1525818,1348327,1858161,1311454,1156506,1063816,1132342,919247,935306,755669,925867,819954,895707,850996,871402,641819,707832,794317,883240,751468,749764,774579,706061,794416,416644,525488,571539,377188,
预收账款(万元),587158,470028,234370,186645,138229,185079,158881,162964,198635,243801,227612,211736,322530,364674,254240,158038,185987,127241,156510,152372,98623,273944,227368,142022,167960,187052,208057,171162,237908,286466,334044,127142,106454,96999,53002,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,
应付职工薪酬(万元),321970,317994,291992,264352,244514,297857,225310,200631,184027,211850,178184,172807,159801,147120,140808,133993,127700,128534,130687,130764,129333,129372,112128,116063,130461,128156,115385,107868,105357,100320,73810,59120,0,0,0,
应交税费(万元),50356,95125,74535,57285,56568,107461,82784,50519,39709,64119,46106,50644,50382,42819,25137,30121,-113775,-122166,-111373,-111696,-85215,-87404,-94079,-107343,-85692,-80219,-110716,-120509,-70863,-60635,17227,-16569,19015,17888,425,
应付利息(万元),29594,17454,9955,25227,31351,19353,8921,25070,29883,19269,12196,19347,25565,17552,10552,19167,26174,16627,8994,2792,15777,11056,6801,2126,2434,1415,1953,775,0,0,0,0,0,0,0,
应付股利(万元),1000,1000,1000,54883,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,15602,1000,1000,1000,1000,1000,1000,1000,5128,1000,1000,--,--,33,33,34,33,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他应付款(万元),693367,795244,245430,244360,226917,232214,191944,188832,163650,187327,215946,158511,169092,162365,149523,124101,118582,124275,110437,115847,104079,108486,145175,138503,161622,162919,128452,121110,114271,124689,73410,64686,175250,137421,100609,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
预计流动负债(万元),155757,147151,141068,135152,133261,129267,109155,103017,72049,77858,43228,40799,45083,40838,42337,40643,34403,29935,28442,27595,26855,22790,19970,26908,35477,33857,24547,26543,30855,31757,24885,9226,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,78893,42559,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
一年内到期的非流动负债(万元),1403898,987375,867026,453257,739467,791883,728811,1129833,711735,646906,599215,373820,682640,649620,634726,569982,287260,377066,370751,476456,340022,287002,299550,189633,165500,133070,95397,157066,140074,120707,26333,23654,0,0,0,
其他流动负债(万元),267441,51544,93441,24807,39373,42325,19639,19928,15923,16635,14073,20021,13909,14932,15199,15101,15401,20270,17136,18070,108493,109859,83861,83040,62447,45138,79214,96470,93577,90073,78536,38057,0,0,0,
流动负债合计(万元),11171109,10499694,9137856,7806622,7328684,7831760,6663215,7321986,6322857,6611012,5980641,5161673,5169147,5302212,4846689,4553463,3809233,4172205,4132896,4127877,3709702,3593092,3432988,3239894,3426540,3337093,3101610,3137761,3045927,2776395,1808793,1403582,1647061,1558339,1070211,
长期借款(万元),645849,636924,780893,731622,719175,484794,609055,619244,559149,674596,825275,713150,737597,798833,815337,845165,432853,268542,242794,188223,260495,337308,408859,536259,582455,608499,671775,490171,441151,304900,310651,479156,183617,129484,200455,
应付债券(万元),149509,449311,449248,898512,749185,449058,448958,149453,448625,448395,448307,597950,299153,299097,299041,298987,596887,596684,596483,297509,397016,396827,396641,396444,99470,99426,99382,99339,0,0,0,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,41,143,275449,--,--,--,--,0,--,0,--,--,--,--,0,0,0,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,0,0,0,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
递延所得税负债(万元),55832,61001,71101,60327,60570,54990,44854,46466,35700,56815,22651,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,212,222,826,
其他非流动负债(万元),172170,167266,146084,159511,141709,145539,163170,157628,165889,154834,127147,110602,110740,111300,99993,104886,113104,116216,118934,122874,133371,129386,113206,117476,116677,119408,94993,96659,95927,99937,22451,36701,0,0,0,
非流动负债合计(万元),1023360,1314501,1447326,1849972,1670639,1134381,1266037,972790,1209363,1334639,1423381,1421701,1147491,1209229,1214413,1249180,1418293,981442,958210,608605,790881,863520,918706,1050179,798602,827332,866150,686169,537078,404837,333102,515857,183617,129484,200455,
负债合计(万元),12194470,11814194,10585181,9656594,8999324,8966142,7929252,8294776,7532221,7945651,7404021,6583374,6316638,6511442,6061102,5802643,5227526,5153647,5091106,4736483,4500584,4456612,4351694,4290073,4225142,4164426,3967760,3823930,3583005,3181233,2141895,1919439,1830678,1687823,1270666,
实收资本(或股本)(万元),272814,272814,272814,272814,272814,272814,272814,247600,247600,247600,247600,247600,247600,247600,247600,247600,235410,235410,235410,235410,235410,235410,235410,235410,235410,235410,235410,235410,227510,227510,227510,205010,205010,53950,53950,
资本公积(万元),2447442,2447429,2447399,2447367,2447299,2447181,2445048,1031299,1031242,1031185,1029896,1029828,1029738,1029620,1026326,1026219,704498,704226,703954,701999,701966,701582,701392,699868,699794,700826,701677,699988,572387,572269,571796,436277,0,0,0,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,0,0,0,0,0,946727,519231,
盈余公积(万元),354908,340976,307217,307217,307217,307217,238355,238355,238355,238355,207767,210821,210821,210821,196455,196455,196455,196455,181979,181994,181994,181994,171670,171670,171670,171670,145701,145701,145701,145701,114432,57555,0,0,0,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
未分配利润(万元),2051002,1923592,1835220,1734144,1676604,1623816,1660410,1526423,1390464,1310404,1258832,1110340,1075858,1063881,1077080,1074370,1051989,1051105,1056903,1054972,1023876,1012753,1018643,1018311,1019502,1016916,939805,932185,931440,904883,759363,436883,0,0,0,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-11043,-15761,-16218,-16413,-15104,-9960,-12040,-11641,-14258,-10807,-12370,-10407,-4816,-5759,-4332,-4865,-7168,0,0,0,
归属于母公司股东权益合计(万元),5503710,5500419,5410340,5262390,5200124,5125593,5056770,3482917,3310065,3229440,2897647,2583937,2549797,2536560,2533293,2533601,2172591,2170976,2161834,2159270,2133285,2119698,2115474,2111000,2115568,2112452,2012186,2008468,1871279,1846032,1668236,1128557,1091359,1070812,573181,
少数股东权益(万元),511374,495329,477233,454513,433164,415343,406409,395791,378269,373484,364277,358526,356125,352884,336196,331705,322518,314668,308203,303879,300003,294739,293699,289181,289078,285562,282185,280695,274313,269076,234477,205180,204277,170214,15749,
所有者权益(或股东权益)合计(万元),6015084,5995749,5887573,5716904,5633287,5540936,5463179,3878708,3688335,3602924,3261925,2942463,2905922,2889444,2869490,2865306,2495109,2485644,2470036,2463149,2433289,2414437,2409174,2400181,2404647,2398014,2294371,2289163,2145592,2115108,1902713,1333737,1295636,1241026,588930,
负债和所有者权益(或股东权益)总计(万元),18209554,17809943,16472754,15373497,14632611,14507078,13392431,12173484,11220555,11548576,10665946,9525837,9222560,9400886,8930591,8667950,7722635,7639291,7561143,7199631,6933872,6871049,6760868,6690254,6629788,6562439,6262131,6113093,5728596,5296340,4044608,3253176,3126314,2928849,1859596,		
  
