报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
在建工程(万元),71,71,71,71,42,42,12,3076,509,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),7216,7271,7324,7373,7484,7594,7801,5317,2346,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),93,93,94,94,96,97,99,102,104,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),783,751,750,729,595,532,361,286,284,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),21348,21302,21496,21785,22230,22578,22141,19700,14938,
资产总计(万元),140049,136775,136772,89784,89297,85755,81800,79615,53952,
短期借款(万元),--,--,--,--,--,--,--,--,1000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),1826,1999,1461,2211,1864,2420,2115,3460,2130,
应付账款(万元),9163,8503,7321,7473,10789,9149,7143,11302,5377,
预收账款(万元),24580,23439,25572,25431,28596,25981,25865,25492,16604,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1325,1138,905,1578,1162,1329,1442,1286,949,
应交税费(万元),1061,929,1952,1978,1252,1481,1619,1506,1424,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),424,440,1182,690,461,445,454,688,920,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),38379,36449,38393,39360,44124,40804,38638,43733,28405,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),848,810,765,735,727,636,574,434,314,
长期递延收益(万元),3766,3792,3818,3844,3896,3948,4073,2142,130,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),4614,4602,4583,4579,4622,4583,4647,2576,443,
负债合计(万元),42993,41050,42976,43939,48746,45387,43285,46309,28848,
实收资本(或股本)(万元),33480,33480,33480,25110,25110,25110,16200,15200,10898,
资本公积(万元),39752,39752,39490,1700,1700,1700,1700,900,5202,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),937,888,840,792,708,624,444,298,147,
盈余公积(万元),4489,4489,4489,4489,3450,3450,2742,1710,901,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),18495,17210,15610,13848,9687,9579,17472,15240,7978,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),97105,95770,93845,45888,40602,40410,38546,33350,25125,
少数股东权益(万元),-50,-45,-48,-44,-51,-43,-30,-44,-21,
所有者权益(或股东权益)合计(万元),97055,95725,93797,45845,40551,40367,38515,33306,25104,
负债和所有者权益(或股东权益)总计(万元),140049,136775,136772,89784,89297,85755,81800,79615,53952,		
  
