报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
投资性房地产(万元),8670,8730,4536,4571,4606,4641,4674,4708,4743,4778,4821,4855,4890,4923,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
固定资产原值(万元),--,87900,--,58033,--,56452,--,12791,--,11875,--,11408,--,10563,--,12650,--,7714,--,7024,--,6784,6675,6683,6638,--,--,1274,
累计折旧(万元),--,6315,--,5375,--,4267,--,3566,--,2987,--,2553,--,2166,--,1800,--,1567,--,1388,--,1376,1289,1335,1219,--,--,532,
固定资产净值(万元),--,81584,--,52657,--,52185,--,9225,--,8888,--,8856,--,8397,--,10850,--,6147,--,5636,--,5408,5385,5349,5419,--,--,742,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),--,81584,69730,52657,51616,52185,8985,9225,8668,8888,8628,8856,8506,8397,11773,10850,9943,6147,5630,5636,5410,5408,5385,5349,5419,699,779,742,
在建工程(万元),--,--,15953,31333,30393,26466,56366,55848,51312,51242,24343,--,--,--,1759,2805,3195,5236,90,--,--,0,--,--,--,4545,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
无形资产(万元),154,133,128,130,126,110,93,101,111,73,96,119,142,130,152,174,172,193,215,236,92,98,105,112,56,22,19,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
商誉(万元),150,150,150,150,150,150,150,150,150,150,196,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
长期待摊费用(万元),48,56,60,67,271,83,91,48,47,27,34,35,41,48,42,60,52,67,83,100,117,115,177,145,14,85,178,237,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),803,783,414,380,353,256,289,329,283,256,249,183,214,193,210,172,153,143,91,95,89,84,142,134,123,83,60,22,
其他非流动资产(万元),873,814,448,458,1500,297,11301,11301,--,--,--,--,--,--,--,--,--,--,5241,5295,--,0,--,--,--,--,--,--,
非流动资产合计(万元),157907,157667,157441,154924,154677,146333,141418,139304,114674,112846,84008,19483,17793,17691,17936,16061,13514,11785,11349,11363,5707,5706,5809,5740,5612,5433,1036,1001,
资产总计(万元),323008,320991,307546,296547,298791,293871,275696,270710,273306,271452,260366,250682,253865,50755,44968,44073,44487,46246,41429,41582,40913,23326,19003,19254,19832,15326,10508,7060,
短期借款(万元),22000,23500,15000,10000,5000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,500,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应付账款(万元),--,203,--,203,187,643,190,173,194,344,733,184,455,287,291,391,290,392,84,75,75,117,42,59,110,--,--,--,
预收账款(万元),962,658,537,300,573,852,687,583,484,743,217,225,379,547,212,168,292,351,352,318,363,427,189,147,167,181,387,901,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应付职工薪酬(万元),2666,2729,3208,2706,2391,4257,2362,2121,1830,1738,1610,1386,1244,1237,1225,1048,480,1129,434,813,418,815,304,659,553,484,637,165,
应交税费(万元),5511,5745,5213,4513,5168,4253,2751,1572,1450,1123,1053,923,775,1018,421,359,322,405,319,324,187,571,373,359,897,842,571,260,
应付利息(万元),1,38,--,1,1,1,1,1,1,2,1,1,1,2,2,2,--,3,2,2,3,3,3,3,4,4,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,56,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,3929,4935,4906,4884,6238,4900,5665,5707,5903,121,153,639,136,61,68,25,36,14,158,320,75,30,42,65,8,81,19,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),18,72,125,177,210,206,203,200,196,193,190,187,184,181,178,175,172,169,166,164,161,158,156,153,148,139,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
流动负债合计(万元),36148,36874,29235,22805,18413,16451,11094,10315,9862,10046,3924,3060,3678,3408,2390,2211,1581,2484,1371,1854,1528,2166,1098,1422,2444,1658,1675,1400,
长期借款(万元),424,424,424,424,442,496,549,601,652,702,752,800,848,895,942,987,1032,1076,1119,1162,1204,1245,1286,1326,1404,1552,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),220,220,963,966,1419,970,970,970,750,750,750,450,450,450,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,450,--,--,--,--,--,--,45,195,195,150,--,120,120,
非流动负债合计(万元),644,644,1388,1390,1862,1466,1519,1571,1402,1452,1502,1250,1298,1345,1392,987,1032,1076,1119,1162,1204,1290,1481,1521,1554,1552,120,120,
负债合计(万元),36792,37518,30623,24195,20275,17917,12613,11886,11264,11498,5426,4311,4976,4753,3781,3198,2613,3560,2491,3016,2732,3456,2579,2943,3998,3210,1795,1520,
实收资本(或股本)(万元),74221,74221,74238,74238,74238,74238,74238,74253,29701,29701,29701,29473,14737,11070,11070,11070,11070,11070,5535,5535,5535,4500,4500,4500,4500,4500,4500,532,
资本公积(万元),154123,154099,159786,159720,159653,159587,159481,159471,203883,203742,203419,198137,212873,13772,13772,13772,13772,13772,19307,19307,19307,1059,1059,1059,1059,1059,1059,1468,
减:库存股(万元),3528,3528,4769,4769,4769,4769,4829,5511,5511,5511,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
盈余公积(万元),7219,7219,5522,5522,5522,5522,3685,3685,3685,3685,2488,2488,2488,2488,1895,1895,1895,1895,1431,1431,1431,1431,1028,1028,1028,656,315,564,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),42590,39966,35668,31449,37560,35016,24352,21016,26405,24916,17096,16062,18591,18430,14207,13837,15137,15948,12664,12293,11907,12880,9838,9724,9248,5902,2838,2977,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),274013,271365,270319,266033,272415,269805,257779,253644,258632,256736,252705,246160,248689,45760,40944,40575,41874,42686,38938,38566,38181,19870,16424,16311,15834,12116,8713,5541,
少数股东权益(万元),12202,12108,6605,6318,6101,6149,5303,5181,3410,3218,2235,211,199,242,242,301,--,--,--,--,--,0,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),286215,283473,276924,272352,278516,275954,263082,258825,262042,259954,254940,246371,248888,46002,41186,40875,41874,42686,38938,38566,38181,19870,16424,16311,15834,12116,8713,5541,
负债和所有者权益(或股东权益)总计(万元),323008,320991,307546,296547,298791,293871,275696,270710,273306,271452,260366,250682,253865,50755,44968,44073,44487,46246,41429,41582,40913,23326,19003,19254,19832,15326,10508,7060,		
  
