报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,12,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
无形资产(万元),10076,9864,7145,6902,7439,6630,5907,6028,5567,5639,4149,4161,3630,3534,3291,3240,3291,3310,3356,3433,3670,3738,3820,3854,3931,3682,3356,3404,3464,3484,3528,3555,3590,3641,2653,2501,2500,2525,2537,2480,2486,2488,79,
开发支出(万元),7272,5389,5656,4568,3287,3645,372,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
商誉(万元),2900,2900,3859,3859,3859,3859,3859,3859,3859,3859,3859,3859,656,656,656,656,656,656,656,656,656,656,1846,1846,1843,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
长期待摊费用(万元),1525,1602,584,608,632,655,653,541,0,1,15,32,45,59,286,343,757,833,501,705,782,885,918,959,1030,1100,58,65,31,67,486,--,--,--,--,0,--,0,--,0,0,0,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
递延所得税资产(万元),3896,3871,2868,2560,2519,2535,2271,2271,2436,2394,2272,1997,2111,2039,1743,1802,1311,1291,1228,1117,975,1008,1094,1093,993,979,203,203,181,181,418,418,395,393,373,373,353,353,189,189,180,232,--,
其他非流动资产(万元),11831,10171,4966,3041,4048,5077,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
非流动资产合计(万元),147135,144564,131621,127168,116056,116533,96471,90150,87449,85065,79402,75819,71724,70934,67631,67426,67734,68021,67140,67787,67894,67998,65775,63872,64644,57656,42970,43030,42887,40161,39511,32173,27315,24446,15791,13784,11492,10061,9528,9324,9012,8612,5893,
资产总计(万元),604040,608162,603764,588166,559340,516274,499369,490231,495515,481699,477334,488143,468838,421544,404547,391361,378436,358577,364132,289948,274032,264394,270358,262282,265191,251583,160204,158035,164078,162056,168961,153484,145862,145040,153817,148228,140926,129928,127405,61836,54836,42514,40522,
短期借款(万元),352,15768,7136,255,--,--,--,6787,8449,15328,2632,17352,--,2275,--,7630,3428,6025,9199,8589,8603,8612,13191,12360,13007,12762,5294,6810,9587,7425,6956,5813,1561,3860,9770,11445,5701,4685,2908,7814,7036,5000,3000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
应付票据(万元),--,91516,--,71506,59793,59163,62244,47197,55613,60927,62562,56334,51621,47173,43516,38526,38357,41118,37617,30294,27319,30613,34100,33162,29387,32928,13267,13107,14943,17461,17663,13947,13518,16313,16539,13942,11743,9884,8663,6660,7939,5309,5884,
应付账款(万元),--,107790,--,143024,129123,108959,89546,104454,93228,79879,82293,93164,106655,76914,77685,68124,58407,44540,61622,60904,53334,38263,42084,46838,51864,40702,17934,15893,16121,14464,19207,19229,19011,14417,16934,20095,19490,14078,15227,12307,6218,6326,7962,
预收账款(万元),2424,987,1276,600,3433,1110,2460,1054,3211,2848,4622,5289,8664,3419,4791,3958,4668,2558,2550,2304,568,764,626,557,611,514,260,377,313,363,336,548,1276,607,280,59,463,682,472,300,2403,928,1671,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
应付职工薪酬(万元),3065,6875,7607,6190,6597,6427,6546,7811,8379,6569,13358,10334,7897,6193,8435,8601,7720,5435,3826,3193,2678,5311,3721,4399,3437,4913,1653,2356,2240,2605,3316,2462,1525,2421,4648,3574,2709,2306,3772,3341,2393,2165,2449,
应交税费(万元),595,491,101,445,607,1601,3127,829,2283,1153,1264,1623,1764,952,-1916,-522,-587,313,346,359,-1109,1395,1339,579,456,815,-474,-460,-95,-447,368,209,-504,155,526,-667,142,-53,266,763,417,-245,-250,
应付利息(万元),4,69,--,3,14,18,3,8,7,36,6,6,--,3,--,56,54,128,1,6,6,5,58,13,14,14,14,86,16,47,--,12,--,23,--,29,2,15,--,0,0,0,--,
应付股利(万元),--,--,--,5258,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4655,--,--,--,--,--,--,--,--,--,--,--,4000,--,--,0,--,0,--,0,0,0,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
其他应付款(万元),--,20046,20252,21734,17991,2017,2468,3717,3985,3941,5616,5910,5531,6129,5493,5393,4798,13481,5695,5171,5124,5596,2235,3592,3668,4050,3358,3466,3587,4955,7045,1334,1039,685,747,609,463,372,629,383,346,280,445,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
一年内到期的非流动负债(万元),500,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3609,3892,4475,3726,3542,3653,2671,2884,--,0,--,0,--,0,0,0,--,
流动负债合计(万元),229470,244041,250884,249014,217557,179296,166393,171858,175155,170682,172353,190012,182133,143057,138004,131765,116845,113597,120855,110819,101178,90559,97354,101500,102445,96699,44914,45526,51188,50600,58434,47206,44098,41365,49444,49085,40714,31969,31938,31570,26751,19763,21161,
长期借款(万元),9603,8136,8489,8440,7400,7400,7400,7400,7400,7400,7400,7400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,330,330,330,330,3225,3122,3066,3294,2770,2098,2056,1323,1733,
预计非流动负债(万元),536,546,353,353,311,313,548,548,548,548,--,--,665,665,--,--,--,--,--,--,65,65,--,--,93,93,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
长期递延收益(万元),13456,10711,--,9256,10015,12277,--,10643,11191,11697,12506,12612,--,12419,8248,7921,7361,7308,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
其他非流动负债(万元),--,--,8922,--,--,--,10876,--,--,--,--,--,12545,--,--,--,--,--,6844,6780,6447,6588,7991,7776,7231,6393,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
非流动负债合计(万元),23596,19393,17764,18049,17726,19990,18824,18591,19139,19645,19906,20012,13210,13084,8248,7921,7361,7308,6844,6780,6512,6652,7991,7776,7324,6485,0,0,0,0,330,330,330,330,3225,3122,3066,3294,2770,2098,2056,1323,1733,
负债合计(万元),253066,263434,268648,267063,235283,199285,185216,190449,194294,190327,192259,210024,195343,156142,146252,139687,124207,120905,127699,117600,107689,97211,105345,109276,109770,103185,44914,45526,51188,50600,58764,47536,44428,41695,52669,52207,43780,35264,34708,33667,28807,21086,22894,
实收资本(或股本)(万元),64838,64652,64766,64766,64630,62890,62892,62892,20964,20964,20973,20973,20989,20989,20989,20989,20989,20350,20350,18618,18618,18618,18618,18335,18335,18335,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,12000,12000,12000,12000,
资本公积(万元),132985,132196,128686,127468,123885,109008,107441,107278,149048,148767,149212,149212,149151,148764,148361,147959,147154,135318,135184,75955,75955,75955,76175,69337,71881,69284,57560,57498,57437,57375,57402,57299,57231,57231,57231,57231,57231,57231,57231,16,16,16,16,
减:库存股(万元),17124,17124,17895,17895,16617,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,
盈余公积(万元),14553,14582,12490,12490,12490,12490,9812,9812,9812,9812,7846,7846,7846,7846,7507,7507,7507,7507,7464,7464,7464,7464,6921,6921,6921,6921,5957,5957,5957,5957,4753,4753,4753,4753,3488,3488,3488,3488,2446,2446,2446,1686,1006,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
未分配利润(万元),150969,144831,140149,127734,132582,124804,119200,111222,113978,104331,99325,93100,95673,88307,82040,75770,78971,74814,73474,70095,63732,65099,62404,58505,58287,53874,35789,33071,33511,32141,32054,27899,23452,25362,24429,19302,20427,17945,17020,13706,11567,7726,4606,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-39,217,574,46,894,-92,-2,-15,-16,-18,-15,-16,-12,-4,-2,-2,--,0,--,0,--,0,0,0,--,
归属于母公司股东权益合计(万元),346243,339383,328732,314510,317026,309384,299308,291307,293329,283404,276970,270774,273495,265402,258295,251675,254229,237672,236433,172349,166343,167182,165013,153006,155422,148399,115290,112509,112890,111457,110197,105948,101434,103345,101148,96021,97146,94664,92697,28168,26030,21428,17628,
少数股东权益(万元),4732,5344,6384,6593,7031,7604,14845,8474,7892,7968,8105,7345,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
所有者权益(或股东权益)合计(万元),350975,344727,335116,321103,324056,316988,314153,299782,301221,291372,285075,278118,273495,265402,258295,251675,254229,237672,236433,172349,166343,167182,165013,153006,155422,148399,115290,112509,112890,111457,110197,105948,101434,103345,101148,96021,97146,94664,92697,28168,26030,21428,17628,
负债和所有者权益(或股东权益)总计(万元),604040,608162,603764,588166,559340,516274,499369,490231,495515,481699,477334,488143,468838,421544,404547,391361,378436,358577,364132,289948,274032,264394,270358,262282,265191,251583,160204,158035,164078,162056,168961,153484,145862,145040,153817,148228,140926,129928,127405,61836,54836,42514,40522,		
  
